sid,BUFF,NOT,AND,PI,PO,LP
334,516,791,591,135,125,9
533,606,699,590,135,125,9
541,514,793,591,135,125,9
383,602,695,586,135,125,9
485,547,752,587,135,125,9
690,479,828,591,135,125,9
276,511,790,588,135,125,9
560,486,813,587,135,125,9
556,423,880,589,135,125,9
157,598,705,589,135,125,9
944,607,690,586,135,125,9
1222,476,817,584,135,125,9
47,515,792,591,135,125,9
790,515,790,590,135,125,9
743,609,700,592,135,125,9
1280,415,892,591,135,125,9
330,417,888,590,135,125,9
319,486,817,589,135,125,9
524,510,797,591,135,125,9
476,599,694,584,135,125,9
1130,515,792,591,135,125,9
614,608,695,589,135,125,9
180,512,793,590,135,125,9
664,476,827,589,135,125,9
1492,605,700,590,135,125,9
781,481,820,588,135,125,9
579,603,700,589,135,125,9
807,515,784,587,135,125,9
129,490,803,584,135,125,9
369,606,695,588,135,125,9
1141,604,697,588,135,125,9
948,478,827,590,135,125,9
705,409,892,588,135,125,9
1393,410,891,588,135,125,9
415,513,786,587,135,125,9
106,424,885,592,135,125,9
974,546,747,584,135,125,9
826,413,882,585,135,125,9
1024,508,793,588,135,125,9
575,607,696,589,135,125,9
204,413,888,588,135,125,9
1046,614,695,592,135,125,9
1105,514,791,590,135,125,9
1168,511,792,589,135,125,9
480,409,888,586,135,125,9
1252,511,792,589,135,125,9
1422,476,827,589,135,125,9
611,613,696,592,135,125,9
594,478,823,588,135,125,9
425,606,693,587,135,125,9
1498,408,889,586,135,125,9
1367,480,823,589,135,125,9
137,611,696,591,135,125,9
291,515,784,587,135,125,9
463,416,893,592,135,125,9
829,608,693,588,135,125,9
488,607,694,588,135,125,9
549,481,824,590,135,125,9
1153,517,794,593,135,125,9
1263,418,889,591,135,125,9
268,410,889,587,135,125,9
1450,517,788,590,135,125,9
475,491,814,590,135,125,9
1211,605,694,587,135,125,9
928,512,797,592,135,125,9
1036,479,824,589,135,125,9
354,418,883,588,135,125,9
732,609,692,588,135,125,9
1098,603,694,586,135,125,9
1159,488,813,588,135,125,9
855,477,828,590,135,125,9
468,612,697,592,135,125,9
910,516,795,593,135,125,9
1025,486,817,589,135,125,9
1009,550,751,588,135,125,9
746,515,796,593,135,125,9
486,416,885,588,135,125,9
197,412,889,588,135,125,9
800,548,747,585,135,125,9
1,611,698,592,135,125,9
1261,475,830,590,135,125,9
316,418,885,589,135,125,9
601,516,789,590,135,125,9
622,606,693,587,135,125,9
862,510,795,590,135,125,9
529,515,784,587,135,125,9
397,424,879,589,135,125,9
899,476,823,587,135,125,9
252,613,696,592,135,125,9
138,606,695,588,135,125,9
217,550,753,589,135,125,9
1336,412,895,591,135,125,9
298,604,691,585,135,125,9
1384,520,793,594,135,125,9
262,519,794,594,135,125,9
1246,487,812,587,135,125,9
433,513,796,592,135,125,9
96,511,796,591,135,125,9
1286,413,888,588,135,125,9
450,519,792,593,135,125,9
626,419,880,587,135,125,9
426,610,697,591,135,125,9
1347,545,754,587,135,125,9
1352,614,695,592,135,125,9
785,602,689,583,135,125,9
1296,515,786,588,135,125,9
1205,508,793,588,135,125,9
470,510,787,586,135,125,9
1218,511,794,590,135,125,9
1234,515,794,592,135,125,9
547,551,752,589,135,125,9
136,602,693,585,135,125,9
600,510,785,585,135,125,9
998,605,690,585,135,125,9
1089,609,698,591,135,125,9
1247,548,749,586,135,125,9
596,513,790,589,135,125,9
764,611,688,587,135,125,9
713,613,694,591,135,125,9
1185,597,704,588,135,125,9
25,549,754,589,135,125,9
759,608,689,586,135,125,9
1238,479,826,590,135,125,9
918,612,697,592,135,125,9
959,551,748,587,135,125,9
0,516,793,592,135,125,9
1101,409,892,588,135,125,9
1093,493,812,590,135,125,9
1064,516,795,593,135,125,9
1002,513,792,590,135,125,9
1137,483,814,586,135,125,9
357,606,695,588,135,125,9
1088,613,692,590,135,125,9
183,488,813,588,135,125,9
329,479,826,590,135,125,9
1181,516,795,593,135,125,9
27,546,753,587,135,125,9
310,548,755,589,135,125,9
545,415,890,590,135,125,9
109,511,794,590,135,125,9
117,612,697,592,135,125,9
213,417,886,589,135,125,9
1420,606,699,590,135,125,9
371,508,789,586,135,125,9
158,416,889,590,135,125,9
996,517,784,588,135,125,9
810,607,696,589,135,125,9
766,607,698,590,135,125,9
346,478,825,589,135,125,9
1314,413,884,586,135,125,9
1444,614,695,592,135,125,9
1494,422,883,590,135,125,9
1481,508,787,585,135,125,9
159,476,831,591,135,125,9
1144,421,884,590,135,125,9
1358,482,817,587,135,125,9
15,615,694,592,135,125,9
1055,509,792,588,135,125,9
534,542,753,585,135,125,9
814,554,745,587,135,125,9
984,510,801,593,135,125,9
459,413,894,591,135,125,9
1485,418,887,590,135,125,9
1004,612,695,591,135,125,9
1003,477,824,588,135,125,9
413,423,878,588,135,125,9
710,510,791,588,135,125,9
281,608,689,586,135,125,9
1169,514,791,590,135,125,9
609,509,798,591,135,125,9
185,417,886,589,135,125,9
1187,477,820,586,135,125,9
501,419,886,590,135,125,9
372,548,757,590,135,125,9
686,419,884,589,135,125,9
448,486,815,588,135,125,9
1307,605,704,592,135,125,9
618,473,828,588,135,125,9
1345,509,796,590,135,125,9
1071,511,790,588,135,125,9
308,550,753,589,135,125,9
796,513,788,588,135,125,9
752,416,889,590,135,125,9
725,545,754,587,135,125,9
345,607,690,586,135,125,9
1239,487,816,589,135,125,9
490,482,825,591,135,125,9
629,412,883,585,135,125,9
1322,416,895,593,135,125,9
1221,480,829,592,135,125,9
1140,477,828,590,135,125,9
192,507,786,584,135,125,9
1477,488,809,586,135,125,9
1073,509,792,588,135,125,9
1397,469,824,584,135,125,9
818,547,754,588,135,125,9
898,609,694,589,135,125,9
1067,416,883,587,135,125,9
343,610,697,591,135,125,9
54,610,697,591,135,125,9
421,415,888,589,135,125,9
398,513,790,589,135,125,9
632,481,824,590,135,125,9
804,606,695,588,135,125,9
10,415,880,585,135,125,9
1499,605,696,588,135,125,9
387,471,822,584,135,125,9
1034,605,696,588,135,125,9
218,509,794,589,135,125,9
150,604,693,586,135,125,9
1409,410,883,584,135,125,9
422,517,794,593,135,125,9
163,550,753,589,135,125,9
1111,416,877,584,135,125,9
971,513,798,593,135,125,9
280,602,707,592,135,125,9
9,609,696,590,135,125,9
808,610,699,592,135,125,9
988,512,789,588,135,125,9
843,486,819,590,135,125,9
900,411,892,589,135,125,9
1383,511,790,588,135,125,9
1091,414,881,585,135,125,9
382,413,892,590,135,125,9
522,473,826,587,135,125,9
558,549,752,588,135,125,9
566,607,694,588,135,125,9
1471,509,798,591,135,125,9
1412,514,787,588,135,125,9
151,508,791,587,135,125,9
1054,510,795,590,135,125,9
1162,479,818,586,135,125,9
580,424,879,589,135,125,9
237,473,824,586,135,125,9
1295,485,822,591,135,125,9
364,513,786,587,135,125,9
548,510,789,587,135,125,9
1474,607,694,588,135,125,9
373,612,697,592,135,125,9
877,418,879,586,135,125,9
1416,410,887,586,135,125,9
1174,476,831,591,135,125,9
1399,613,696,592,135,125,9
1271,512,787,587,135,125,9
1079,612,699,593,135,125,9
678,607,698,590,135,125,9
987,411,886,586,135,125,9
188,482,821,589,135,125,9
1016,474,827,588,135,125,9
481,513,784,586,135,125,9
478,549,750,587,135,125,9
242,511,788,587,135,125,9
712,512,793,590,135,125,9
636,512,795,591,135,125,9
456,553,756,592,135,125,9
1457,607,698,590,135,125,9
942,607,698,590,135,125,9
1077,514,791,590,135,125,9
199,407,890,586,135,125,9
981,517,796,594,135,125,9
1051,476,823,587,135,125,9
349,511,794,590,135,125,9
309,414,893,591,135,125,9
555,413,888,588,135,125,9
110,606,699,590,135,125,9
1394,421,878,587,135,125,9
452,471,828,587,135,125,9
1049,490,819,592,135,125,9
1281,413,888,588,135,125,9
435,602,699,588,135,125,9
290,514,791,590,135,125,9
1249,417,880,586,135,125,9
178,545,750,585,135,125,9
750,516,785,588,135,125,9
296,412,887,587,135,125,9
70,481,810,583,135,125,9
938,486,809,585,135,125,9
876,473,826,587,135,125,9
924,409,886,585,135,125,9
589,606,701,591,135,125,9
266,612,693,590,135,125,9
703,407,894,588,135,125,9
1315,483,812,585,135,125,9
860,411,884,585,135,125,9
504,482,825,591,135,125,9
92,491,810,588,135,125,9
892,608,697,590,135,125,9
505,543,752,585,135,125,9
1306,609,696,590,135,125,9
571,554,753,591,135,125,9
1437,509,786,585,135,125,9
1408,423,884,591,135,125,9
1233,602,703,590,135,125,9
695,478,827,590,135,125,9
850,476,829,590,135,125,9
513,478,831,592,135,125,9
917,610,699,592,135,125,9
1031,517,796,594,135,125,9
1418,605,702,591,135,125,9
1157,598,697,585,135,125,9
195,514,795,592,135,125,9
464,550,755,590,135,125,9
233,417,884,588,135,125,9
840,510,801,593,135,125,9
1362,483,816,587,135,125,9
1248,413,882,585,135,125,9
71,607,694,588,135,125,9
134,555,750,590,135,125,9
451,553,744,586,135,125,9
16,604,687,583,135,125,9
245,510,795,590,135,125,9
542,517,794,593,135,125,9
1213,610,697,591,135,125,9
1423,475,832,591,135,125,9
120,607,694,588,135,125,9
588,608,691,587,135,125,9
844,508,787,585,135,125,9
215,514,795,592,135,125,9
1355,516,797,594,135,125,9
553,510,791,588,135,125,9
967,415,884,587,135,125,9
394,412,887,587,135,125,9
1147,609,696,590,135,125,9
1066,603,692,585,135,125,9
322,517,796,594,135,125,9
1100,483,824,591,135,125,9
806,607,688,585,135,125,9
306,510,797,591,135,125,9
628,549,752,588,135,125,9
206,548,747,585,135,125,9
174,608,699,591,135,125,9
1310,414,891,590,135,125,9
378,412,895,591,135,125,9
142,415,884,587,135,125,9
733,614,697,593,135,125,9
429,510,785,585,135,125,9
707,479,822,588,135,125,9
311,549,754,589,135,125,9
921,417,886,589,135,125,9
1048,513,792,590,135,125,9
537,596,707,589,135,125,9
1480,481,826,591,135,125,9
140,561,752,594,135,125,9
1215,512,793,590,135,125,9
427,519,792,593,135,125,9
696,417,886,589,135,125,9
115,485,816,588,135,125,9
14,514,791,590,135,125,9
1045,511,782,584,135,125,9
1414,511,790,588,135,125,9
546,601,696,586,135,125,9
1495,549,752,588,135,125,9
1373,548,757,590,135,125,9
141,411,888,587,135,125,9
1430,417,886,589,135,125,9
82,481,828,592,135,125,9
1424,552,751,589,135,125,9
131,612,695,591,135,125,9
1328,512,793,590,135,125,9
186,477,826,589,135,125,9
323,413,886,587,135,125,9
834,474,825,587,135,125,9
880,608,693,588,135,125,9
1068,473,822,585,135,125,9
57,511,794,590,135,125,9
562,511,788,587,135,125,9
1223,553,756,592,135,125,9
687,613,690,589,135,125,9
477,511,792,589,135,125,9
143,416,891,591,135,125,9
375,557,750,591,135,125,9
55,510,793,589,135,125,9
1095,475,826,588,135,125,9
1136,473,826,587,135,125,9
75,479,824,589,135,125,9
753,605,700,590,135,125,9
908,553,750,589,135,125,9
1313,613,696,592,135,125,9
30,554,751,590,135,125,9
749,510,797,591,135,125,9
762,515,794,592,135,125,9
1035,552,747,587,135,125,9
5,603,696,587,135,125,9
17,518,793,593,135,125,9
598,486,809,585,135,125,9
40,606,699,590,135,125,9
474,547,752,587,135,125,9
1338,551,754,590,135,125,9
51,421,878,587,135,125,9
407,607,698,590,135,125,9
469,480,819,587,135,125,9
285,480,825,590,135,125,9
554,607,698,590,135,125,9
964,514,797,593,135,125,9
946,489,820,592,135,125,9
1022,479,822,588,135,125,9
484,481,818,587,135,125,9
244,606,691,586,135,125,9
1326,410,885,585,135,125,9
169,511,792,589,135,125,9
1435,421,882,589,135,125,9
915,608,693,588,135,125,9
739,507,794,588,135,125,9
42,610,691,588,135,125,9
879,517,792,592,135,125,9
1172,607,692,587,135,125,9
65,517,792,592,135,125,9
1374,415,878,584,135,125,9
506,514,793,591,135,125,9
1250,609,692,588,135,125,9
822,609,698,591,135,125,9
1262,418,885,589,135,125,9
1065,607,694,588,135,125,9
1348,551,754,590,135,125,9
1305,518,791,592,135,125,9
89,615,690,590,135,125,9
1299,555,758,594,135,125,9
327,417,892,592,135,125,9
44,517,784,588,135,125,9
730,491,812,589,135,125,9
414,413,882,585,135,125,9
1386,608,693,588,135,125,9
950,607,696,589,135,125,9
1274,512,793,590,135,125,9
122,482,827,592,135,125,9
1360,555,758,594,135,125,9
118,509,786,585,135,125,9
219,488,813,588,135,125,9
182,508,789,586,135,125,9
1013,487,814,588,135,125,9
1467,552,749,588,135,125,9
1443,609,694,589,135,125,9
1158,547,754,588,135,125,9
208,416,887,589,135,125,9
1030,414,889,589,135,125,9
992,420,883,589,135,125,9
1192,608,701,592,135,125,9
538,513,796,592,135,125,9
1291,550,753,589,135,125,9
1392,410,885,585,135,125,9
1403,513,792,590,135,125,9
723,481,820,588,135,125,9
1020,553,760,594,135,125,9
29,476,823,587,135,125,9
125,475,826,588,135,125,9
1182,417,890,591,135,125,9
1298,601,700,588,135,125,9
100,510,791,588,135,125,9
765,408,889,586,135,125,9
1432,511,794,590,135,125,9
671,605,696,588,135,125,9
24,510,787,586,135,125,9
1251,413,894,591,135,125,9
1117,508,787,585,135,125,9
420,509,800,592,135,125,9
1436,489,816,590,135,125,9
873,484,817,588,135,125,9
1127,601,704,590,135,125,9
1461,507,788,585,135,125,9
1398,411,886,586,135,125,9
1010,511,790,588,135,125,9
722,604,699,589,135,125,9
301,607,698,590,135,125,9
1050,606,697,589,135,125,9
403,515,794,592,135,125,9
1193,414,889,589,135,125,9
1425,422,889,593,135,125,9
418,608,693,588,135,125,9
1344,552,751,589,135,125,9
1184,601,690,583,135,125,9
1037,414,887,588,135,125,9
449,514,795,592,135,125,9
934,405,896,588,135,125,9
259,611,692,589,135,125,9
314,412,883,585,135,125,9
1203,516,785,588,135,125,9
1458,511,794,590,135,125,9
390,491,814,590,135,125,9
682,514,787,588,135,125,9
507,600,703,589,135,125,9
21,512,799,593,135,125,9
216,613,690,589,135,125,9
883,412,885,586,135,125,9
623,418,887,590,135,125,9
896,476,829,590,135,125,9
963,475,826,588,135,125,9
882,609,696,590,135,125,9
777,517,784,588,135,125,9
1160,519,792,593,135,125,9
607,424,879,589,135,125,9
1466,510,791,588,135,125,9
563,478,823,588,135,125,9
1324,415,892,591,135,125,9
1411,603,702,590,135,125,9
1053,614,689,589,135,125,9
502,552,753,590,135,125,9
644,478,831,592,135,125,9
1275,600,695,585,135,125,9
411,609,698,591,135,125,9
868,607,688,585,135,125,9
962,516,793,592,135,125,9
406,608,699,591,135,125,9
446,415,892,591,135,125,9
258,487,808,585,135,125,9
593,475,824,587,135,125,9
503,510,795,590,135,125,9
1150,422,887,592,135,125,9
1387,604,695,587,135,125,9
833,414,883,586,135,125,9
590,511,792,589,135,125,9
718,509,786,585,135,125,9
303,518,791,592,135,125,9
1209,475,820,585,135,125,9
958,489,814,589,135,125,9
300,607,698,590,135,125,9
913,415,880,585,135,125,9
211,550,749,587,135,125,9
1321,608,691,587,135,125,9
164,514,789,589,135,125,9
447,613,690,589,135,125,9
1401,410,885,585,135,125,9
795,488,813,588,135,125,9
160,411,890,588,135,125,9
64,509,786,585,135,125,9
857,511,794,590,135,125,9
1441,509,796,590,135,125,9
986,418,885,589,135,125,9
714,514,783,586,135,125,9
1090,479,826,590,135,125,9
576,553,752,590,135,125,9
1106,510,797,591,135,125,9
103,546,753,587,135,125,9
835,605,694,587,135,125,9
1092,551,754,590,135,125,9
919,415,886,588,135,125,9
856,511,792,589,135,125,9
1460,487,818,590,135,125,9
1488,605,692,586,135,125,9
748,414,889,589,135,125,9
1440,479,826,590,135,125,9
977,416,889,590,135,125,9
1143,478,825,589,135,125,9
738,549,752,588,135,125,9
605,480,825,590,135,125,9
292,513,790,589,135,125,9
811,415,886,588,135,125,9
520,510,793,589,135,125,9
937,603,700,589,135,125,9
1008,492,803,585,135,125,9
1452,418,887,590,135,125,9
660,414,891,590,135,125,9
83,511,794,590,135,125,9
789,604,695,587,135,125,9
1453,413,892,590,135,125,9
726,511,786,586,135,125,9
1468,514,791,590,135,125,9
455,512,797,592,135,125,9
1434,480,823,589,135,125,9
126,480,827,591,135,125,9
1316,510,793,589,135,125,9
8,515,788,589,135,125,9
191,604,699,589,135,125,9
28,418,887,590,135,125,9
1011,614,697,593,135,125,9
585,480,821,588,135,125,9
911,551,748,587,135,125,9
656,509,792,588,135,125,9
1361,477,830,591,135,125,9
603,616,693,592,135,125,9
947,408,889,586,135,125,9
1047,419,878,586,135,125,9
940,512,785,586,135,125,9
1257,516,791,591,135,125,9
222,607,696,589,135,125,9
878,519,792,593,135,125,9
615,509,794,589,135,125,9
249,552,757,592,135,125,9
1230,485,816,588,135,125,9
123,553,752,590,135,125,9
606,477,826,589,135,125,9
1032,417,892,592,135,125,9
331,479,826,590,135,125,9
572,551,754,590,135,125,9
780,482,815,586,135,125,9
168,478,821,587,135,125,9
238,478,827,590,135,125,9
1142,549,750,587,135,125,9
1470,486,811,586,135,125,9
31,475,820,585,135,125,9
489,518,795,594,135,125,9
356,473,826,587,135,125,9
627,420,893,594,135,125,9
828,509,798,591,135,125,9
960,552,753,590,135,125,9
837,511,792,589,135,125,9
989,411,884,585,135,125,9
179,475,826,588,135,125,9
754,614,695,592,135,125,9
1201,606,693,587,135,125,9
23,514,789,589,135,125,9
1135,413,894,591,135,125,9
922,511,792,589,135,125,9
863,610,697,591,135,125,9
386,549,756,590,135,125,9
377,508,795,589,135,125,9
1057,515,790,590,135,125,9
121,483,822,590,135,125,9
409,487,818,590,135,125,9
405,477,818,585,135,125,9
84,516,791,591,135,125,9
521,549,746,585,135,125,9
681,412,889,588,135,125,9
495,471,832,589,135,125,9
688,507,792,587,135,125,9
428,519,790,592,135,125,9
162,549,752,588,135,125,9
243,509,794,589,135,125,9
783,611,696,591,135,125,9
272,511,798,592,135,125,9
434,410,893,589,135,125,9
73,420,885,590,135,125,9
1475,478,821,587,135,125,9
842,480,823,589,135,125,9
1061,409,892,588,135,125,9
1379,406,893,587,135,125,9
932,604,691,585,135,125,9
104,510,791,588,135,125,9
544,415,882,586,135,125,9
969,606,693,587,135,125,9
114,412,887,587,135,125,9
929,415,888,589,135,125,9
155,547,754,588,135,125,9
1194,421,878,587,135,125,9
763,424,887,593,135,125,9
736,551,754,590,135,125,9
1340,514,793,591,135,125,9
1349,485,818,589,135,125,9
487,482,823,590,135,125,9
952,612,697,592,135,125,9
1026,608,689,586,135,125,9
338,548,753,588,135,125,9
130,477,830,591,135,125,9
1341,510,793,589,135,125,9
1266,610,687,586,135,125,9
673,518,795,594,135,125,9
1258,422,883,590,135,125,9
1220,477,824,588,135,125,9
755,608,689,586,135,125,9
1133,409,886,585,135,125,9
19,514,793,591,135,125,9
655,612,697,592,135,125,9
1447,477,826,589,135,125,9
1380,516,791,591,135,125,9
1112,612,691,589,135,125,9
1240,409,886,585,135,125,9
72,604,697,588,135,125,9
1070,413,884,586,135,125,9
927,605,700,590,135,125,9
1243,513,788,588,135,125,9
1241,608,691,587,135,125,9
225,608,699,591,135,125,9
610,513,788,588,135,125,9
1115,517,786,589,135,125,9
228,507,792,587,135,125,9
286,513,794,591,135,125,9
146,513,794,591,135,125,9
675,424,883,591,135,125,9
86,600,697,586,135,125,9
659,416,883,587,135,125,9
196,480,825,590,135,125,9
1390,609,696,590,135,125,9
445,509,790,587,135,125,9
439,510,793,589,135,125,9
1005,418,881,587,135,125,9
1284,481,816,586,135,125,9
1426,484,819,589,135,125,9
680,545,756,588,135,125,9
380,513,794,591,135,125,9
1496,604,687,583,135,125,9
1478,616,693,592,135,125,9
430,513,792,590,135,125,9
340,415,894,592,135,125,9
1001,548,753,588,135,125,9
677,506,787,584,135,125,9
886,548,757,590,135,125,9
1152,480,827,591,135,125,9
767,512,793,590,135,125,9
226,483,818,588,135,125,9
401,479,830,592,135,125,9
1269,608,693,588,135,125,9
1155,518,795,594,135,125,9
1208,487,818,590,135,125,9
832,603,696,587,135,125,9
94,517,794,593,135,125,9
904,416,889,590,135,125,9
1161,414,887,588,135,125,9
59,421,878,587,135,125,9
1265,474,825,587,135,125,9
1080,484,819,589,135,125,9
613,517,794,593,135,125,9
747,506,797,589,135,125,9
1033,517,794,593,135,125,9
85,418,885,589,135,125,9
1038,599,698,586,135,125,9
731,510,793,589,135,125,9
395,416,883,587,135,125,9
602,508,799,591,135,125,9
779,614,697,593,135,125,9
517,494,815,592,135,125,9
1267,486,809,585,135,125,9
1431,608,699,591,135,125,9
80,607,692,587,135,125,9
332,420,885,590,135,125,9
1232,481,818,587,135,125,9
587,603,692,585,135,125,9
978,518,793,593,135,125,9
284,608,699,591,135,125,9
1473,606,699,590,135,125,9
578,474,821,585,135,125,9
761,475,826,588,135,125,9
1417,608,699,591,135,125,9
706,414,891,590,135,125,9
1332,475,824,587,135,125,9
313,516,795,593,135,125,9
1212,511,794,590,135,125,9
1060,425,884,592,135,125,9
870,605,698,589,135,125,9
816,555,754,592,135,125,9
1317,551,760,593,135,125,9
532,545,750,585,135,125,9
907,412,887,587,135,125,9
62,512,795,591,135,125,9
261,515,792,591,135,125,9
884,607,698,590,135,125,9
35,603,692,585,135,125,9
1356,477,826,589,135,125,9
201,414,889,589,135,125,9
1353,510,795,590,135,125,9
669,608,697,590,135,125,9
1487,597,700,586,135,125,9
691,544,747,583,135,125,9
1469,485,818,589,135,125,9
836,611,696,591,135,125,9
1235,516,797,594,135,125,9
1197,413,894,591,135,125,9
592,552,757,592,135,125,9
267,517,796,594,135,125,9
772,410,889,587,135,125,9
864,555,752,591,135,125,9
801,513,796,592,135,125,9
492,410,885,585,135,125,9
1040,612,693,590,135,125,9
260,472,823,585,135,125,9
116,548,757,590,135,125,9
1075,482,827,592,135,125,9
12,516,791,591,135,125,9
1229,510,785,585,135,125,9
1329,547,748,585,135,125,9
282,490,817,591,135,125,9
666,611,692,589,135,125,9
396,510,791,588,135,125,9
76,486,819,590,135,125,9
442,611,692,589,135,125,9
1359,608,701,592,135,125,9
1118,476,823,587,135,125,9
527,491,814,590,135,125,9
1171,509,788,586,135,125,9
6,513,798,593,135,125,9
91,479,824,589,135,125,9
744,486,809,585,135,125,9
363,417,876,584,135,125,9
847,510,793,589,135,125,9
384,606,699,590,135,125,9
410,481,820,588,135,125,9
931,609,686,585,135,125,9
362,610,693,589,135,125,9
167,607,692,587,135,125,9
1069,412,893,590,135,125,9
1006,512,787,587,135,125,9
232,515,790,590,135,125,9
275,510,791,588,135,125,9
68,607,696,589,135,125,9
305,486,815,588,135,125,9
270,489,812,588,135,125,9
1337,512,793,590,135,125,9
815,603,702,590,135,125,9
721,510,789,587,135,125,9
649,609,696,590,135,125,9
333,418,891,592,135,125,9
651,480,825,590,135,125,9
389,511,790,588,135,125,9
1259,417,892,592,135,125,9
1464,411,884,585,135,125,9
203,553,750,589,135,125,9
337,411,894,590,135,125,9
757,551,758,592,135,125,9
1052,410,889,587,135,125,9
851,414,889,589,135,125,9
1382,561,752,594,135,125,9
1148,514,785,587,135,125,9
540,516,793,592,135,125,9
454,613,692,590,135,125,9
551,470,825,585,135,125,9
236,608,699,591,135,125,9
1365,413,888,588,135,125,9
926,548,749,586,135,125,9
1097,512,793,590,135,125,9
128,509,790,587,135,125,9
297,513,790,589,135,125,9
839,413,886,587,135,125,9
1255,509,794,589,135,125,9
665,604,697,588,135,125,9
339,510,793,589,135,125,9
1484,411,890,588,135,125,9
1190,417,884,588,135,125,9
597,550,755,590,135,125,9
367,479,818,586,135,125,9
797,521,792,594,135,125,9
567,478,823,588,135,125,9
444,614,693,591,135,125,9
466,417,892,592,135,125,9
823,410,893,589,135,125,9
1279,410,885,585,135,125,9
1395,416,881,586,135,125,9
784,413,886,587,135,125,9
693,412,887,587,135,125,9
101,416,891,591,135,125,9
770,504,787,583,135,125,9
317,481,812,584,135,125,9
1363,517,784,588,135,125,9
1402,480,825,590,135,125,9
631,411,884,585,135,125,9
1116,511,790,588,135,125,9
1311,611,692,589,135,125,9
716,509,786,585,135,125,9
1225,609,692,588,135,125,9
663,607,694,588,135,125,9
318,419,884,589,135,125,9
78,603,702,590,135,125,9
458,418,883,588,135,125,9
212,550,745,585,135,125,9
561,418,887,590,135,125,9
325,477,824,588,135,125,9
