sid,BUFF,NOT,AND,PI,PO,LP
840,3617,4071,3493,828,702,26
1362,3361,4269,3464,828,702,26
1248,3089,4585,3486,828,702,26
71,3505,4235,3519,828,702,27
134,3430,4116,3422,828,702,25
451,3547,4077,3461,828,702,26
16,3436,4148,3441,828,702,26
245,3570,4110,3489,828,702,25
542,3626,4034,3479,828,702,28
1213,3476,4232,3503,828,702,27
1423,3220,4460,3489,828,702,27
120,3423,4243,3482,828,702,27
588,3394,4198,3445,828,702,27
844,3597,4063,3479,828,702,27
215,3591,4075,3482,828,702,24
1355,3618,4038,3477,828,702,26
553,3631,4097,3513,828,702,27
967,3054,4568,3460,828,702,27
394,3107,4521,3463,828,702,27
1147,3461,4209,3484,828,702,26
1066,3423,4189,3455,828,702,25
322,3628,4122,3524,828,702,27
1100,3309,4407,3507,828,702,27
806,3509,4299,3553,828,702,27
306,3644,4074,3508,828,702,27
628,3760,4244,3651,828,702,26
206,3650,4142,3545,828,702,25
174,3537,4199,3517,828,702,26
1310,3134,4552,3492,828,702,27
378,3176,4554,3514,828,702,27
142,3110,4564,3486,828,702,28
733,3525,4221,3522,828,702,26
429,3502,4098,3449,828,702,24
707,3186,4440,3462,828,702,26
311,3728,4184,3605,828,702,27
921,3063,4653,3507,828,702,25
1048,3534,4078,3455,828,702,27
537,3443,4145,3443,828,702,24
1480,3248,4378,3462,828,702,27
140,3778,4180,3628,828,702,27
1215,3538,3988,3412,828,702,27
427,3612,4094,3502,828,702,26
696,3174,4568,3520,828,702,27
115,3518,4244,3530,828,702,26
14,3522,4110,3465,828,702,27
1045,3539,4081,3459,828,702,26
1414,3585,4081,3482,828,702,26
546,3444,4236,3489,828,702,27
1495,3687,4143,3564,828,702,27
1373,3576,4134,3504,828,702,27
141,3129,4551,3489,828,702,27
1430,3191,4683,3586,828,702,27
82,3256,4422,3488,828,702,26
1424,3571,4099,3484,828,702,27
131,3487,4185,3485,828,702,27
1328,3567,4051,3458,828,702,27
186,3272,4438,3504,828,702,27
323,3093,4547,3469,828,702,26
834,3193,4457,3474,828,702,27
880,3444,4120,3431,828,702,25
1068,3228,4392,3459,828,702,26
57,3635,4061,3497,828,702,27
562,3553,4073,3462,828,702,27
1223,3530,4092,3460,828,702,26
687,3487,4213,3499,828,702,27
477,3654,4090,3521,828,702,25
143,3116,4528,3471,828,702,27
375,3707,4161,3583,828,702,26
55,3590,4008,3448,828,702,26
1095,3187,4401,3443,828,702,26
1136,3201,4417,3458,828,702,26
75,3226,4378,3451,828,702,25
753,3467,4249,3507,828,702,27
908,3536,4126,3480,828,702,27
1313,3529,4221,3524,828,702,27
30,3627,4195,3560,828,702,25
749,3569,4015,3441,828,702,26
762,3681,4099,3539,828,702,27
1035,3569,4149,3508,828,702,25
5,3494,4230,3511,828,702,26
17,3633,4119,3525,828,702,27
598,3382,4256,3468,828,702,26
40,3433,4241,3486,828,702,27
474,3579,4271,3574,828,702,26
1338,3475,4067,3420,828,702,25
51,3047,4561,3453,828,702,25
407,3460,4200,3479,828,702,27
469,3168,4422,3444,828,702,26
285,3289,4419,3503,828,702,27
554,3390,4126,3407,828,702,26
964,3607,4041,3473,828,702,26
946,3391,4131,3410,828,702,26
1022,3207,4457,3481,828,702,26
484,3291,4515,3552,828,702,28
244,3456,4228,3491,828,702,27
1326,3163,4571,3516,828,702,26
169,3622,4076,3498,828,702,27
1435,3126,4572,3498,828,702,27
915,3483,4213,3497,828,702,27
739,3606,4090,3497,828,702,27
42,3470,4230,3499,828,702,28
879,3556,4098,3476,828,702,26
1172,3448,4160,3453,828,702,25
65,3590,4094,3491,828,702,27
1374,3086,4504,3444,828,702,27
506,3591,4139,3514,828,702,27
1250,3477,4207,3491,828,702,26
822,3583,4277,3579,828,702,26
1262,3131,4591,3510,828,702,27
1065,3491,4211,3500,828,702,26
1348,3564,4138,3500,828,702,27
1305,3614,4092,3502,828,702,26
89,3448,4128,3437,828,702,26
1299,3729,4205,3616,828,702,27
327,3253,4727,3639,828,702,27
44,3608,4118,3512,828,702,26
730,3466,4242,3503,828,702,27
414,3054,4572,3462,828,702,26
1386,3408,4202,3454,828,702,27
950,3456,4194,3474,828,702,27
1274,3603,4083,3492,828,702,26
122,3306,4462,3533,828,702,27
1360,3737,4173,3604,828,702,26
118,3498,4034,3415,828,702,25
219,3402,4154,3427,828,702,27
182,3436,4116,3425,828,702,24
1013,3394,4278,3485,828,702,28
1467,3471,4121,3445,828,702,25
1443,3510,4214,3511,828,702,26
1158,3518,4038,3427,828,702,26
208,3254,4688,3620,828,702,26
1030,3083,4515,3448,828,702,26
992,3053,4533,3442,828,702,27
1192,3471,4243,3506,828,702,28
538,3559,4081,3469,828,702,26
1291,3490,4134,3461,828,702,25
1392,3110,4546,3477,828,702,28
1403,3644,4052,3497,828,702,27
723,3286,4458,3521,828,702,27
1020,3698,4206,3601,828,702,27
29,3260,4454,3506,828,702,28
125,3207,4437,3471,828,702,27
1182,3151,4595,3522,828,702,26
1298,3530,4228,3528,828,702,28
100,3532,4026,3428,828,702,27
765,3130,4518,3473,828,702,28
1432,3610,4030,3469,828,702,26
671,3452,4248,3499,828,702,26
24,3593,4059,3475,828,702,26
1251,3100,4526,3462,828,702,24
1117,3516,4118,3466,828,702,26
420,3596,4158,3526,828,702,25
1436,3359,4273,3465,828,702,26
873,3358,4164,3410,828,702,26
1127,3481,4179,3479,828,702,28
1461,3536,4080,3457,828,702,26
1398,3025,4597,3460,828,702,27
1010,3542,4044,3442,828,702,27
722,3535,4211,3522,828,702,27
301,3471,4177,3473,828,702,26
1050,3425,4135,3429,828,702,27
403,3625,4103,3513,828,702,27
1193,3186,4570,3527,828,702,25
1425,3092,4562,3476,828,702,26
418,3463,4187,3474,828,702,26
1344,3490,4184,3486,828,702,27
1184,3409,4239,3473,828,702,27
1037,3075,4525,3449,828,702,26
449,3701,4095,3547,828,702,25
934,3086,4572,3478,828,702,26
259,3468,4216,3491,828,702,26
314,3063,4479,3420,828,702,25
1203,3608,4104,3505,828,702,27
1458,3511,4003,3406,828,702,26
390,3395,4247,3470,828,702,27
682,3583,4119,3500,828,702,25
507,3420,4144,3431,828,702,26
21,3551,4033,3441,828,702,25
216,3459,4163,3460,828,702,27
883,3024,4546,3434,828,702,26
623,3102,4550,3475,828,702,27
896,3272,4386,3478,828,702,27
963,3231,4443,3486,828,702,27
882,3583,4269,3575,828,702,27
777,3681,4089,3534,828,702,25
1160,3563,4027,3444,828,702,25
607,3139,4621,3529,828,702,27
1466,3599,4027,3462,828,702,25
563,3168,4384,3425,828,702,26
1324,3085,4533,3458,828,702,26
1411,3522,4210,3515,828,702,27
1053,3368,4140,3403,828,702,26
502,3671,4147,3558,828,702,26
644,3181,4381,3430,828,702,26
1275,3565,4253,3558,828,702,25
411,3490,4194,3491,828,702,27
868,3566,4232,3548,828,702,27
962,3566,4016,3440,828,702,27
406,3454,4158,3455,828,702,25
446,3155,4517,3485,828,702,26
258,3365,4223,3443,828,702,25
593,3251,4471,3510,828,702,27
503,3589,4039,3463,828,702,24
1150,3085,4461,3422,828,702,27
1387,3420,4178,3448,828,702,26
833,3058,4614,3485,828,702,26
590,3643,4071,3506,828,702,27
718,3577,4097,3486,828,702,26
303,3655,4075,3514,828,702,27
1209,3193,4443,3467,828,702,25
958,3432,4220,3475,828,702,28
300,3495,4223,3508,828,702,27
913,3058,4486,3421,828,702,26
211,3559,4145,3501,828,702,27
1321,3391,4255,3472,828,702,26
164,3585,4083,3483,828,702,27
447,3446,4178,3461,828,702,26
1401,3098,4544,3470,828,702,27
795,3388,4170,3428,828,702,26
160,3145,4569,3506,828,702,27
64,3567,4061,3463,828,702,27
857,3570,4070,3469,828,702,27
1441,3556,4034,3444,828,702,27
986,3059,4535,3446,828,702,27
714,3536,4026,3430,828,702,25
1090,3339,4419,3528,828,702,27
576,3526,4156,3490,828,702,26
1106,3600,4010,3454,828,702,26
103,3595,4071,3482,828,702,24
835,3439,4181,3459,828,702,27
1092,3723,4213,3617,828,702,27
919,3232,4684,3607,828,702,27
856,3672,4092,3531,828,702,27
1460,3462,4234,3497,828,702,26
1488,3406,4228,3466,828,702,25
748,3118,4494,3455,828,702,27
1440,3245,4469,3506,828,702,28
977,3142,4498,3469,828,702,27
1143,3248,4426,3486,828,702,26
738,3558,4092,3474,828,702,27
605,3126,4430,3427,828,702,25
292,3605,4067,3485,828,702,28
811,3148,4582,3514,828,702,28
520,3527,3985,3405,828,702,27
937,3489,4223,3505,828,702,28
1008,3364,4230,3446,828,702,24
1452,3126,4560,3492,828,702,27
660,3116,4532,3473,828,702,27
83,3509,4005,3406,828,702,27
789,3474,4206,3489,828,702,27
1453,3127,4547,3486,828,702,25
726,3548,4068,3457,828,702,26
1468,3570,4148,3508,828,702,27
455,3607,4091,3498,828,702,27
1434,3231,4451,3490,828,702,27
126,3258,4466,3511,828,702,27
1316,3535,4091,3462,828,702,25
8,3736,4104,3569,828,702,26
191,3480,4160,3469,828,702,27
28,3108,4606,3506,828,702,26
1011,3494,4216,3504,828,702,26
585,3204,4406,3454,828,702,26
911,3540,4066,3452,828,702,26
656,3529,4097,3462,828,702,26
1361,3217,4341,3428,828,702,24
603,3495,4209,3501,828,702,27
947,3158,4536,3496,828,702,27
1047,3018,4534,3425,828,702,27
940,3724,4108,3565,828,702,26
1257,3683,4077,3529,828,702,27
222,3463,4145,3453,828,702,25
878,3583,4055,3468,828,702,25
615,3540,4040,3439,828,702,26
249,3695,4233,3613,828,702,27
1230,3416,4272,3493,828,702,28
123,3540,4090,3464,828,702,27
606,3297,4431,3513,828,702,27
1032,3210,4696,3602,828,702,27
331,3358,4474,3565,828,702,26
572,3486,4090,3437,828,702,26
780,3517,4261,3538,828,702,27
168,3215,4323,3418,828,702,26
238,3218,4422,3469,828,702,25
1142,3491,4143,3466,828,702,25
1470,3423,4195,3458,828,702,27
31,3241,4391,3465,828,702,27
489,3639,4051,3494,828,702,26
356,3252,4408,3479,828,702,28
627,3116,4552,3483,828,702,27
828,3562,4094,3477,828,702,27
960,3569,4065,3466,828,702,27
837,3570,4090,3479,828,702,27
989,3192,4608,3549,828,702,27
179,3153,4329,3390,828,702,24
754,3451,4179,3464,828,702,24
1201,3429,4163,3445,828,702,27
23,3602,4094,3497,828,702,26
1135,3075,4589,3481,828,702,28
922,3636,4078,3506,828,702,28
863,3414,4170,3441,828,702,25
386,3560,4030,3444,828,702,26
377,3562,4050,3455,828,702,26
1057,3581,4095,3487,828,702,26
121,3203,4351,3426,828,702,26
409,3503,4245,3523,828,702,27
405,3290,4422,3505,828,702,27
84,3613,4051,3481,828,702,25
521,3485,4083,3433,828,702,26
681,3062,4482,3421,828,702,25
495,3171,4459,3464,828,702,26
688,3541,4085,3462,828,702,26
428,3638,4128,3532,828,702,24
162,3598,4076,3486,828,702,27
243,3595,4057,3475,828,702,27
783,3469,4181,3474,828,702,27
272,3517,3989,3402,828,702,26
434,3104,4520,3461,828,702,27
73,3068,4604,3485,828,702,25
1475,3197,4415,3455,828,702,26
842,3323,4437,3529,828,702,26
1061,3106,4568,3486,828,702,27
1379,3155,4549,3501,828,702,27
932,3372,4210,3440,828,702,26
104,3641,4147,3543,828,702,24
544,3113,4517,3464,828,702,27
969,3421,4171,3445,828,702,26
114,3113,4557,3484,828,702,28
929,3169,4529,3498,828,702,26
155,3544,4144,3493,828,702,27
1194,3098,4556,3476,828,702,27
763,3109,4509,3458,828,702,26
736,3691,4143,3566,828,702,25
1340,3654,4118,3535,828,702,26
1349,3415,4173,3443,828,702,26
487,3213,4371,3441,828,702,26
952,3443,4231,3486,828,702,28
1026,3454,4210,3481,828,702,27
338,3676,4156,3565,828,702,25
130,3210,4366,3437,828,702,26
1341,3570,4092,3480,828,702,27
1266,3436,4242,3488,828,702,28
673,3617,4049,3482,828,702,27
1258,3205,4613,3558,828,702,27
1220,3202,4388,3444,828,702,27
755,3408,4240,3473,828,702,25
1133,3165,4589,3526,828,702,27
19,3621,4119,3519,828,702,27
655,3444,4176,3459,828,702,25
1447,3255,4501,3527,828,702,27
1380,3593,4099,3495,828,702,26
1112,3565,4235,3549,828,702,26
1240,3079,4509,3443,828,702,27
72,3425,4247,3485,828,702,27
1070,3081,4505,3442,828,702,26
927,3461,4161,3460,828,702,26
1243,3592,4088,3489,828,702,26
1241,3415,4231,3472,828,702,26
225,3495,4203,3498,828,702,26
610,3573,4083,3477,828,702,27
1115,3664,4126,3544,828,702,27
228,3612,4076,3493,828,702,26
286,3588,4064,3475,828,702,27
146,3563,4043,3452,828,702,28
675,3066,4584,3474,828,702,28
86,3423,4237,3479,828,702,25
659,3122,4568,3494,828,702,25
196,3194,4392,3442,828,702,27
1390,3414,4152,3432,828,702,27
445,3525,4025,3424,828,702,26
439,3556,4048,3451,828,702,25
1005,3069,4549,3458,828,702,25
1284,3425,4203,3463,828,702,28
