sid,BUFF,NOT,AND,PI,PO,LP
807,2672,3534,2984,254,238,31
129,2547,3739,3024,254,238,31
369,2771,3911,3222,254,238,30
1141,2708,3922,3196,254,238,30
948,2684,3970,3208,254,238,30
705,2847,3383,2996,254,238,31
1393,2670,3984,3208,254,238,30
415,2624,4006,3196,254,238,30
106,2667,3555,2992,254,238,31
974,2813,3875,3225,254,238,30
826,2736,3496,2997,254,238,31
1024,2673,3543,2989,254,238,31
575,2711,3981,3227,254,238,31
204,2835,3365,2981,254,238,31
1046,2706,3984,3226,254,238,30
1105,2704,3484,2975,254,238,31
1168,2545,3819,3063,254,238,31
480,2798,3884,3222,254,238,30
1252,2632,3574,2984,254,238,31
1422,2861,3767,3195,254,238,30
611,2642,3548,2976,254,238,31
594,2697,3983,3221,254,238,30
425,2737,3949,3224,254,238,31
1498,2868,3344,2987,254,238,31
1367,2748,3498,3004,254,238,31
137,2697,3987,3223,254,238,30
291,2659,3533,2977,254,238,31
463,2862,3344,2984,254,238,31
829,2477,4143,3191,254,238,30
488,2545,4087,3197,254,238,30
549,2854,3334,2975,254,238,31
1153,2644,3718,3062,254,238,32
1263,2880,3350,2996,254,238,32
268,2933,3765,3230,254,238,31
1450,2543,3627,2966,254,238,31
475,2870,3814,3223,254,238,29
1211,2551,4133,3223,254,238,30
928,2571,4113,3223,254,238,30
1036,2795,3447,3002,254,238,31
354,2709,3921,3196,254,238,30
732,2776,3912,3225,254,238,30
1098,2646,3536,2972,254,238,31
1159,2591,4005,3179,254,238,30
855,2736,3948,3223,254,238,30
468,2765,3463,2995,254,238,31
910,2654,3736,3076,254,238,31
1025,2736,3440,2969,254,238,31
1009,2736,3476,2987,254,238,31
746,2804,3864,3215,254,238,30
486,2673,3949,3192,254,238,30
197,2610,3582,2977,254,238,31
800,2648,4016,3213,254,238,30
1,2781,3489,3016,254,238,31
1261,2843,3373,2989,254,238,31
316,2617,3875,3127,254,238,30
601,2770,3432,2982,254,238,31
622,2680,3510,2976,254,238,31
862,2794,3456,3006,254,238,31
529,2684,4012,3229,254,238,30
397,2606,4024,3196,254,238,30
899,2766,3486,3007,254,238,31
252,2724,3562,3024,254,238,31
138,2602,3598,2981,254,238,31
217,2691,3965,3209,254,238,30
1336,2656,3532,2975,254,238,31
298,2558,4128,3224,254,238,30
1384,2664,3970,3198,254,238,30
262,2727,3909,3199,254,238,30
1246,2734,3518,3007,254,238,31
433,2822,3352,2968,254,238,31
96,2652,3944,3179,254,238,30
1286,2716,3984,3231,254,238,30
450,2694,3686,3071,254,238,31
626,2683,3987,3216,254,238,30
426,2673,3949,3192,254,238,30
1347,2711,3511,2992,254,238,31
1352,2726,3488,2988,254,238,31
785,2746,3854,3181,254,238,30
1296,2798,3426,2993,254,238,31
1205,2612,4076,3225,254,238,30
470,2684,3974,3210,254,238,30
1218,2687,3997,3223,254,238,31
1234,2698,3984,3222,254,238,31
547,2923,3771,3228,254,238,31
136,2614,3562,2969,254,238,31
600,2612,3652,3013,254,238,31
998,2546,4136,3222,254,238,30
1089,2633,3583,2989,254,238,31
1247,2691,3973,3213,254,238,30
596,2490,4130,3191,254,238,30
764,2696,3546,3002,254,238,31
713,2739,3489,2995,254,238,31
1185,2574,4048,3192,254,238,30
25,2931,3761,3227,254,238,31
759,2707,3503,2986,254,238,31
1238,2717,3453,2966,254,238,31
918,2615,4081,3229,254,238,31
959,2653,4015,3215,254,238,30
0,2754,3934,3225,254,238,29
1101,2807,3433,3001,254,238,31
1093,2675,3517,2977,254,238,30
1064,2653,3715,3065,254,238,32
1002,2669,3543,2987,254,238,31
1137,2759,3487,3004,254,238,31
357,2681,4007,3225,254,238,30
1088,2643,3565,2985,254,238,31
183,2687,3977,3213,254,238,30
329,2787,3431,2990,254,238,31
1181,2598,3770,3065,254,238,31
27,2697,3987,3223,254,238,30
310,2750,3874,3193,254,238,30
545,2945,3755,3231,254,238,31
109,2746,3942,3225,254,238,29
117,2689,3913,3182,254,238,30
213,2810,3374,2973,254,238,31
1420,2647,3511,2960,254,238,31
371,2703,3983,3224,254,238,30
158,2772,3458,2996,254,238,31
996,2757,3903,3211,254,238,30
810,2758,3492,3006,254,238,31
766,2647,3607,3008,254,238,31
346,2814,3378,2977,254,238,31
1314,2926,3760,3224,254,238,31
1444,2918,3684,3182,254,238,30
1494,2607,4017,3193,254,238,30
1481,2703,3977,3221,254,238,30
159,2550,3730,3021,254,238,31
1144,2607,4015,3192,254,238,30
1358,2767,3915,3222,254,238,30
15,2795,3481,3019,254,238,31
1055,2745,3457,2982,254,238,31
534,2683,4003,3224,254,238,30
814,2847,3357,2983,254,238,31
984,2753,3931,3223,254,238,29
459,2808,3386,2978,254,238,31
1485,2755,3475,2996,254,238,31
1004,2746,3942,3225,254,238,30
1003,2679,3953,3197,254,238,30
413,2674,3706,3071,254,238,31
710,2562,4122,3223,254,238,30
281,2678,3558,2999,254,238,31
1169,2660,3566,2994,254,238,31
609,2692,3554,3004,254,238,31
185,2698,3988,3224,254,238,29
1187,2807,3827,3198,254,238,30
501,2588,3780,3065,254,238,31
372,2683,3973,3209,254,238,30
686,2686,3510,2979,254,238,31
448,2679,4011,3226,254,238,30
1307,2562,3800,3062,254,238,31
618,2796,3452,3005,254,238,31
1345,2664,3568,2997,254,238,31
1071,2684,3524,2985,254,238,31
308,2653,4017,3216,254,238,30
796,2760,3426,2974,254,238,31
752,2699,3985,3223,254,238,30
725,2843,3399,3002,254,238,31
345,2645,3571,2989,254,238,31
1239,2678,3528,2984,254,238,31
490,2803,3801,3183,254,238,30
629,2742,3494,2999,254,238,31
1322,2832,3850,3222,254,238,30
1221,2818,3398,2989,254,238,31
1140,2831,3385,2989,254,238,31
192,2677,3545,2992,254,238,32
1477,2746,3944,3226,254,238,30
1073,2465,4163,3195,254,238,30
1397,2786,3808,3178,254,238,31
818,2870,3372,3002,254,238,32
898,2709,3477,2974,254,238,31
1067,2704,3482,2974,254,238,31
343,2677,3541,2990,254,238,31
54,2669,3559,2995,254,238,31
421,2908,3342,3006,254,238,32
398,2555,4065,3191,254,238,30
632,2761,3455,2989,254,238,31
804,2528,4078,3184,254,238,30
10,2613,4011,3193,254,238,30
1499,2744,3884,3195,254,238,30
387,2670,4010,3221,254,238,30
1034,2733,3869,3182,254,238,30
218,2555,4135,3226,254,238,30
150,2760,3922,3222,254,238,30
1409,2678,3512,2976,254,238,31
422,2689,3937,3194,254,238,30
163,2745,3949,3228,254,238,30
1111,2676,3954,3196,254,238,30
971,2590,4108,3230,254,238,30
280,2542,3828,3066,254,238,31
9,2516,3754,3016,254,238,31
808,2765,3453,2990,254,238,32
988,2593,4091,3223,254,238,30
843,2795,3445,3001,254,238,31
900,2784,3440,2993,254,238,31
1383,2588,4092,3221,254,238,30
1091,2645,4019,3213,254,238,30
382,2733,3955,3225,254,238,30
522,2799,3881,3221,254,238,30
558,2740,3940,3221,254,238,30
566,2549,3717,3014,254,238,32
1471,2633,3581,2988,254,238,31
1412,2670,3522,2977,254,238,31
151,2666,3540,2984,254,238,31
1054,2759,3445,2983,254,238,31
1162,2580,3700,3021,254,238,32
580,2609,4017,3194,254,238,30
237,2829,3365,2978,254,238,31
1295,2864,3306,2966,254,238,31
364,2620,3580,2981,254,238,31
548,2478,3696,2968,254,238,31
1474,2845,3375,2991,254,238,31
373,2764,3482,3004,254,238,31
877,2830,3390,2991,254,238,31
1416,2802,3380,2972,254,238,31
1174,2768,3448,2989,254,238,31
1399,2655,3981,3199,254,238,30
1271,2827,3865,3227,254,238,30
1079,2669,3553,2992,254,238,32
678,2509,3835,3053,254,238,32
987,2615,3699,3038,254,238,32
188,2697,3989,3224,254,238,30
1016,2802,3882,3223,254,238,30
481,2690,3998,3225,254,238,30
478,2745,3883,3195,254,238,30
242,2739,3945,3223,254,238,30
712,2799,3887,3224,254,238,30
636,2759,3487,3004,254,238,31
456,2635,4025,3211,254,238,30
1457,2492,3722,2988,254,238,31
942,2551,3741,3027,254,238,31
1077,2761,3427,2975,254,238,31
199,2627,4061,3225,254,238,30
981,2595,3809,3083,254,238,32
1051,2731,3929,3211,254,238,30
349,2542,4150,3227,254,238,30
309,2855,3289,2953,254,238,31
555,2860,3358,2990,254,238,32
110,2698,3932,3196,254,238,31
1394,2752,3910,3212,254,238,30
452,2890,3318,2985,254,238,31
1049,2913,3343,3009,254,238,31
1281,2573,3697,3016,254,238,32
435,2562,3716,3020,254,238,31
290,2795,3887,3222,254,238,30
1249,2798,3890,3225,254,238,29
178,2735,3965,3231,254,238,30
750,2787,3903,3226,254,238,30
296,2645,3975,3191,254,238,30
70,2796,3408,2983,254,238,31
938,2675,3949,3193,254,238,30
876,2666,3548,2988,254,238,31
924,2714,3986,3231,254,238,30
589,2663,3651,3038,254,238,32
266,2720,3972,3227,254,238,30
703,2815,3373,2975,254,238,31
1315,2767,3919,3224,254,238,30
860,2701,3965,3214,254,238,30
504,2796,3392,2975,254,238,31
92,2757,3487,3003,254,238,31
892,2661,3541,2982,254,238,31
505,2803,3807,3186,254,238,30
1306,2627,3583,2986,254,238,31
571,2826,3358,2973,254,238,31
1437,2506,3772,3020,254,238,32
1408,2552,3822,3068,254,238,31
1233,2538,4084,3192,254,238,30
695,2630,4022,3207,254,238,30
850,2635,3725,3061,254,238,31
513,2814,3824,3200,254,238,30
917,2603,3629,2997,254,238,31
1031,2839,3431,3016,254,238,31
1418,2734,3518,3007,254,238,31
1157,2519,3761,3021,254,238,32
195,2824,3392,2989,254,238,31
464,2686,3996,3222,254,238,30
233,2802,3888,3226,254,238,30
840,2771,3923,3228,254,238,31
1362,2641,4021,3212,254,238,30
1248,2655,3941,3179,254,238,30
71,2758,3922,3221,254,238,30
134,2665,4019,3223,254,238,30
451,2731,3925,3209,254,238,30
16,2766,3838,3183,254,238,31
245,2778,3412,2976,254,238,31
542,2745,3881,3194,254,238,31
1213,2724,3496,2991,254,238,31
1423,2808,3410,2990,254,238,31
120,2670,4012,3222,254,238,30
588,2606,3606,2987,254,238,31
844,2777,3909,3224,254,238,29
215,2698,3538,2999,254,238,31
1355,2643,3729,3067,254,238,32
553,2681,3517,2980,254,238,31
967,2688,3974,3212,254,238,30
394,2731,3497,2995,254,238,31
1147,2776,3714,3126,254,238,29
1066,2766,3408,2968,254,238,31
322,2573,3809,3072,254,238,31
1100,2744,3452,2979,254,238,31
806,2538,4150,3225,254,238,30
306,2660,3556,2989,254,238,31
628,2931,3769,3231,254,238,31
206,2624,4006,3196,254,238,30
174,2688,3506,2978,254,238,31
1310,2838,3850,3225,254,238,30
378,2671,3523,2978,254,238,31
142,2732,3474,2984,254,238,31
733,2620,4070,3226,254,238,31
429,2761,3873,3198,254,238,30
707,2841,3409,3006,254,238,31
311,2930,3764,3228,254,238,31
921,2862,3346,2985,254,238,31
1048,2862,3766,3195,254,238,30
537,2581,3587,2965,254,238,32
1480,2728,3460,2975,254,238,31
140,2737,3737,3118,254,238,32
1215,2541,4081,3192,254,238,30
427,2625,3555,2971,254,238,31
696,2780,3490,3016,254,238,31
115,2694,3506,2981,254,238,31
14,2765,3869,3198,254,238,30
1045,2577,4045,3192,254,238,30
1414,2563,4059,3192,254,238,30
546,2596,4026,3192,254,238,30
1495,2996,3786,3272,254,238,31
1373,2620,3694,3038,254,238,32
141,2771,3403,2968,254,238,31
1430,2860,3742,3182,254,238,30
82,2843,3413,3009,254,238,31
1424,2699,3501,2981,254,238,31
131,2684,4004,3225,254,238,30
1328,2625,3573,2980,254,238,31
186,2771,3461,2997,254,238,31
323,2710,3478,2975,254,238,32
834,2672,4014,3224,254,238,30
880,2715,3505,2991,254,238,31
1068,2759,3473,2997,254,238,31
57,2715,3979,3228,254,238,31
562,2751,3881,3197,254,238,30
1223,2616,4006,3192,254,238,30
687,2649,3575,2993,254,238,31
477,2483,4141,3193,254,238,30
143,2807,3447,3008,254,238,31
375,2831,3371,2982,254,238,31
55,2643,4043,3224,254,238,30
1095,2803,3377,2971,254,238,31
1136,2783,3469,3007,254,238,31
75,2736,3884,3191,254,238,30
753,2572,3624,2979,254,238,31
908,2623,3645,3015,254,238,32
1313,2804,3882,3224,254,238,30
30,2836,3360,2979,254,238,31
749,2911,3771,3222,254,238,30
762,2682,3538,2991,254,238,31
1035,2682,3972,3208,254,238,30
5,2544,4088,3197,254,238,30
17,2629,3737,3064,254,238,31
598,2529,4069,3180,254,238,30
40,2833,3369,2982,254,238,31
474,2927,3769,3229,254,238,31
1338,2660,3972,3197,254,238,30
51,2794,3886,3221,254,238,30
407,2729,3483,2987,254,238,31
469,2593,3689,3022,254,238,31
285,2670,3532,2982,254,238,31
554,2797,3887,3223,254,238,30
964,2682,3588,3016,254,238,31
946,2819,3393,2987,254,238,31
1022,2608,3670,3020,254,238,31
484,2747,3485,2997,254,238,31
244,2579,4103,3222,254,238,30
1326,2715,3979,3228,254,238,30
169,2816,3366,2972,254,238,31
1435,2636,4048,3223,254,238,30
915,2650,3552,2982,254,238,31
739,2700,3518,2990,254,238,31
42,2768,3420,2975,254,238,31
879,2747,3435,2972,254,238,31
1172,2648,3552,2981,254,238,31
65,2750,3442,2977,254,238,31
1374,2672,3950,3192,254,238,30
506,2649,3573,2992,254,238,32
1250,2763,3921,3223,254,238,30
822,2721,3975,3229,254,238,31
1262,2769,3439,2985,254,238,31
1065,2632,3618,3006,254,238,31
1348,2793,3429,2992,254,238,31
1305,2752,3878,3196,254,238,30
89,2712,3522,2998,254,238,32
1299,2855,3377,2997,254,238,32
327,2890,3370,3011,254,238,32
44,2618,4014,3197,254,238,30
730,2659,3541,2981,254,238,31
414,2655,3941,3179,254,238,30
1386,2772,3452,2993,254,238,31
950,2687,3969,3209,254,238,30
1274,2834,3364,2980,254,238,31
122,2685,3497,2972,254,238,31
1360,2940,3762,3232,254,238,31
118,2661,3555,2989,254,238,31
219,2668,3956,3193,254,238,30
182,2512,4090,3182,254,238,30
1013,2595,3615,2986,254,238,31
1467,2736,3900,3199,254,238,30
1443,2684,3502,2974,254,238,31
1158,2781,3431,2987,254,238,31
208,2876,3342,2990,254,238,31
1030,2656,3790,3104,254,238,30
992,2803,3427,2996,254,238,31
1192,2586,3642,2995,254,238,31
538,2618,3752,3066,254,238,31
1291,2647,4037,3223,254,238,30
1392,2722,3530,3007,254,238,32
1403,2761,3437,2980,254,238,31
723,2714,3486,2981,254,238,31
1020,2936,3762,3230,254,238,31
29,2673,3543,2989,254,238,31
125,2641,4003,3203,254,238,30
1182,2811,3447,3010,254,238,31
1298,2553,4073,3194,254,238,30
100,2741,3881,3192,254,238,30
765,2801,3879,3221,254,238,31
1432,2681,4005,3224,254,238,30
671,2638,4046,3223,254,238,29
24,2726,3476,2982,254,238,31
1251,2777,3467,3003,254,238,31
1117,2532,4152,3223,254,238,30
420,2677,3571,3005,254,238,31
1436,2720,3480,2981,254,238,31
873,2626,3644,3016,254,238,31
1127,2581,4075,3209,254,238,30
1461,2475,4147,3192,254,238,30
1398,2665,3937,3182,254,238,30
1010,2576,4052,3195,254,238,30
722,2561,4097,3210,254,238,30
301,2770,3852,3192,254,238,30
1050,2635,3563,2980,254,238,31
403,2925,3755,3221,254,238,30
1193,2898,3334,2997,254,238,31
1425,2902,3788,3226,254,238,30
418,2724,3488,2987,254,238,31
1344,2640,3984,3193,254,238,30
1184,2607,3579,2974,254,238,31
1037,2736,3948,3223,254,238,30
449,2668,3558,2994,254,238,31
934,2701,3983,3223,254,238,30
259,2676,3532,2985,254,238,31
314,2782,3814,3179,254,238,31
1203,2745,3881,3194,254,238,30
1458,2587,4035,3192,254,238,30
390,2754,3444,2980,254,238,31
682,2561,4099,3211,254,238,30
507,2486,3686,2967,254,238,31
21,2568,4126,3228,254,238,30
216,2571,4113,3223,254,238,30
883,2629,4035,3213,254,238,30
623,2732,3950,3222,254,238,30
896,2786,3414,2981,254,238,31
963,2602,4010,3187,254,238,30
882,2690,3994,3223,254,238,30
777,2636,3568,2983,254,238,31
1160,2818,3870,3225,254,238,30
607,2754,3482,2999,254,238,31
1466,2929,3673,3182,254,238,29
563,2691,3969,3211,254,238,30
1324,2607,4015,3192,254,238,30
1411,2581,3721,3032,254,238,31
1053,2789,3903,3227,254,238,30
502,2871,3365,2999,254,238,31
644,2836,3854,3226,254,238,31
1275,2682,4004,3224,254,238,30
411,2809,3453,3012,254,238,31
868,2702,3986,3225,254,238,31
962,2780,3906,3224,254,238,30
406,2640,3560,2981,254,238,31
446,2684,4006,3226,254,238,30
258,2730,3872,3182,254,238,31
593,2797,3413,2986,254,238,31
503,2497,3861,3060,254,238,31
1150,2590,3776,3064,254,238,31
1387,2745,3881,3194,254,238,30
833,2695,3995,3226,254,238,30
590,2612,3580,2977,254,238,31
718,2592,4092,3223,254,238,30
303,2648,3544,2977,254,238,31
1209,2649,3985,3198,254,238,30
958,2574,4050,3193,254,238,30
300,2569,3793,3062,254,238,31
913,2801,3881,3222,254,238,30
211,2842,3368,2986,254,238,31
1321,2686,4000,3224,254,238,30
164,2681,3673,3058,254,238,32
447,2624,4072,3229,254,238,30
1401,2658,3996,3208,254,238,30
795,2681,3953,3198,254,238,31
160,2731,3959,3226,254,238,30
64,2452,4144,3179,254,238,30
857,2759,3863,3192,254,238,30
1441,2679,3917,3179,254,238,30
986,2747,3909,3209,254,238,30
714,2519,3731,3006,254,238,31
1090,2811,3371,2972,254,238,31
576,2741,3969,3236,254,238,30
1106,2644,3560,2983,254,238,31
103,2680,3598,3020,254,238,32
835,2480,4140,3191,254,238,30
1092,2919,3397,3039,254,238,32
919,2850,3374,2993,254,238,31
856,2776,3484,3011,254,238,31
1460,2740,3478,2990,254,238,31
1488,2632,4002,3198,254,238,30
748,2697,3993,3226,254,238,30
1440,2536,3816,3057,254,238,31
977,2646,4046,3227,254,238,30
1143,2762,3600,3062,254,238,31
738,2757,3429,2974,254,238,31
605,2683,3511,2978,254,238,31
292,2477,3695,2967,254,238,31
811,2692,3968,3211,254,238,30
520,2722,3532,3008,254,238,31
937,2472,3798,3016,254,238,32
1008,2671,3951,3192,254,238,30
1452,2888,3320,2985,254,238,31
660,2666,3932,3180,254,238,30
83,2739,3945,3223,254,238,30
789,2679,3545,2993,254,238,31
1453,2828,3866,3228,254,238,30
726,2697,3997,3228,254,238,30
1468,2739,3865,3183,254,238,30
455,2607,3609,2989,254,238,31
1434,2624,4006,3196,254,238,30
126,2770,3446,2989,254,238,31
1316,2662,3562,2993,254,238,31
8,2744,3438,2972,254,238,31
191,2582,4098,3221,254,238,30
28,2775,3919,3228,254,238,29
1011,2691,4005,3229,254,238,30
585,2658,3560,2990,254,238,31
911,2818,3444,3012,254,238,31
656,2454,4142,3179,254,238,30
1361,2782,3404,2974,254,238,31
603,2550,4108,3210,254,238,30
947,2719,3469,2975,254,238,31
1047,2802,3440,3002,254,238,31
940,2650,3554,2983,254,238,31
1257,2584,3636,2991,254,238,31
222,2685,4001,3224,254,238,30
878,2553,3827,3071,254,238,31
615,2739,3881,3191,254,238,30
249,2864,3374,3000,254,238,32
1230,2749,3499,3005,254,238,31
123,2629,4023,3207,254,238,30
606,2713,3543,3009,254,238,31
1032,2920,3332,3007,254,238,31
331,2723,3457,2971,254,238,31
572,2649,3605,3008,254,238,31
780,2778,3448,2994,254,238,31
168,2816,3428,3003,254,238,31
238,2751,3507,3010,254,238,31
1142,2678,3946,3193,254,238,30
1470,2768,3414,2972,254,238,31
31,2721,3937,3210,254,238,30
489,2701,3925,3194,254,238,30
356,2645,3975,3191,254,238,30
627,2664,3666,3046,254,238,31
828,2626,3586,2987,254,238,31
960,2702,3676,3070,254,238,32
837,2795,3413,2985,254,238,31
989,2639,4049,3225,254,238,30
179,2742,3494,2999,254,238,31
754,2572,4034,3184,254,238,31
1201,2501,4185,3224,254,238,30
23,2662,3972,3198,254,238,30
1135,2780,3424,2983,254,238,31
922,2721,3489,2986,254,238,31
863,2675,3525,2981,254,238,31
386,2728,3870,3180,254,238,31
377,2581,4103,3223,254,238,30
1057,2739,3927,3214,254,238,30
121,2717,3651,3065,254,238,31
409,2818,3446,3013,254,238,31
405,2825,3373,2980,254,238,31
84,2654,3974,3195,254,238,30
521,2670,3670,3051,254,238,31
681,2678,4006,3223,254,238,30
495,2705,3983,3225,254,238,30
688,2657,3589,3004,254,238,31
428,2698,3478,2969,254,238,31
162,2767,3437,2983,254,238,31
243,2607,4077,3223,254,238,30
783,2627,4063,3226,254,238,30
272,2669,3559,2995,254,238,31
434,2699,3989,3225,254,238,30
73,2772,3918,3226,254,238,29
1475,2562,3604,2964,254,238,32
842,2797,3379,2969,254,238,30
1061,2537,3819,3059,254,238,31
1379,2594,3698,3027,254,238,32
932,2527,4069,3179,254,238,30
104,2740,3472,2987,254,238,31
544,2811,3449,3011,254,238,31
969,2736,3862,3180,254,238,30
114,2731,3471,2982,254,238,31
929,2689,3967,3209,254,238,30
155,2633,4003,3199,254,238,30
1194,2775,3457,2997,254,238,31
763,2604,4022,3194,254,238,30
736,2847,3355,2982,254,238,31
1340,2628,4066,3228,254,238,30
1349,2810,3822,3197,254,238,31
487,2611,3737,3055,254,238,31
952,2726,3454,2971,254,238,31
1026,2577,4049,3194,254,238,30
338,2925,3769,3228,254,238,31
130,2833,3851,3223,254,238,30
1341,2777,3913,3226,254,238,30
1266,2657,3579,2999,254,238,31
673,2750,3878,3195,254,238,30
1258,2800,3886,3224,254,238,30
1220,2762,3434,2979,254,238,31
755,2712,3508,2991,254,238,31
1133,2602,3774,3069,254,238,32
19,2706,3494,2981,254,238,31
655,2715,3981,3229,254,238,30
1447,2861,3393,3008,254,238,32
1380,2797,3895,3227,254,238,29
1112,2670,3550,2991,254,238,31
1240,2771,3445,2989,254,238,31
72,2616,3600,2989,254,238,31
1070,2872,3814,3224,254,238,29
927,2647,4049,3229,254,238,29
1243,2517,4169,3224,254,238,30
1241,2684,4006,3226,254,238,30
225,2693,3995,3225,254,238,30
610,2540,4150,3226,254,238,30
1115,2813,3877,3226,254,238,30
228,2708,3982,3226,254,238,31
286,2681,3605,3024,254,238,31
146,2727,3517,3003,254,238,31
675,2674,3692,3064,254,238,32
86,2549,4079,3195,254,238,30
659,2749,3437,2974,254,238,31
196,2730,3476,2984,254,238,31
1390,2659,3531,2976,254,238,31
445,2665,3957,3192,254,238,30
439,2510,4110,3191,254,238,30
1005,2736,3948,3223,254,238,30
1284,2740,3458,2980,254,238,31
