sid,BUFF,NOT,AND,PI,PO,LP
1252,14470,22537,17216,2708,2575,31
1253,12422,24603,17225,2708,2575,33
1254,14495,22586,17253,2708,2575,31
1255,13640,23441,17253,2708,2575,31
1256,13743,23562,17365,2708,2575,29
1257,14337,22696,17229,2708,2575,31
1258,11883,25252,17280,2708,2575,29
1259,12499,24564,17244,2708,2575,30
1260,13657,23476,17279,2708,2575,31
127,14313,22650,17194,2708,2575,31
1261,12313,24798,17268,2708,2575,30
1262,11755,25254,17217,2708,2575,31
1263,13238,23915,17289,2708,2575,30
1264,13902,23345,17336,2708,2575,30
1265,11573,25402,17200,2708,2575,30
1266,15887,21144,17228,2708,2575,30
1267,14542,22513,17240,2708,2575,29
1268,12443,24560,17214,2708,2575,32
1269,15954,21301,17340,2708,2575,32
1270,11818,25429,17336,2708,2575,30
128,13645,23406,17238,2708,2575,30
1271,13584,23437,17223,2708,2575,30
1272,14485,22794,17352,2708,2575,29
1273,16683,20344,17226,2708,2575,30
1274,13754,23283,17231,2708,2575,31
1275,15952,21211,17294,2708,2575,29
1276,16743,20308,17238,2708,2575,29
1277,11949,25354,17364,2708,2575,30
1278,14464,22555,17222,2708,2575,30
1279,12485,24586,17248,2708,2575,30
1280,12489,24562,17238,2708,2575,31
129,13801,23204,17215,2708,2575,31
1281,11763,25220,17204,2708,2575,31
1282,13648,23471,17272,2708,2575,30
1283,11821,25292,17269,2708,2575,31
1284,14473,22528,17213,2708,2575,30
1285,12261,24744,17215,2708,2575,30
1286,11794,25301,17260,2708,2575,29
1287,12463,24640,17264,2708,2575,31
1288,16055,21144,17312,2708,2575,30
1289,14480,22529,17217,2708,2575,32
1290,15987,21228,17320,2708,2575,32
130,12947,24078,17225,2708,2575,29
1291,14293,22792,17255,2708,2575,30
1292,14342,22655,17211,2708,2575,29
1293,15854,21143,17211,2708,2575,31
1294,14541,22870,17418,2708,2575,30
1295,11610,25453,17244,2708,2575,30
1296,13598,23427,17225,2708,2575,31
1297,11735,25282,17221,2708,2575,32
1298,16022,21157,17302,2708,2575,30
1299,14354,22747,17263,2708,2575,29
1300,12482,24609,17258,2708,2575,30
14,13607,23358,17195,2708,2575,31
131,16627,20424,17238,2708,2575,30
1301,13727,23246,17199,2708,2575,30
1302,14532,22553,17255,2708,2575,31
1303,11831,25282,17269,2708,2575,29
1304,12324,24825,17287,2708,2575,31
1305,13614,23491,17265,2708,2575,30
1306,15877,21220,17261,2708,2575,31
1307,15887,21152,17232,2708,2575,30
1308,14350,22701,17238,2708,2575,31
1309,13613,23386,17212,2708,2575,31
1310,12494,24517,17218,2708,2575,29
132,14505,22524,17227,2708,2575,30
1311,15896,21155,17238,2708,2575,31
1312,15869,21156,17225,2708,2575,31
1313,16760,20381,17283,2708,2575,29
1314,12528,24571,17262,2708,2575,30
1315,15203,21850,17239,2708,2575,29
1316,14336,22735,17248,2708,2575,31
1317,13651,23446,17261,2708,2575,30
1318,15865,21154,17222,2708,2575,30
1319,14490,22583,17249,2708,2575,30
1320,11822,25249,17248,2708,2575,30
133,12235,24744,17202,2708,2575,31
1321,16591,20432,17224,2708,2575,31
1322,12533,24644,17301,2708,2575,30
1323,13527,23464,17208,2708,2575,31
1324,13164,23897,17243,2708,2575,31
1325,11608,25493,17263,2708,2575,31
1326,11766,25339,17265,2708,2575,31
1327,13836,23215,17238,2708,2575,31
1328,13605,23416,17223,2708,2575,31
1329,13676,23433,17267,2708,2575,30
1330,12286,24717,17214,2708,2575,30
134,14380,22715,17260,2708,2575,29
1331,14308,22773,17253,2708,2575,30
1332,12331,24816,17286,2708,2575,29
1333,15960,21171,17278,2708,2575,30
1334,13648,23451,17262,2708,2575,30
1335,11811,25264,17250,2708,2575,30
1336,11767,25284,17238,2708,2575,30
1337,13642,23459,17263,2708,2575,33
1338,13646,23461,17266,2708,2575,30
1339,16739,20316,17240,2708,2575,31
1340,13729,23464,17309,2708,2575,30
135,16070,21059,17277,2708,2575,30
1341,13789,23252,17233,2708,2575,31
1342,15892,21153,17235,2708,2575,30
1343,16047,21054,17263,2708,2575,30
1344,14292,22745,17231,2708,2575,32
1345,14367,22692,17242,2708,2575,31
1346,15886,21129,17220,2708,2575,31
1347,13586,23431,17221,2708,2575,31
1348,13579,23436,17220,2708,2575,31
1349,13781,23220,17213,2708,2575,31
1350,12431,24536,17196,2708,2575,31
136,16564,20429,17209,2708,2575,30
1351,16678,20493,17298,2708,2575,29
1352,16745,20328,17249,2708,2575,31
1353,13611,23358,17197,2708,2575,30
1354,11615,25480,17260,2708,2575,32
1355,13537,23446,17204,2708,2575,31
1356,12237,24730,17196,2708,2575,31
1357,14376,22645,17223,2708,2575,32
1358,13833,23264,17261,2708,2575,30
1359,16011,21036,17236,2708,2575,30
1360,14410,22697,17266,2708,2575,30
137,15919,21156,17250,2708,2575,30
1361,11559,25486,17235,2708,2575,31
1362,13855,23222,17251,2708,2575,30
1363,13749,23262,17218,2708,2575,30
1364,14443,22682,17275,2708,2575,30
1365,11756,25219,17200,2708,2575,31
1366,11574,25447,17223,2708,2575,29
1367,11604,25465,17247,2708,2575,31
1368,12268,24729,17211,2708,2575,30
1369,13606,23403,17217,2708,2575,31
1370,12304,24767,17248,2708,2575,31
138,16621,20420,17233,2708,2575,31
1371,15986,21003,17207,2708,2575,32
1372,13743,23446,17307,2708,2575,30
1373,13611,23436,17236,2708,2575,30
1374,11807,25290,17261,2708,2575,31
1375,11530,25473,17214,2708,2575,32
1376,16628,20409,17231,2708,2575,30
1377,13525,23478,17214,2708,2575,30
1378,16762,20377,17282,2708,2575,29
1379,11777,25254,17228,2708,2575,31
1380,13581,23524,17265,2708,2575,30
139,13609,23440,17237,2708,2575,31
1381,13770,23209,17202,2708,2575,30
1382,14356,22777,17279,2708,2575,30
1383,13638,23431,17247,2708,2575,29
1384,14407,22732,17282,2708,2575,30
1385,11770,25259,17227,2708,2575,30
1386,15999,20980,17202,2708,2575,31
1387,15880,21121,17213,2708,2575,30
1388,12453,24588,17233,2708,2575,30
1389,15018,22129,17286,2708,2575,30
1390,16595,20420,17220,2708,2575,31
140,14355,22796,17288,2708,2575,30
1391,14465,22722,17306,2708,2575,31
1392,12467,24570,17231,2708,2575,30
1393,11824,25275,17262,2708,2575,30
1394,11929,25372,17363,2708,2575,30
1395,12451,24546,17211,2708,2575,31
1396,15843,21126,17197,2708,2575,31
1397,11580,25461,17233,2708,2575,31
1398,12484,24547,17228,2708,2575,30
1399,16591,20400,17208,2708,2575,30
1400,15923,21210,17279,2708,2575,30
15,16617,20458,17250,2708,2575,31
141,12480,24501,17203,2708,2575,30
1401,12492,24591,17254,2708,2575,30
1402,11581,25488,17247,2708,2575,31
1403,13773,23294,17246,2708,2575,30
1404,11789,25282,17248,2708,2575,30
1405,12288,24769,17241,2708,2575,31
1406,12248,24743,17208,2708,2575,30
1407,14513,22460,17199,2708,2575,31
1408,11839,25240,17252,2708,2575,30
1409,11738,25233,17198,2708,2575,30
1410,14382,22751,17279,2708,2575,30
142,12450,24551,17213,2708,2575,31
1411,15877,21118,17210,2708,2575,29
1412,14393,22696,17257,2708,2575,29
1413,12487,24540,17226,2708,2575,31
1414,13653,23414,17246,2708,2575,31
1415,13711,23426,17281,2708,2575,30
1416,11788,25231,17222,2708,2575,31
1417,15882,21099,17203,2708,2575,30
1418,15842,21165,17216,2708,2575,32
1419,13786,23223,17217,2708,2575,32
1420,16592,20393,17205,2708,2575,30
143,12496,24599,17260,2708,2575,31
1421,12298,24749,17236,2708,2575,31
1422,12190,24845,17230,2708,2575,30
1423,12293,24728,17223,2708,2575,31
1424,13585,23414,17212,2708,2575,30
1425,12444,24645,17257,2708,2575,29
1426,13803,23244,17236,2708,2575,31
1427,14258,22763,17223,2708,2575,30
1428,11582,25497,17252,2708,2575,31
1429,13844,23279,17274,2708,2575,30
1430,12409,24618,17226,2708,2575,30
144,13198,23931,17277,2708,2575,30
1431,16618,20423,17233,2708,2575,29
1432,13783,23288,17248,2708,2575,30
1433,13644,23361,17215,2708,2575,30
1434,12242,24747,17207,2708,2575,33
1435,11869,25348,17321,2708,2575,30
1436,13816,23205,17223,2708,2575,29
1437,13764,23253,17221,2708,2575,31
1438,16731,20314,17235,2708,2575,30
1439,14337,22698,17230,2708,2575,31
1440,11599,25426,17225,2708,2575,30
145,13641,23410,17238,2708,2575,30
1441,14326,22697,17224,2708,2575,30
1442,13709,23490,17312,2708,2575,31
1443,16736,20301,17231,2708,2575,30
1444,16606,20447,17239,2708,2575,30
1445,14333,22666,17212,2708,2575,30
1446,16018,21047,17245,2708,2575,31
1447,12299,24816,17270,2708,2575,31
1448,12467,24582,17237,2708,2575,32
1449,13632,23357,17207,2708,2575,31
1450,13653,23398,17238,2708,2575,30
146,13622,23401,17224,2708,2575,33
1451,11730,25271,17213,2708,2575,33
1452,11745,25286,17228,2708,2575,32
1453,12538,24643,17303,2708,2575,29
1454,14312,22719,17228,2708,2575,31
1455,16601,20434,17230,2708,2575,31
1456,16609,20438,17236,2708,2575,31
1457,16582,20417,17212,2708,2575,30
1458,13627,23384,17218,2708,2575,30
1459,14439,22562,17213,2708,2575,30
1460,13842,23295,17281,2708,2575,32
147,12273,24774,17236,2708,2575,31
1461,14359,22736,17260,2708,2575,30
1462,14307,22698,17215,2708,2575,31
1463,11699,25288,17206,2708,2575,31
1464,11790,25327,17271,2708,2575,30
1465,13774,23247,17223,2708,2575,31
1466,13624,23403,17226,2708,2575,31
1467,13672,23353,17225,2708,2575,30
1468,13700,23379,17252,2708,2575,33
1469,14512,22541,17239,2708,2575,30
1470,13824,23217,17233,2708,2575,31
148,12444,24551,17210,2708,2575,31
1471,14377,22700,17251,2708,2575,31
1472,11795,25286,17253,2708,2575,30
1473,15904,21161,17245,2708,2575,31
1474,15861,21126,17206,2708,2575,32
1475,11547,25426,17199,2708,2575,31
1476,14540,22517,17241,2708,2575,29
1477,13889,23236,17275,2708,2575,29
1478,16574,20455,17227,2708,2575,31
1479,12283,24776,17242,2708,2575,31
1480,12297,24714,17218,2708,2575,30
149,12252,24757,17217,2708,2575,31
1481,14446,22517,17194,2708,2575,30
1482,13704,23433,17281,2708,2575,30
1483,16702,20389,17258,2708,2575,31
1484,11767,25302,17247,2708,2575,31
1485,11810,25269,17252,2708,2575,31
1486,14395,22692,17256,2708,2575,30
1487,15931,21198,17277,2708,2575,29
1488,16590,20399,17207,2708,2575,31
1489,13609,23412,17223,2708,2575,31
1490,13653,23376,17227,2708,2575,30
150,16598,20411,17217,2708,2575,30
1491,14349,22900,17337,2708,2575,30
1492,16580,20497,17251,2708,2575,30
1493,12437,24588,17225,2708,2575,30
1494,12499,24602,17263,2708,2575,30
1495,14343,22736,17252,2708,2575,31
1496,16721,20270,17208,2708,2575,30
1497,12291,24796,17256,2708,2575,30
1498,12552,24627,17302,2708,2575,31
1499,15888,21127,17220,2708,2575,30
16,16530,20441,17198,2708,2575,30
151,13619,23354,17199,2708,2575,31
152,11771,25232,17214,2708,2575,30
153,14501,22526,17226,2708,2575,31
154,13614,23377,17208,2708,2575,30
155,14319,22694,17219,2708,2575,32
156,14457,22774,17328,2708,2575,29
157,15884,21131,17220,2708,2575,30
158,11845,25292,17281,2708,2575,31
159,12244,24751,17210,2708,2575,30
160,12525,24654,17302,2708,2575,30
17,13546,23479,17225,2708,2575,30
161,12298,24777,17250,2708,2575,30
162,13560,23467,17226,2708,2575,33
163,14301,22852,17289,2708,2575,30
164,13618,23421,17232,2708,2575,30
165,14327,22660,17206,2708,2575,30
166,14435,22608,17234,2708,2575,30
167,15982,21241,17324,2708,2575,30
168,11506,25495,17213,2708,2575,32
169,13598,23393,17208,2708,2575,31
170,15922,21193,17270,2708,2575,31
18,13625,23408,17229,2708,2575,31
171,14544,22633,17301,2708,2575,31
172,14472,22809,17353,2708,2575,30
173,13758,23187,17185,2708,2575,31
174,16670,20507,17301,2708,2575,31
175,13639,23390,17227,2708,2575,31
176,15868,21159,17226,2708,2575,31
177,14527,22518,17235,2708,2575,29
178,13603,23428,17228,2708,2575,31
179,11585,25422,17216,2708,2575,30
180,13731,23490,17323,2708,2575,30
19,14358,22691,17237,2708,2575,31
181,14362,22737,17262,2708,2575,30
182,14349,22744,17259,2708,2575,30
183,14617,22596,17319,2708,2575,30
184,13601,23420,17223,2708,2575,31
185,11876,25297,17299,2708,2575,30
186,11583,25530,17269,2708,2575,32
187,13645,23448,17259,2708,2575,30
188,12275,24744,17222,2708,2575,30
189,12487,24592,17252,2708,2575,31
190,14516,22477,17209,2708,2575,29
20,13609,23468,17251,2708,2575,30
191,15888,21209,17261,2708,2575,29
192,13744,23301,17235,2708,2575,31
193,13640,23365,17215,2708,2575,30
194,13723,23510,17329,2708,2575,30
195,14427,22554,17203,2708,2575,31
196,11548,25435,17204,2708,2575,31
197,12476,24513,17207,2708,2575,30
198,15940,21225,17295,2708,2575,30
199,12497,24702,17312,2708,2575,30
200,11819,25346,17295,2708,2575,30
21,13554,23499,17239,2708,2575,30
201,12517,24608,17275,2708,2575,29
202,14334,22723,17241,2708,2575,30
203,13618,23425,17234,2708,2575,30
204,12449,24548,17211,2708,2575,30
205,13801,23226,17226,2708,2575,29
206,13698,23417,17270,2708,2575,29
207,12443,24566,17217,2708,2575,30
208,12543,24564,17266,2708,2575,32
209,14508,22551,17242,2708,2575,31
210,14370,22725,17260,2708,2575,30
22,13818,23287,17265,2708,2575,32
211,14340,22723,17244,2708,2575,31
212,13663,23422,17255,2708,2575,30
213,11799,25230,17227,2708,2575,30
214,16021,21028,17237,2708,2575,30
215,14377,22736,17269,2708,2575,31
216,15890,21143,17229,2708,2575,29
217,13624,23433,17241,2708,2575,30
218,13640,23377,17221,2708,2575,30
219,13925,23290,17320,2708,2575,30
220,13626,23379,17215,2708,2575,29
23,13681,23406,17256,2708,2575,30
221,16573,20416,17207,2708,2575,32
222,16721,20326,17236,2708,2575,29
223,14276,22725,17213,2708,2575,33
224,12296,24765,17243,2708,2575,30
225,16717,20318,17230,2708,2575,30
226,13827,23290,17271,2708,2575,32
227,16571,20440,17218,2708,2575,31
228,13760,23511,17348,2708,2575,30
229,11790,25317,17266,2708,2575,30
230,16769,20318,17256,2708,2575,31
24,14460,22537,17211,2708,2575,31
231,11766,25283,17237,2708,2575,31
232,14398,22691,17257,2708,2575,31
233,12524,24513,17231,2708,2575,31
234,14326,22691,17221,2708,2575,31
235,11815,25222,17231,2708,2575,31
236,16559,20428,17206,2708,2575,29
237,11562,25469,17228,2708,2575,31
238,12313,24736,17237,2708,2575,31
239,16732,20359,17258,2708,2575,31
240,14393,22670,17244,2708,2575,31
25,14419,22782,17313,2708,2575,30
241,11792,25235,17226,2708,2575,29
242,14363,22666,17227,2708,2575,30
243,13679,23446,17275,2708,2575,30
244,16055,21062,17271,2708,2575,30
245,13662,23389,17238,2708,2575,32
246,12509,24608,17271,2708,2575,30
247,16614,20409,17224,2708,2575,33
248,13744,23261,17215,2708,2575,31
249,15029,22130,17292,2708,2575,31
250,15888,21177,17245,2708,2575,33
26,12217,24840,17241,2708,2575,31
251,11769,25262,17228,2708,2575,31
252,16565,20424,17207,2708,2575,31
253,13660,23365,17225,2708,2575,30
254,15859,21152,17218,2708,2575,30
255,13610,23383,17209,2708,2575,31
256,11549,25464,17219,2708,2575,31
257,16681,20328,17217,2708,2575,30
258,14494,22511,17215,2708,2575,31
259,16596,20463,17242,2708,2575,31
260,12274,24799,17249,2708,2575,30
27,14391,22706,17261,2708,2575,30
261,14387,22666,17239,2708,2575,30
262,13709,23560,17347,2708,2575,30
263,13694,23523,17321,2708,2575,30
264,12466,24673,17282,2708,2575,30
265,11558,25501,17242,2708,2575,31
266,16683,20308,17208,2708,2575,30
267,14364,22703,17246,2708,2575,30
268,12492,24575,17246,2708,2575,30
269,15981,21256,17331,2708,2575,31
270,14522,22497,17222,2708,2575,29
28,11810,25273,17254,2708,2575,30
271,15829,21150,17202,2708,2575,30
272,13646,23401,17236,2708,2575,31
273,14470,22529,17212,2708,2575,31
274,14367,22616,17204,2708,2575,31
275,14345,22658,17214,2708,2575,31
276,13681,23426,17266,2708,2575,30
277,11778,25239,17221,2708,2575,30
278,12412,24597,17217,2708,2575,30
279,11767,25282,17237,2708,2575,31
280,15935,21276,17318,2708,2575,30
29,11600,25557,17291,2708,2575,30
281,16761,20334,17260,2708,2575,31
282,14502,22499,17213,2708,2575,31
283,15903,21212,17270,2708,2575,30
284,16747,20340,17256,2708,2575,31
285,12196,24799,17210,2708,2575,30
286,13812,23227,17232,2708,2575,31
287,14466,22573,17232,2708,2575,31
288,12249,24750,17212,2708,2575,31
289,11742,25251,17209,2708,2575,32
290,13841,23322,17294,2708,2575,31
