sid,BUFF,NOT,AND,PI,PO,LP
1064,9134,9559,9166,636,361,53
1002,9106,9329,9037,636,361,53
1137,9571,9112,9161,636,361,52
357,9445,9124,9104,636,361,50
1088,9499,9116,9127,636,361,54
183,8967,9590,9098,636,361,52
329,8963,9492,9047,636,361,54
1181,9195,9488,9161,636,361,52
27,8639,9636,8957,636,361,51
310,9074,9667,9190,636,361,52
545,9891,9140,9335,636,361,54
109,8825,9558,9011,636,361,51
117,9509,9016,9082,636,361,52
213,9137,9180,8978,636,361,51
1420,9548,8963,9075,636,361,54
371,8840,9423,8951,636,361,50
158,9201,9256,9048,636,361,52
996,9250,9483,9186,636,361,53
810,9690,8811,9070,636,361,53
766,9309,9014,8981,636,361,52
346,8770,9525,8967,636,361,52
1314,9521,9382,9271,636,361,54
1444,9510,9035,9092,636,361,52
1494,9162,9353,9077,636,361,52
1481,8834,9315,8894,636,361,53
159,8824,9629,9046,636,361,53
1144,9428,9425,9246,636,361,53
1358,8884,9313,8918,636,361,52
15,9686,9015,9170,636,361,52
1055,8845,9350,8917,636,361,53
534,8481,9782,8951,636,361,52
814,9296,9719,9327,636,361,54
984,9239,9468,9173,636,361,52
459,8734,9593,8983,636,361,54
1485,9246,9451,9168,636,361,51
1004,9447,9082,9084,636,361,52
1003,8486,9825,8975,636,361,51
413,9369,9394,9201,636,361,52
710,9009,9322,8985,636,361,52
281,9343,9086,9034,636,361,52
1169,8676,9345,8830,636,361,52
609,9281,9662,9291,636,361,54
185,9014,9483,9068,636,361,51
1187,8907,9686,9116,636,361,53
501,8872,9565,9038,636,361,51
372,8890,9767,9148,636,361,52
686,8993,9392,9012,636,361,52
448,8912,9497,9024,636,361,50
1307,9234,9105,8989,636,361,53
618,8944,9625,9104,636,361,53
1345,9002,9397,9019,636,361,52
1071,9142,9225,9003,636,361,54
308,9031,9708,9189,636,361,52
796,8929,9382,8975,636,361,54
752,9120,9527,9143,636,361,51
725,8661,9624,8962,636,361,51
345,9250,9151,9020,636,361,54
1239,9027,9324,8995,636,361,54
490,8887,9562,9044,636,361,51
629,9118,9239,8998,636,361,52
1322,9261,9430,9165,636,361,54
1221,8744,9569,8976,636,361,52
1140,8744,9557,8970,636,361,54
192,8949,9502,9045,636,361,52
1477,9084,9531,9127,636,361,50
1073,9109,9420,9084,636,361,53
1397,9083,9508,9115,636,361,54
818,9428,9503,9285,636,361,54
898,9705,8960,9152,636,361,54
1067,9228,9347,9107,636,361,53
343,9560,8885,9042,636,361,52
54,9062,9145,8923,636,361,54
421,9966,9057,9331,636,361,54
398,8953,9566,9079,636,361,52
632,9016,9567,9111,636,361,52
804,9247,9098,8992,636,361,52
10,9127,9462,9114,636,361,52
1499,9470,9055,9082,636,361,53
387,8842,9737,9109,636,361,51
1034,9142,9281,9031,636,361,52
218,8969,9422,9015,636,361,50
150,9274,9119,9016,636,361,52
1409,8881,9462,8991,636,361,53
422,9130,9691,9230,636,361,53
163,8821,9884,9172,636,361,50
1111,9077,9604,9160,636,361,53
971,9494,9481,9307,636,361,53
280,9263,9102,9002,636,361,52
9,9298,8975,8956,636,361,54
808,9386,8989,9007,636,361,53
988,8900,9543,9041,636,361,51
843,9009,9398,9023,636,361,54
900,9066,9445,9075,636,361,52
1383,9006,9425,9035,636,361,51
1091,9120,9643,9201,636,361,52
382,8921,9564,9062,636,361,50
522,8707,9678,9012,636,361,53
558,8786,9763,9094,636,361,51
566,9378,9161,9089,636,361,52
1471,9067,9270,8988,636,361,52
1412,9267,9574,9240,636,361,54
151,9174,9291,9052,636,361,54
1054,8810,9283,8866,636,361,54
1162,8833,9606,9039,636,361,51
580,9491,9352,9241,636,361,51
237,8613,9620,8936,636,361,54
1295,8944,9505,9044,636,361,51
364,9205,9332,9088,636,361,53
548,8981,9454,9037,636,361,54
1474,9224,9101,8982,636,361,52
373,9463,8988,9045,636,361,52
877,9170,9173,8991,636,361,53
1416,9380,9199,9109,636,361,54
1174,8706,9625,8985,636,361,51
1399,9459,9120,9109,636,361,52
1271,9261,9566,9233,636,361,52
1079,9378,9037,9027,636,361,54
678,9201,9182,9011,636,361,52
987,9263,9388,9145,636,361,53
188,8803,9648,9045,636,361,51
1016,8844,9747,9115,636,361,54
481,9067,9622,9164,636,361,51
478,8777,9756,9086,636,361,52
242,8930,9509,9039,636,361,52
712,8888,9503,9015,636,361,51
636,9116,9451,9103,636,361,54
456,8907,9780,9163,636,361,50
1457,9196,8967,8901,636,361,53
942,9019,9106,8882,636,361,52
1077,8907,9466,9006,636,361,53
199,9082,9561,9141,636,361,52
981,9500,9347,9243,636,361,54
1051,8596,9797,9016,636,361,51
349,8822,9481,8971,636,361,52
309,8824,9443,8953,636,361,52
555,9584,9175,9199,636,361,54
110,9284,9263,9093,636,361,54
1394,9169,9578,9193,636,361,52
452,8869,9586,9047,636,361,52
1049,9025,9378,9021,636,361,52
1281,8926,9427,8996,636,361,52
435,9234,9147,9010,636,361,53
290,8931,9432,9001,636,361,51
1249,8981,9528,9074,636,361,51
178,8897,9694,9115,636,361,51
750,9209,9574,9211,636,361,51
296,8971,9420,9015,636,361,54
70,8972,9355,8983,636,361,54
938,8972,9445,9028,636,361,51
876,8711,9708,9029,636,361,53
924,9223,9476,9169,636,361,51
589,9400,9073,9056,636,361,52
266,9480,8987,9053,636,361,54
703,9264,9259,9081,636,361,51
1315,9033,9374,9023,636,361,52
860,9184,9555,9189,636,361,53
504,9083,9480,9101,636,361,52
92,9699,9056,9197,636,361,52
892,9303,9076,9009,636,361,52
505,8869,9698,9103,636,361,52
1306,9056,9035,8865,636,361,52
571,8986,9573,9099,636,361,54
1437,8864,9521,9012,636,361,52
1408,9131,9490,9130,636,361,53
1233,9596,9113,9174,636,361,54
695,8860,9589,9044,636,361,52
850,8760,9611,9005,636,361,51
513,8920,9845,9202,636,361,53
917,9364,9183,9093,636,361,52
1031,9065,9346,9025,636,361,52
1418,9400,8993,9016,636,361,52
1157,9308,8965,8956,636,361,53
195,8986,9221,8923,636,361,53
464,9029,9614,9141,636,361,52
233,8765,9566,8985,636,361,52
840,9124,9589,9176,636,361,54
1362,8820,9597,9028,636,361,52
1248,9059,9396,9047,636,361,51
71,9212,9163,9007,636,361,53
134,8696,9825,9080,636,361,50
451,8952,9683,9137,636,361,51
16,9551,9024,9107,636,361,53
245,8913,9478,9015,636,361,53
542,9273,9578,9245,636,361,54
1213,9735,8948,9161,636,361,54
1423,8954,9445,9019,636,361,52
120,9331,9024,8997,636,361,51
588,9207,8946,8896,636,361,53
844,8762,9575,8988,636,361,53
215,9075,9342,9028,636,361,53
1355,9058,9445,9071,636,361,51
553,9019,9478,9068,636,361,52
967,9211,9306,9078,636,361,52
394,9024,9397,9030,636,361,52
1147,9083,9206,8964,636,361,53
1066,8892,9041,8786,636,361,52
322,9542,9377,9279,636,361,54
1100,9029,9462,9065,636,361,52
806,9276,9161,9038,636,361,51
306,8946,9327,8956,636,361,52
628,9325,9724,9344,636,361,54
206,8854,9729,9111,636,361,51
174,9803,8784,9113,636,361,54
1310,9158,9441,9119,636,361,54
378,9073,9540,9126,636,361,54
142,9070,9357,9033,636,361,52
733,9478,9245,9181,636,361,54
429,8988,9529,9078,636,361,53
707,9009,9468,9058,636,361,52
311,9046,9849,9267,636,361,54
921,9319,9322,9140,636,361,54
1048,8927,9540,9053,636,361,53
537,9244,8949,8916,636,361,52
1480,8833,9450,8961,636,361,54
140,9653,9438,9365,636,361,54
1215,8967,9606,9106,636,361,54
427,9156,9475,9135,636,361,54
696,9587,9138,9182,636,361,53
115,9020,9345,9002,636,361,54
14,8903,9438,8990,636,361,51
1045,9164,9425,9114,636,361,53
1414,8924,9555,9059,636,361,52
546,9417,9100,9078,636,361,51
1495,9279,9838,9378,636,361,54
1373,8956,9677,9136,636,361,52
141,8792,9555,8993,636,361,53
1430,8979,9396,9007,636,361,52
82,9122,9437,9099,636,361,51
1424,8870,9605,9057,636,361,53
131,9310,9169,9059,636,361,52
1328,9075,9228,8971,636,361,51
186,8850,9701,9095,636,361,52
323,8921,9462,9011,636,361,53
834,8795,9816,9125,636,361,50
880,9808,8807,9127,636,361,54
1068,8863,9566,9034,636,361,54
57,9098,9589,9163,636,361,54
562,9010,9509,9079,636,361,53
1223,9004,9819,9231,636,361,52
687,9370,9063,9036,636,361,53
477,9038,9579,9128,636,361,51
143,9025,9540,9102,636,361,52
375,9238,9595,9236,636,361,54
55,8953,9594,9093,636,361,54
1095,8749,9406,8897,636,361,53
1136,8911,9676,9113,636,361,52
75,8653,9628,8960,636,361,53
753,9324,9103,9033,636,361,52
908,8853,9572,9032,636,361,54
1313,9278,9057,8987,636,361,52
30,9011,9566,9108,636,361,54
749,9075,9336,9025,636,361,52
762,9293,9294,9113,636,361,54
1035,9060,9733,9216,636,361,51
5,9651,9170,9230,636,361,52
17,9169,9418,9113,636,361,51
598,8741,9440,8910,636,361,52
40,9183,9100,8961,636,361,52
474,9200,9741,9290,636,361,54
1338,8852,9725,9108,636,361,53
51,8771,9482,8946,636,361,50
407,9048,9129,8908,636,361,52
469,8869,9536,9022,636,361,53
285,8856,9673,9084,636,361,53
554,9282,9101,9011,636,361,52
964,9037,9298,8987,636,361,54
946,9138,9321,9049,636,361,52
1022,8904,9723,9133,636,361,52
484,8802,9803,9122,636,361,53
244,9599,9196,9217,636,361,50
1326,9165,9470,9137,636,361,52
169,8832,9303,8887,636,361,53
1435,9359,9490,9244,636,361,50
915,9562,8973,9087,636,361,54
739,9014,9457,9055,636,361,52
42,9500,9063,9101,636,361,54
879,9015,9340,8997,636,361,53
1172,9498,9069,9103,636,361,54
65,8998,9315,8976,636,361,53
1374,8807,9348,8897,636,361,53
506,8994,9305,8969,636,361,54
1250,9347,8950,8968,636,361,53
822,9793,9002,9217,636,361,54
1262,8954,9335,8964,636,361,53
1065,9407,8828,8937,636,361,52
1348,8658,9687,8992,636,361,52
1305,9386,9519,9272,636,361,52
89,9566,8809,9007,636,361,54
1299,9419,9516,9287,636,361,54
327,10095,9264,9499,636,361,54
44,9234,9445,9159,636,361,52
730,9254,9209,9051,636,361,53
414,9078,9309,9013,636,361,52
1386,9214,8921,8887,636,361,51
950,9225,9190,9027,636,361,52
1274,8975,9340,8977,636,361,52
122,8974,9547,9080,636,361,52
1360,9265,9774,9339,636,361,54
118,8799,9488,8963,636,361,51
219,8773,9598,9005,636,361,54
182,8899,9372,8955,636,361,51
1013,8947,9364,8975,636,361,51
1467,8683,9854,9088,636,361,53
1443,9789,8964,9196,636,361,54
1158,8734,9591,8982,636,361,53
208,9548,9367,9277,636,361,54
1030,8782,9565,8993,636,361,50
992,8818,9469,8963,636,361,52
1192,9291,9098,9014,636,361,52
538,9203,9382,9112,636,361,54
1291,8919,9720,9139,636,361,52
1392,9149,9306,9047,636,361,52
1403,8894,9427,8980,636,361,52
723,8887,9594,9060,636,361,53
1020,9249,9744,9316,636,361,54
29,8770,9535,8972,636,361,52
125,8802,9741,9091,636,361,52
1182,9387,9388,9207,636,361,53
1298,9739,9174,9276,636,361,51
100,8914,9511,9032,636,361,54
765,9111,9506,9128,636,361,54
1432,8883,9528,9025,636,361,52
671,9140,9263,9021,636,361,51
24,8628,9425,8846,636,361,52
1251,9078,9321,9019,636,361,50
1117,8931,9554,9062,636,361,51
420,9053,9280,8986,636,361,53
1436,9180,9265,9042,636,361,51
873,9131,9276,9023,636,361,52
1127,9376,9145,9080,636,361,52
1461,8918,9503,9030,636,361,52
1398,8823,9406,8934,636,361,52
1010,8887,9410,8968,636,361,52
722,9571,9194,9202,636,361,52
301,9218,9087,8972,636,361,51
1050,9235,9100,8987,636,361,52
403,9046,9255,8970,636,361,52
1193,9904,9031,9287,636,361,54
1425,9193,9418,9125,636,361,53
418,9372,8939,8975,636,361,52
1344,8828,9651,9059,636,361,53
1184,9153,9058,8925,636,361,54
1037,8927,9400,8983,636,361,53
449,9220,9471,9165,636,361,54
934,8945,9388,8986,636,361,51
259,9624,8983,9123,636,361,54
314,9063,9338,9020,636,361,52
1203,9370,9483,9246,636,361,53
1458,8913,9564,9058,636,361,52
390,9064,9297,9000,636,361,53
682,9259,9552,9225,636,361,53
507,9221,9098,8979,636,361,53
21,9475,9474,9294,636,361,52
216,9382,9101,9061,636,361,52
883,9133,9408,9090,636,361,52
623,9212,9499,9175,636,361,50
896,8634,9455,8864,636,361,51
963,8934,9739,9156,636,361,53
882,9396,9061,9048,636,361,51
777,9172,9329,9070,636,361,53
1160,9412,9455,9253,636,361,52
607,9025,9440,9052,636,361,52
1466,9051,9488,9089,636,361,52
563,8818,9519,8988,636,361,52
1324,8896,9521,9028,636,361,53
1411,9520,9059,9109,636,361,53
1053,9258,9111,9004,636,361,52
502,9391,9570,9300,636,361,54
644,8945,9586,9085,636,361,53
1275,9564,8989,9096,636,361,52
411,9904,8819,9181,636,361,52
868,9903,9042,9292,636,361,54
962,9114,9477,9115,636,361,54
406,9506,8921,9033,636,361,51
446,9379,9402,9210,636,361,52
258,9148,9487,9137,636,361,53
593,8634,9385,8829,636,361,54
503,8965,9310,8957,636,361,50
1150,8932,9447,9009,636,361,51
1387,9407,8994,9020,636,361,52
833,9283,9308,9115,636,361,52
590,9061,9326,9013,636,361,54
718,8999,9274,8956,636,361,51
303,8894,9425,8979,636,361,53
1209,8749,9562,8975,636,361,53
958,9092,9613,9172,636,361,53
300,9512,8875,9013,636,361,53
913,8798,9505,8971,636,361,54
211,8699,9548,8943,636,361,52
1321,9205,9082,8963,636,361,52
164,9342,9429,9205,636,361,52
447,9300,9251,9095,636,361,52
1401,9113,9580,9166,636,361,52
795,9216,9345,9100,636,361,53
160,9233,9354,9113,636,361,51
64,8890,9523,9026,636,361,52
857,8794,9531,8982,636,361,52
1441,8887,9476,9001,636,361,53
986,8854,9455,8974,636,361,51
714,8911,9612,9081,636,361,52
1090,9092,9487,9109,636,361,52
576,9090,9741,9235,636,361,51
1106,9093,9368,9050,636,361,52
103,9159,9624,9211,636,361,51
835,9213,9160,9006,636,361,53
1092,9586,9505,9365,636,361,54
919,9692,9115,9223,636,361,54
856,9436,9375,9225,636,361,53
1460,8922,9393,8977,636,361,51
1488,9224,9125,8994,636,361,51
748,9340,9393,9186,636,361,52
1440,8925,9546,9055,636,361,53
977,9176,9519,9167,636,361,52
1143,8749,9618,9003,636,361,54
738,8649,9416,8852,636,361,53
605,8544,9683,8933,636,361,53
292,8904,9477,9010,636,361,52
811,8824,9627,9045,636,361,51
520,9017,9164,8910,636,361,52
937,9640,9071,9175,636,361,52
1008,8757,9608,9002,636,361,52
1452,8875,9376,8945,636,361,52
660,8845,9574,9029,636,361,52
83,8738,9567,8972,636,361,52
789,9228,8919,8893,636,361,54
1453,8970,9517,9063,636,361,53
726,9076,9617,9166,636,361,51
1468,9145,9504,9144,636,361,54
455,9072,9303,9007,636,361,52
1434,8842,9743,9112,636,361,54
126,8729,9702,9035,636,361,53
1316,8828,9549,9008,636,361,52
8,9105,9462,9103,636,361,54
191,9426,9011,9038,636,361,51
28,9229,9376,9122,636,361,52
1011,9559,9194,9196,636,361,52
585,8642,9679,8980,636,361,51
911,8854,9577,9035,636,361,52
656,8730,9485,8927,636,361,53
1361,9018,9413,9035,636,361,52
603,9554,9101,9147,636,361,50
947,9048,9423,9055,636,361,54
1047,9007,9370,9008,636,361,52
940,8979,9460,9039,636,361,54
1257,9019,9412,9035,636,361,54
222,9612,9019,9135,636,361,52
878,9144,9329,9056,636,361,54
615,8855,9452,8973,636,361,51
249,9362,9493,9247,636,361,54
1230,9219,9386,9122,636,361,54
123,9066,9777,9241,636,361,54
606,8822,9537,8999,636,361,52
1032,9848,8983,9235,636,361,54
331,8794,9655,9044,636,361,52
572,8708,9529,8938,636,361,51
780,9418,9049,9053,636,361,53
168,8770,9587,8998,636,361,51
238,9039,9484,9081,636,361,52
1142,8859,9630,9064,636,361,53
1470,9133,9288,9030,636,361,51
31,8722,9671,9016,636,361,51
489,9363,9432,9217,636,361,51
356,8935,9706,9140,636,361,54
627,9210,9537,9193,636,361,52
828,8816,9279,8867,636,361,52
960,8702,9859,9100,636,361,51
837,8792,9337,8884,636,361,52
989,9018,9507,9082,636,361,52
179,8646,9525,8905,636,361,52
754,9437,9164,9120,636,361,52
1201,9377,9166,9091,636,361,50
23,9040,9483,9081,636,361,52
1135,9124,9331,9047,636,361,53
922,9057,9400,9048,636,361,53
863,9311,8938,8944,636,361,54
386,8686,9813,9069,636,361,53
377,9218,9445,9151,636,361,52
1057,9216,9447,9151,636,361,52
121,8968,9623,9115,636,361,51
409,9438,9047,9062,636,361,53
405,8864,9481,8992,636,361,54
84,9063,9718,9210,636,361,52
521,8851,9572,9031,636,361,53
681,8979,9490,9054,636,361,52
495,8796,9775,9105,636,361,51
688,8958,9527,9062,636,361,52
428,8988,9473,9050,636,361,54
162,9095,9602,9168,636,361,54
243,9017,9504,9080,636,361,51
783,9573,9198,9205,636,361,51
272,9101,9320,9030,636,361,52
434,8805,9654,9049,636,361,52
73,9126,9653,9209,636,361,51
1475,8587,9642,8934,636,361,53
842,8575,9656,8935,636,361,53
1061,8626,9545,8905,636,361,54
1379,9004,9461,9052,636,361,53
932,9110,9055,8902,636,361,52
104,8808,9397,8922,636,361,53
544,9435,9104,9089,636,361,52
969,9249,9236,9062,636,361,53
114,9269,9332,9120,636,361,54
929,9147,9420,9103,636,361,52
155,8592,9885,9058,636,361,53
1194,8917,9376,8966,636,361,52
763,9177,9382,9099,636,361,53
736,9351,9482,9236,636,361,54
1340,9164,9587,9195,636,361,52
1349,9137,9484,9130,636,361,54
487,8896,9497,9016,636,361,53
952,9480,8999,9059,636,361,54
1026,9135,9110,8942,636,361,53
338,9210,9743,9296,636,361,54
130,8772,9689,9050,636,361,52
1341,8841,9532,9006,636,361,52
1266,9496,9103,9119,636,361,52
673,9454,9487,9290,636,361,52
1258,9326,9257,9111,636,361,52
1220,8737,9578,8977,636,361,52
755,9322,8939,8950,636,361,52
1133,9457,9214,9155,636,361,53
19,9358,9393,9195,636,361,53
655,9719,8982,9170,636,361,52
1447,8685,9566,8945,636,361,53
1380,9302,9549,9245,636,361,51
1112,9630,8965,9117,636,361,54
1240,9185,9204,9014,636,361,53
72,9416,8955,9005,636,361,51
1070,9148,9385,9086,636,361,53
927,9532,9081,9126,636,361,51
1243,9071,9602,9156,636,361,51
1241,9594,9173,9203,636,361,52
225,9637,8986,9131,636,361,52
610,9009,9632,9140,636,361,52
1115,9122,9441,9101,636,361,51
228,8837,9628,9052,636,361,54
286,8888,9403,8965,636,361,53
146,9088,9483,9105,636,361,54
675,9209,9328,9088,636,361,52
86,9361,8952,8976,636,361,53
659,9239,9264,9071,636,361,52
196,8517,9428,8792,636,361,53
1390,9319,9010,8984,636,361,52
445,9009,9464,9056,636,361,53
439,8910,9589,9069,636,361,51
1005,9364,9449,9226,636,361,50
1284,9014,9435,9044,636,361,54
