sid,BUFF,NOT,AND,PI,PO,LP
237,99231,125154,103661,17322,17063,22
185,83781,140624,103671,17322,17063,22
538,72653,151714,103652,17322,17063,22
143,103230,121165,103666,17322,17063,22
733,88859,135714,103755,17322,17063,22
1086,89050,135447,103717,17322,17063,22
623,83757,140634,103664,17322,17063,22
812,101199,123250,103693,17322,17063,22
442,84839,139578,103677,17322,17063,22
873,88538,135751,103613,17322,17063,22
637,101215,123218,103685,17322,17063,22
648,99296,125119,103676,17322,17063,22
1474,100236,124149,103661,17322,17063,22
1063,103258,121215,103705,17322,17063,23
503,72523,151754,103607,17322,17063,22
404,90914,133443,103647,17322,17063,22
951,85018,139605,103780,17322,17063,22
304,87817,136550,103652,17322,17063,22
1370,90906,133419,103631,17322,17063,22
24,101300,123145,103691,17322,17063,22
626,83777,140680,103697,17322,17063,22
602,84733,139700,103685,17322,17063,23
189,103224,121197,103679,17322,17063,22
925,100979,123432,103674,17322,17063,22
928,84893,139488,103659,17322,17063,22
1170,75412,148827,103588,17322,17063,22
734,72637,151748,103661,17322,17063,22
1431,101111,123392,103720,17322,17063,22
432,88807,135570,103657,17322,17063,22
1150,83675,140578,103595,17322,17063,22
1314,90983,133540,103730,17322,17063,22
1257,101118,123287,103671,17322,17063,22
945,88813,135556,103653,17322,17063,22
630,87679,136622,103619,17322,17063,22
4,101245,123134,103658,17322,17063,22
1216,84701,139738,103688,17322,17063,22
499,99287,125134,103679,17322,17063,22
411,101106,123355,103699,17322,17063,22
339,75598,148779,103657,17322,17063,22
191,87832,136529,103649,17322,17063,22
1021,87701,136646,103642,17322,17063,22
1101,90926,133427,103645,17322,17063,23
1051,71421,152872,103615,17322,17063,22
827,91027,133542,103753,17322,17063,22
226,90841,133432,103605,17322,17063,22
132,89041,135350,103664,17322,17063,22
1126,88689,135650,103638,17322,17063,22
816,101219,123350,103753,17322,17063,22
841,72386,151999,103661,17322,17063,22
768,91012,133351,103650,17322,17063,22
102,71451,152840,103614,17322,17063,22
1495,101225,123466,103814,17322,17063,22
445,84704,139653,103647,17322,17063,22
875,73272,151091,103650,17322,17063,22
980,101126,123201,103632,17322,17063,22
1041,72724,151913,103787,17322,17063,22
430,88882,135523,103671,17322,17063,22
536,101222,123057,103608,17322,17063,22
896,103249,121114,103650,17322,17063,22
694,87700,136609,103623,17322,17063,22
1039,100988,123281,103603,17322,17063,22
715,103242,121087,103633,17322,17063,22
1055,87877,136464,103639,17322,17063,22
360,103309,120978,103612,17322,17063,22
796,87791,136486,103607,17322,17063,22
1405,90978,133369,103642,17322,17063,22
1423,91046,133437,103710,17322,17063,22
619,83838,140673,103724,17322,17063,22
1133,83790,140619,103673,17322,17063,22
117,101142,123321,103700,17322,17063,22
601,88671,135662,103635,17322,17063,22
874,84663,139722,103661,17322,17063,23
168,102267,122032,103618,17322,17063,22
364,101045,123310,103646,17322,17063,22
337,83802,140667,103703,17322,17063,22
1069,103185,121240,103681,17322,17063,22
1415,84888,139669,103747,17322,17063,22
701,88066,136309,103656,17322,17063,22
374,101129,123344,103705,17322,17063,22
101,90974,133495,103703,17322,17063,22
587,75376,148843,103578,17322,17063,22
51,74503,149884,103662,17322,17063,22
392,88824,135581,103671,17322,17063,22
1159,75355,148948,103620,17322,17063,22
830,87708,136665,103655,17322,17063,22
583,88808,135523,103634,17322,17063,22
1233,87765,136590,103646,17322,17063,22
917,88699,135570,103603,17322,17063,22
1158,90922,133463,103661,17322,17063,22
1231,100192,124183,103656,17322,17063,22
220,87712,136547,103598,17322,17063,22
614,101051,123300,103644,17322,17063,22
1044,103217,121034,103594,17322,17063,22
550,99269,125174,103690,17322,17063,22
847,75644,148747,103664,17322,17063,22
1383,75545,148862,103672,17322,17063,22
923,103262,121147,103673,17322,17063,23
783,75559,148870,103683,17322,17063,22
353,87036,137411,103692,17322,17063,23
687,88970,135563,103735,17322,17063,22
283,84818,139605,103680,17322,17063,22
336,72409,151898,103622,17322,17063,22
1318,87840,136525,103651,17322,17063,22
1262,99223,125194,103677,17322,17063,22
239,89152,135403,103746,17322,17063,22
1242,90857,133474,103634,17322,17063,22
1452,90042,134337,103658,17322,17063,22
939,71423,152862,103611,17322,17063,22
1062,101091,123346,103687,17322,17063,22
486,83814,140625,103688,17322,17063,22
1454,101169,123320,103713,17322,17063,22
1455,100986,123263,103593,17322,17063,22
1350,87728,136623,103644,17322,17063,22
526,90956,133525,103709,17322,17063,22
1483,89021,135482,103720,17322,17063,22
1223,87740,136657,103667,17322,17063,23
288,100071,124172,103590,17322,17063,23
1355,72537,151682,103578,17322,17063,22
850,75433,148918,103644,17322,17063,22
293,88135,136290,103681,17322,17063,22
1013,76260,147901,103549,17322,17063,22
312,103243,121152,103666,17322,17063,22
379,101073,123286,103648,17322,17063,22
298,87805,136654,103698,17322,17063,22
1124,87976,136385,103649,17322,17063,22
251,87029,137444,103705,17322,17063,22
982,101156,123299,103696,17322,17063,22
763,71524,152935,103698,17322,17063,22
842,99183,125100,103610,17322,17063,22
218,84692,139643,103636,17322,17063,22
207,87612,136657,103603,17322,17063,22
704,103278,121237,103726,17322,17063,22
1192,84659,139642,103619,17322,17063,22
795,90837,133448,103611,17322,17063,22
279,99301,125158,103698,17322,17063,22
81,83853,140670,103730,17322,17063,22
1232,90976,133423,103668,17322,17063,22
1293,84665,139630,103616,17322,17063,22
545,91008,133519,103732,17322,17063,22
918,88704,135733,103687,17322,17063,22
747,84677,139642,103628,17322,17063,22
741,87871,136490,103649,17322,17063,22
1309,75534,148857,103664,17322,17063,22
468,101296,123129,103681,17322,17063,22
176,90970,133381,103644,17322,17063,22
1012,83757,140604,103649,17322,17063,22
1271,84949,139408,103647,17322,17063,22
1433,87774,136659,103685,17322,17063,22
1387,84759,139552,103624,17322,17063,22
15,88876,135597,103705,17322,17063,22
777,103470,120983,103695,17322,17063,22
1153,84848,139415,103600,17322,17063,22
129,87690,136655,103641,17322,17063,22
1265,86896,137427,103630,17322,17063,22
714,84748,139609,103647,17322,17063,22
1067,71407,152838,103591,17322,17063,22
356,75450,148921,103654,17322,17063,23
1083,101158,123351,103723,17322,17063,22
1497,84746,139693,103688,17322,17063,22
564,75736,148641,103657,17322,17063,22
1038,87846,136557,103670,17322,17063,22
271,103209,121074,103610,17322,17063,22
671,72629,151776,103671,17322,17063,22
1241,75795,148660,103696,17322,17063,22
108,101048,123329,103657,17322,17063,22
1129,101157,123426,103760,17322,17063,22
410,84706,139693,103668,17322,17063,22
504,99257,125068,103631,17322,17063,22
823,86858,137343,103569,17322,17063,22
913,86965,137412,103657,17322,17063,22
171,101076,123457,103735,17322,17063,22
906,100991,123428,103678,17322,17063,22
361,85477,138778,103596,17322,17063,22
1297,99325,125138,103700,17322,17063,22
280,72419,151890,103623,17322,17063,22
921,90949,133462,103674,17322,17063,22
1325,87001,137446,103692,17322,17063,22
209,89007,135458,103701,17322,17063,22
818,101207,123362,103753,17322,17063,22
451,87703,136560,103600,17322,17063,22
1419,90882,133453,103636,17322,17063,22
159,75455,148880,103636,17322,17063,22
706,86992,137401,103665,17322,17063,22
141,90941,133404,103641,17322,17063,22
1335,71483,152944,103682,17322,17063,22
265,87006,137439,103691,17322,17063,22
22,103190,121141,103634,17322,17063,23
791,87060,137445,103721,17322,17063,22
1154,87849,136472,103629,17322,17063,22
711,71488,152891,103658,17322,17063,22
45,71508,152951,103698,17322,17063,22
1260,75415,148994,103673,17322,17063,22
610,85718,138777,103716,17322,17063,22
1152,87042,137457,103718,17322,17063,22
273,101144,123155,103618,17322,17063,22
8,101084,123221,103621,17322,17063,22
459,103285,121184,103703,17322,17063,22
629,72380,151999,103658,17322,17063,22
1134,86928,137443,103654,17322,17063,23
1015,87790,136611,103669,17322,17063,22
34,90945,133478,103680,17322,17063,22
501,83695,140548,103590,17322,17063,22
494,91080,133545,103781,17322,17063,22
46,91085,133176,103599,17322,17063,22
1319,73535,150834,103653,17322,17063,22
1167,85650,138699,103643,17322,17063,22
1109,85035,139430,103701,17322,17063,22
234,73313,151100,103675,17322,17063,22
455,103470,120885,103646,17322,17063,22
571,103318,121149,103702,17322,17063,22
1258,71478,152925,103670,17322,17063,22
441,101153,123348,103719,17322,17063,22
570,90821,133408,103583,17322,17063,22
1264,84839,139526,103651,17322,17063,22
563,75413,148874,103612,17322,17063,22
892,87867,136470,103637,17322,17063,23
1331,88713,135636,103643,17322,17063,22
886,87728,136625,103645,17322,17063,22
740,84951,139538,103713,17322,17063,22
1091,71504,152919,103680,17322,17063,22
608,83784,140627,103674,17322,17063,22
425,87969,136488,103697,17322,17063,22
1173,87804,136603,103672,17322,17063,22
690,86920,137419,103638,17322,17063,22
18,75408,149005,103675,17322,17063,22
1353,90891,133330,103579,17322,17063,23
368,75745,148660,103671,17322,17063,22
484,86979,137364,103640,17322,17063,22
1267,73312,151131,103690,17322,17063,22
576,75566,148949,103726,17322,17063,22
904,91068,133555,103780,17322,17063,22
540,88715,135734,103693,17322,17063,22
44,72479,151952,103684,17322,17063,22
551,74504,149873,103657,17322,17063,22
186,86989,137410,103668,17322,17063,22
1466,87829,136488,103627,17322,17063,22
42,88891,135456,103642,17322,17063,22
1130,88986,135385,103654,17322,17063,22
1386,103448,120911,103648,17322,17063,23
1397,99302,125197,103718,17322,17063,22
845,103109,121138,103592,17322,17063,22
423,75428,148889,103627,17322,17063,23
172,101142,123299,103689,17322,17063,22
1450,72364,151941,103621,17322,17063,22
989,83804,140677,103709,17322,17063,22
680,75429,149006,103686,17322,17063,22
616,104051,120210,103599,17322,17063,23
306,88903,135370,103605,17322,17063,22
806,72467,151872,103638,17322,17063,22
197,75388,148945,103635,17322,17063,22
163,87757,136604,103649,17322,17063,22
589,84919,139498,103677,17322,17063,22
138,101108,123235,103640,17322,17063,22
60,88895,135466,103649,17322,17063,22
72,88974,135537,103724,17322,17063,22
1213,101349,123138,103712,17322,17063,22
426,75616,148877,103715,17322,17063,22
961,90931,133440,103654,17322,17063,22
482,72456,151833,103613,17322,17063,22
1219,90919,133444,103650,17322,17063,22
742,72399,151994,103665,17322,17063,22
679,72441,151848,103613,17322,17063,22
371,84869,139424,103615,17322,17063,22
1034,88146,136279,103681,17322,17063,22
735,102199,122098,103617,17322,17063,22
1464,83808,140675,103710,17322,17063,22
1321,73342,150873,103576,17322,17063,22
147,87732,136681,103675,17322,17063,23
149,87689,136642,103634,17322,17063,22
1003,71362,152885,103592,17322,17063,23
880,101121,123340,103699,17322,17063,22
264,83852,140651,103720,17322,17063,22
970,86855,137374,103583,17322,17063,22
666,84948,139507,103696,17322,17063,22
566,75503,148798,103619,17322,17063,22
1377,72477,151696,103555,17322,17063,22
476,84771,139636,103672,17322,17063,22
1282,84891,139728,103778,17322,17063,22
932,85868,138539,103672,17322,17063,22
882,84746,139701,103692,17322,17063,22
863,100982,123225,103572,17322,17063,22
291,91079,133256,103636,17322,17063,22
1077,88850,135405,103596,17322,17063,22
1449,87952,136495,103692,17322,17063,22
836,101053,123264,103627,17322,17063,22
764,101249,123300,103743,17322,17063,22
210,101205,123394,103768,17322,17063,22
1209,75474,148931,103671,17322,17063,23
1139,75511,148950,103699,17322,17063,22
511,101212,123451,103800,17322,17063,22
331,90962,133483,103691,17322,17063,22
798,101054,123259,103625,17322,17063,22
196,99338,125083,103679,17322,17063,22
1112,101052,123377,103683,17322,17063,22
746,85031,139600,103784,17322,17063,22
682,72453,151972,103681,17322,17063,22
412,102208,122087,103616,17322,17063,22
1142,75422,148901,103630,17322,17063,22
278,86905,137372,103607,17322,17063,22
1337,103222,121131,103645,17322,17063,22
1373,75479,148962,103689,17322,17063,22
846,87871,136504,103656,17322,17063,22
1494,71533,152932,103701,17322,17063,22
586,75598,148867,103701,17322,17063,22
424,85711,138660,103654,17322,17063,22
1095,99307,125108,103676,17322,17063,22
105,85498,140029,104232,17322,17063,22
855,83771,140742,103725,17322,17063,22
924,83743,140692,103686,17322,17063,22
1369,90926,133457,103660,17322,17063,22
915,100192,124189,103659,17322,17063,22
241,83716,140577,103615,17322,17063,22
1276,73555,150762,103627,17322,17063,22
1031,101260,123239,103718,17322,17063,22
38,75450,148869,103628,17322,17063,22
597,84625,139694,103628,17322,17063,22
709,90949,133528,103707,17322,17063,22
1020,101168,123379,103742,17322,17063,22
12,101100,123259,103648,17322,17063,22
457,90900,133337,103587,17322,17063,22
888,72318,151995,103625,17322,17063,23
322,72599,151796,103666,17322,17063,22
1103,87848,136525,103655,17322,17063,22
1467,87809,136638,103692,17322,17063,22
1437,84822,139433,103596,17322,17063,22
696,99226,125125,103644,17322,17063,22
1371,91083,133192,103606,17322,17063,22
799,87892,136479,103654,17322,17063,22
1043,87700,136625,103631,17322,17063,22
327,91111,133550,103799,17322,17063,22
427,84811,139492,103620,17322,17063,22
1367,99285,125072,103647,17322,17063,23
643,71506,152929,103686,17322,17063,22
901,75584,148839,103680,17322,17063,22
744,103236,121247,103710,17322,17063,22
416,72371,151906,103607,17322,17063,22
48,91036,133561,103767,17322,17063,22
683,101096,123227,103630,17322,17063,22
770,100977,123258,103586,17322,17063,22
1491,87805,136712,103727,17322,17063,22
215,88761,135682,103690,17322,17063,22
632,86976,137403,103658,17322,17063,22
1073,85636,138695,103634,17322,17063,23
955,74604,149803,103672,17322,17063,22
1235,89044,135447,103714,17322,17063,22
515,101183,123240,103680,17322,17063,22
546,72622,151781,103670,17322,17063,22
1441,88678,135589,103602,17322,17063,22
313,88984,135431,103676,17322,17063,22
272,90860,133467,103632,17322,17063,22
403,88782,135557,103638,17322,17063,22
453,88848,135467,103626,17322,17063,22
721,88757,135620,103657,17322,17063,22
1115,75499,148866,103651,17322,17063,22
1372,87818,136703,103729,17322,17063,22
599,103247,121108,103646,17322,17063,22
229,71427,152882,103623,17322,17063,22
966,84707,139640,103642,17322,17063,22
1290,87826,136613,103688,17322,17063,22
685,88712,135573,103611,17322,17063,22
1341,84853,139460,103625,17322,17063,22
1251,74449,149818,103602,17322,17063,22
478,75450,148859,103623,17322,17063,22
919,91059,133514,103755,17322,17063,22
281,89106,135373,103708,17322,17063,22
894,84782,139637,103678,17322,17063,22
1183,86938,137377,103626,17322,17063,22
1420,100990,123325,103626,17322,17063,22
1094,103306,121083,103663,17322,17063,22
1100,99235,125106,103639,17322,17063,22
1411,87684,136555,103588,17322,17063,22
1087,72766,151807,103755,17322,17063,22
246,91021,133506,103732,17322,17063,22
539,88990,135375,103651,17322,17063,23
1127,87841,136548,103663,17322,17063,23
473,103275,121040,103626,17322,17063,22
490,103218,121097,103626,17322,17063,22
1294,85808,139321,104033,17322,17063,22
1102,86931,137362,103615,17322,17063,22
139,75508,149007,103726,17322,17063,22
351,87799,136646,103691,17322,17063,22
376,88830,135547,103657,17322,17063,22
1178,74471,149788,103598,17322,17063,22
1054,88823,135580,103670,17322,17063,22
617,71470,152933,103670,17322,17063,22
645,100095,124188,103610,17322,17063,22
329,103372,121157,103733,17322,17063,22
814,101183,123410,103765,17322,17063,22
13,73312,151041,103645,17322,17063,22
508,72489,151766,103596,17322,17063,22
669,84937,139538,103706,17322,17063,22
1194,100076,124201,103607,17322,17063,22
1295,99218,125097,103626,17322,17063,22
1224,101201,123366,103752,17322,17063,22
620,73269,151118,103662,17322,17063,22
192,75633,148742,103656,17322,17063,22
248,103377,120916,103615,17322,17063,22
1204,88615,135690,103621,17322,17063,22
736,101196,123323,103728,17322,17063,22
578,75412,148883,103616,17322,17063,22
1399,88817,135556,103655,17322,17063,22
976,87814,136637,103694,17322,17063,22
311,101246,123395,103789,17322,17063,22
1486,88830,135641,103704,17322,17063,22
1122,101050,123319,103653,17322,17063,22
553,103289,121088,103657,17322,17063,22
1272,101131,123394,103731,17322,17063,22
697,103237,121290,103732,17322,17063,22
543,71443,152888,103634,17322,17063,22
588,91056,133355,103674,17322,17063,22
730,103278,121225,103720,17322,17063,22
1334,75450,148919,103653,17322,17063,22
500,103208,121135,103640,17322,17063,22
935,91030,133539,103753,17322,17063,22
262,72732,151817,103743,17322,17063,22
187,87695,136580,103606,17322,17063,22
866,84793,139610,103670,17322,17063,22
542,84962,139579,103739,17322,17063,22
640,71337,152904,103589,17322,17063,22
520,88739,135528,103602,17322,17063,22
1310,90908,133451,103648,17322,17063,23
1028,88848,135491,103638,17322,17063,22
1195,87834,136587,103679,17322,17063,23
1376,88798,135491,103613,17322,17063,22
1117,73337,150990,103632,17322,17063,22
124,101268,123151,103678,17322,17063,22
565,71555,152974,103733,17322,17063,22
974,73283,151130,103675,17322,17063,22
549,103277,121118,103666,17322,17063,22
1011,88861,135574,103686,17322,17063,22
1320,71476,152927,103670,17322,17063,22
301,84901,139500,103669,17322,17063,22
1053,91086,133237,103630,17322,17063,22
1315,88513,135774,103612,17322,17063,22
828,88819,135576,103666,17322,17063,22
1298,88007,136386,103665,17322,17063,22
844,88709,135616,103631,17322,17063,22
531,89032,135483,103726,17322,17063,22
1470,90831,133474,103621,17322,17063,22
1475,71413,152896,103623,17322,17063,22
68,100250,123933,103560,17322,17063,22
833,72374,151967,103639,17322,17063,22
1379,83697,140620,103627,17322,17063,22
559,75590,148641,103584,17322,17063,22
260,87744,136683,103682,17322,17063,22
400,87729,136520,103593,17322,17063,22
821,103295,121210,103721,17322,17063,22
1249,83729,140614,103640,17322,17063,22
749,88738,135579,103627,17322,17063,22
817,90933,133398,103634,17322,17063,22
1074,75592,148809,103669,17322,17063,22
1469,101082,123339,103679,17322,17063,23
518,90905,133418,103630,17322,17063,22
1114,73473,150916,103663,17322,17063,23
1480,87755,136616,103654,17322,17063,22
1485,86966,137461,103682,17322,17063,22
612,91061,133470,103734,17322,17063,22
854,75444,148923,103652,17322,17063,22
216,84729,139618,103642,17322,17063,22
1409,99194,125127,103629,17322,17063,22
658,101173,123310,103710,17322,17063,22
975,101158,123451,103773,17322,17063,22
819,101342,123109,103694,17322,17063,22
1022,71488,152909,103667,17322,17063,22
450,84914,139469,103660,17322,17063,22
0,84878,139553,103684,17322,17063,22
1360,101312,123413,103831,17322,17063,22
142,103170,121185,103646,17322,17063,22
848,101205,123180,103661,17322,17063,22
242,101008,123283,103614,17322,17063,22
672,101065,123274,103638,17322,17063,22
73,71527,152944,103704,17322,17063,22
529,84768,139635,103670,17322,17063,22
1014,73372,151037,103673,17322,17063,22
905,75444,148961,103671,17322,17063,22
1182,99227,125202,103683,17322,17063,22
801,84907,139550,103697,17322,17063,22
1066,101234,123133,103652,17322,17063,22
1217,103338,121221,103748,17322,17063,22
315,84726,139661,103662,17322,17063,22
399,88717,135556,103605,17322,17063,22
1218,88901,135526,103682,17322,17063,22
480,103196,121249,103691,17322,17063,22
292,87813,136494,103622,17322,17063,22
897,83759,140652,103674,17322,17063,22
385,101071,123242,103625,17322,17063,23
321,88780,135599,103658,17322,17063,22
1081,85463,139208,103804,17322,17063,22
1347,91019,133456,103706,17322,17063,22
14,75469,148878,103642,17322,17063,22
1084,72745,151748,103715,17322,17063,22
809,71518,152943,103699,17322,17063,22
958,76329,148012,103639,17322,17063,22
89,100990,123259,103593,17322,17063,22
941,91007,133532,103738,17322,17063,22
205,84562,139757,103628,17322,17063,22
1061,84607,139700,103622,17322,17063,22
37,72684,151787,103704,17322,17063,22
594,75471,148924,103666,17322,17063,23
985,74568,149823,103664,17322,17063,22
1125,88745,135546,103614,17322,17063,22
474,101157,123416,103755,17322,17063,22
596,87741,136552,103615,17322,17063,23
188,87735,136558,103615,17322,17063,22
756,86907,137342,103593,17322,17063,22
109,84726,139611,103637,17322,17063,22
1412,88781,135694,103706,17322,17063,22
419,87737,136560,103617,17322,17063,22
613,101182,123175,103647,17322,17063,22
1429,103185,121260,103691,17322,17063,22
258,88719,135616,103636,17322,17063,23
99,71445,152876,103629,17322,17063,22
82,99292,125109,103669,17322,17063,22
810,101391,122992,103660,17322,17063,22
1042,103405,121006,103674,17322,17063,22
74,103399,120876,103606,17322,17063,22
282,100982,123301,103610,17322,17063,22
1349,103169,121218,103662,17322,17063,22
402,91040,133535,103756,17322,17063,22
1110,99184,125181,103651,17322,17063,22
162,90896,133447,103640,17322,17063,22
635,86941,137446,103662,17322,17063,22
