sid,BUFF,NOT,AND,PI,PO,LP
813,407,473,395,104,90,8
887,413,467,395,104,90,8
799,411,473,397,104,90,7
424,407,473,395,104,90,8
512,407,473,395,104,90,8
99,398,482,395,104,90,8
1224,423,457,395,104,90,8
923,407,473,395,104,90,8
127,407,473,395,104,90,8
976,423,457,395,104,90,8
33,396,488,397,104,90,8
388,392,488,395,104,90,8
145,362,518,395,104,90,8
48,401,483,397,104,90,8
1104,423,457,395,104,90,8
591,423,457,395,104,90,8
294,387,497,397,104,90,7
1119,387,497,397,104,90,7
98,417,467,397,104,90,8
22,413,471,397,104,90,8
668,396,488,397,104,90,7
170,351,533,397,104,90,8
679,392,488,395,104,90,8
139,423,457,395,104,90,8
1273,351,533,397,104,90,8
692,407,473,395,104,90,8
66,398,482,395,104,90,8
885,398,482,395,104,90,8
148,398,482,395,104,90,8
803,392,488,395,104,90,8
1120,413,467,395,104,90,8
360,392,488,395,104,90,8
341,351,533,397,104,90,8
1245,407,473,395,104,90,8
1214,423,457,395,104,90,8
74,366,518,397,104,90,8
1177,347,533,395,104,90,8
841,413,467,395,104,90,8
1081,428,452,395,104,90,8
399,396,488,397,104,90,7
1456,351,533,397,104,90,7
39,362,518,395,104,90,8
1448,402,482,397,104,90,8
302,362,518,395,104,90,8
45,398,482,395,104,90,8
1014,347,533,395,104,90,8
639,398,482,395,104,90,8
358,347,533,395,104,90,8
1173,423,457,395,104,90,8
107,407,473,395,104,90,8
334,407,473,395,104,90,8
533,392,488,395,104,90,8
541,362,518,395,104,90,8
383,392,488,395,104,90,8
485,427,457,397,104,90,8
690,387,497,397,104,90,7
276,362,518,395,104,90,8
560,412,472,397,104,90,8
556,372,512,397,104,90,7
157,347,533,395,104,90,8
944,347,533,395,104,90,8
1222,413,467,395,104,90,8
47,411,473,397,104,90,7
790,407,473,395,104,90,8
743,347,533,395,104,90,8
1280,372,512,397,104,90,7
330,398,482,395,104,90,8
319,408,472,395,104,90,8
524,362,518,395,104,90,8
476,392,488,395,104,90,8
1130,411,473,397,104,90,7
614,347,533,395,104,90,8
180,362,518,395,104,90,8
664,413,467,395,104,90,8
1492,347,533,395,104,90,8
781,413,467,395,104,90,8
579,392,488,395,104,90,8
807,411,473,397,104,90,8
129,408,472,395,104,90,8
369,392,488,395,104,90,8
1141,392,488,395,104,90,8
948,413,467,395,104,90,8
705,403,481,397,104,90,8
1393,398,482,395,104,90,8
415,362,518,395,104,90,8
106,373,511,397,104,90,7
974,423,457,395,104,90,8
826,398,482,395,104,90,8
1024,362,518,395,104,90,8
575,347,533,395,104,90,8
204,398,482,395,104,90,8
1046,347,533,395,104,90,8
1105,362,518,395,104,90,8
1168,362,518,395,104,90,8
480,398,482,395,104,90,8
1252,362,518,395,104,90,8
1422,413,467,395,104,90,8
611,396,488,397,104,90,8
594,413,467,395,104,90,8
425,347,533,395,104,90,8
1498,401,483,397,104,90,8
1367,388,496,397,104,90,7
137,392,488,395,104,90,8
291,362,518,395,104,90,8
463,398,482,395,104,90,8
829,392,488,395,104,90,8
488,347,533,395,104,90,8
549,417,467,397,104,90,8
1153,407,473,395,104,90,8
1263,398,482,395,104,90,8
268,398,482,395,104,90,8
1450,362,518,395,104,90,8
475,408,472,395,104,90,8
1211,392,488,395,104,90,8
928,407,473,395,104,90,8
1036,418,466,397,104,90,8
354,398,482,395,104,90,8
732,392,488,395,104,90,8
1098,351,533,397,104,90,8
1159,408,472,395,104,90,8
855,413,467,395,104,90,8
468,392,488,395,104,90,8
910,407,473,395,104,90,8
1025,408,472,395,104,90,8
1009,397,487,397,104,90,7
746,407,473,395,104,90,8
486,398,482,395,104,90,8
197,398,482,395,104,90,8
800,423,457,395,104,90,8
1,351,533,397,104,90,8
1261,418,466,397,104,90,8
316,398,482,395,104,90,8
601,362,518,395,104,90,8
622,396,488,397,104,90,7
862,407,473,395,104,90,8
529,362,518,395,104,90,8
397,398,482,395,104,90,8
899,413,467,395,104,90,8
252,392,488,395,104,90,8
138,396,488,397,104,90,7
217,423,457,395,104,90,8
1336,398,482,395,104,90,8
298,347,533,395,104,90,8
1384,407,473,395,104,90,8
262,407,473,395,104,90,8
1246,408,472,395,104,90,8
433,411,473,397,104,90,7
96,407,473,395,104,90,8
1286,398,482,395,104,90,8
450,407,473,395,104,90,8
626,398,482,395,104,90,8
426,392,488,395,104,90,8
1347,427,457,397,104,90,8
1352,351,533,397,104,90,8
785,347,533,395,104,90,8
1296,411,473,397,104,90,8
1205,362,518,395,104,90,8
470,362,518,395,104,90,8
1218,362,518,395,104,90,8
1234,362,518,395,104,90,8
547,423,457,395,104,90,8
136,347,533,395,104,90,8
600,362,518,395,104,90,8
998,347,533,395,104,90,8
1089,392,488,395,104,90,8
1247,423,457,395,104,90,8
596,407,473,395,104,90,8
764,351,533,397,104,90,8
713,396,488,397,104,90,7
1185,347,533,395,104,90,8
25,423,457,395,104,90,8
759,396,488,397,104,90,8
1238,417,467,397,104,90,8
918,392,488,395,104,90,8
959,423,457,395,104,90,8
0,407,473,395,104,90,8
1101,402,482,397,104,90,8
1093,412,472,397,104,90,8
1064,407,473,395,104,90,8
1002,411,473,397,104,90,7
1137,412,472,397,104,90,8
357,347,533,395,104,90,8
1088,392,488,395,104,90,8
183,408,472,395,104,90,8
329,418,466,397,104,90,8
1181,407,473,395,104,90,8
27,423,457,395,104,90,8
310,423,457,395,104,90,8
545,398,482,395,104,90,8
109,362,518,395,104,90,8
117,392,488,395,104,90,8
213,373,511,397,104,90,7
1420,347,533,395,104,90,8
371,362,518,395,104,90,8
158,402,482,397,104,90,8
996,407,473,395,104,90,8
810,347,533,395,104,90,8
766,392,488,395,104,90,8
346,387,497,397,104,90,7
1314,398,482,395,104,90,8
1444,392,488,395,104,90,8
1494,398,482,395,104,90,8
1481,362,518,395,104,90,8
159,413,467,395,104,90,8
1144,398,482,395,104,90,8
1358,408,472,395,104,90,8
15,396,488,397,104,90,8
1055,411,473,397,104,90,7
534,423,457,395,104,90,8
814,423,457,395,104,90,8
984,362,518,395,104,90,8
459,402,482,397,104,90,8
1485,373,511,397,104,90,7
1004,392,488,395,104,90,8
1003,413,467,395,104,90,8
413,398,482,395,104,90,8
710,407,473,395,104,90,8
281,396,488,397,104,90,7
1169,411,473,397,104,90,7
609,366,518,397,104,90,8
185,398,482,395,104,90,8
1187,413,467,395,104,90,8
501,398,482,395,104,90,8
372,423,457,395,104,90,8
686,402,482,397,104,90,8
448,408,472,395,104,90,8
1307,347,533,395,104,90,8
618,418,466,397,104,90,8
1345,411,473,397,104,90,7
1071,366,518,397,104,90,8
308,423,457,395,104,90,8
796,407,473,395,104,90,8
752,398,482,395,104,90,8
725,428,456,397,104,90,8
345,351,533,397,104,90,8
1239,408,472,395,104,90,8
490,413,467,395,104,90,8
629,398,482,395,104,90,8
1322,398,482,395,104,90,8
1221,413,467,395,104,90,8
1140,418,466,397,104,90,8
192,407,473,395,104,90,8
1477,408,472,395,104,90,8
1073,362,518,395,104,90,8
1397,413,467,395,104,90,8
818,423,457,395,104,90,8
898,347,533,395,104,90,8
1067,398,482,395,104,90,8
343,392,488,395,104,90,8
54,351,533,397,104,90,8
421,399,481,395,104,90,8
398,362,518,395,104,90,8
632,387,497,397,104,90,7
804,347,533,395,104,90,8
10,398,482,395,104,90,8
1499,392,488,395,104,90,8
387,413,467,395,104,90,8
1034,347,533,395,104,90,8
218,362,518,395,104,90,8
150,347,533,395,104,90,8
1409,398,482,395,104,90,8
422,407,473,395,104,90,8
163,423,457,395,104,90,8
1111,398,482,395,104,90,8
971,362,518,395,104,90,8
280,392,488,395,104,90,8
9,392,488,395,104,90,8
808,392,488,395,104,90,8
988,362,518,395,104,90,8
843,408,472,395,104,90,8
900,372,512,397,104,90,7
1383,362,518,395,104,90,8
1091,398,482,395,104,90,8
382,398,482,395,104,90,8
522,413,467,395,104,90,8
558,423,457,395,104,90,8
566,347,533,395,104,90,8
1471,411,473,397,104,90,7
1412,362,518,395,104,90,8
151,362,518,395,104,90,8
1054,411,473,397,104,90,7
1162,413,467,395,104,90,8
580,398,482,395,104,90,8
237,418,466,397,104,90,8
1295,413,467,395,104,90,8
364,411,473,397,104,90,7
548,362,518,395,104,90,8
1474,396,488,397,104,90,8
373,396,488,397,104,90,7
877,403,481,397,104,90,8
1416,398,482,395,104,90,8
1174,387,497,397,104,90,7
1399,392,488,395,104,90,8
1271,407,473,395,104,90,8
1079,392,488,395,104,90,8
678,347,533,395,104,90,8
987,398,482,395,104,90,8
188,413,467,395,104,90,8
1016,413,467,395,104,90,8
481,362,518,395,104,90,8
478,423,457,395,104,90,8
242,362,518,395,104,90,8
712,407,473,395,104,90,8
636,411,473,397,104,90,7
456,423,457,395,104,90,8
1457,347,533,395,104,90,8
942,347,533,395,104,90,8
1077,407,473,395,104,90,8
199,398,482,395,104,90,8
981,362,518,395,104,90,8
1051,413,467,395,104,90,8
349,362,518,395,104,90,8
309,372,512,397,104,90,7
555,398,482,395,104,90,8
110,347,533,395,104,90,8
1394,398,482,395,104,90,8
452,417,467,397,104,90,8
1049,412,472,397,104,90,8
1281,398,482,395,104,90,8
435,347,533,395,104,90,8
290,407,473,395,104,90,8
1249,398,482,395,104,90,8
178,423,457,395,104,90,8
750,407,473,395,104,90,8
296,398,482,395,104,90,8
70,412,472,397,104,90,8
938,408,472,395,104,90,8
876,417,467,397,104,90,8
924,398,482,395,104,90,8
589,392,488,395,104,90,8
266,392,488,395,104,90,8
703,398,482,395,104,90,8
1315,408,472,395,104,90,8
860,398,482,395,104,90,8
504,413,467,395,104,90,8
92,382,502,397,104,90,7
892,351,533,397,104,90,8
505,423,457,395,104,90,8
1306,396,488,397,104,90,7
571,428,456,397,104,90,8
1437,362,518,395,104,90,8
1408,398,482,395,104,90,8
1233,347,533,395,104,90,8
695,413,467,395,104,90,8
850,413,467,395,104,90,8
513,413,467,395,104,90,8
917,392,488,395,104,90,8
1031,407,473,395,104,90,8
1418,396,488,397,104,90,7
1157,392,488,395,104,90,8
195,407,473,395,104,90,8
464,423,457,395,104,90,8
233,398,482,395,104,90,8
840,362,518,395,104,90,8
1362,408,472,395,104,90,8
1248,398,482,395,104,90,8
71,347,533,395,104,90,8
134,423,457,395,104,90,8
451,423,457,395,104,90,8
16,392,488,395,104,90,8
245,411,473,397,104,90,7
542,407,473,395,104,90,8
1213,351,533,397,104,90,8
1423,387,497,397,104,90,7
120,347,533,395,104,90,8
588,396,488,397,104,90,7
844,362,518,395,104,90,8
215,362,518,395,104,90,8
1355,407,473,395,104,90,8
553,411,473,397,104,90,7
967,398,482,395,104,90,8
394,402,482,397,104,90,8
1147,392,488,395,104,90,8
1066,396,488,397,104,90,7
322,362,518,395,104,90,8
1100,418,466,397,104,90,8
806,392,488,395,104,90,8
306,366,518,397,104,90,8
628,423,457,395,104,90,8
206,423,457,395,104,90,8
174,351,533,397,104,90,8
1310,398,482,395,104,90,8
378,398,482,395,104,90,8
142,372,512,397,104,90,7
733,392,488,395,104,90,8
429,407,473,395,104,90,8
707,388,496,397,104,90,7
311,423,457,395,104,90,8
921,398,482,395,104,90,8
1048,362,518,395,104,90,8
537,392,488,395,104,90,8
1480,413,467,395,104,90,8
140,428,452,395,104,90,8
1215,362,518,395,104,90,8
427,407,473,395,104,90,8
696,372,512,397,104,90,7
115,412,472,397,104,90,8
14,407,473,395,104,90,8
1045,362,518,395,104,90,8
1414,362,518,395,104,90,8
546,392,488,395,104,90,8
1495,423,457,395,104,90,8
1373,423,457,395,104,90,8
141,372,512,397,104,90,7
1430,398,482,395,104,90,8
82,388,496,397,104,90,7
1424,397,487,397,104,90,7
131,392,488,395,104,90,8
1328,411,473,397,104,90,7
186,418,466,397,104,90,8
323,398,482,395,104,90,8
834,413,467,395,104,90,8
880,347,533,395,104,90,8
1068,413,467,395,104,90,8
57,362,518,395,104,90,8
562,407,473,395,104,90,8
1223,423,457,395,104,90,8
687,396,488,397,104,90,7
477,407,473,395,104,90,8
143,372,512,397,104,90,7
375,423,457,395,104,90,8
55,407,473,395,104,90,8
1095,387,497,397,104,90,7
1136,418,466,397,104,90,8
75,413,467,395,104,90,8
753,351,533,397,104,90,7
908,423,457,395,104,90,8
1313,392,488,395,104,90,8
30,423,457,395,104,90,8
749,407,473,395,104,90,8
762,366,518,397,104,90,8
1035,423,457,395,104,90,8
5,347,533,395,104,90,8
17,407,473,395,104,90,8
598,408,472,395,104,90,8
40,396,488,397,104,90,8
474,423,457,395,104,90,8
1338,423,457,395,104,90,8
51,398,482,395,104,90,8
407,396,488,397,104,90,7
469,413,467,395,104,90,8
285,413,467,395,104,90,8
554,392,488,395,104,90,8
964,362,518,395,104,90,8
946,408,472,395,104,90,8
1022,413,467,395,104,90,8
484,413,467,395,104,90,8
244,347,533,395,104,90,8
1326,398,482,395,104,90,8
169,411,473,397,104,90,7
1435,398,482,395,104,90,8
915,351,533,397,104,90,8
739,366,518,397,104,90,8
42,392,488,395,104,90,8
879,411,473,397,104,90,7
1172,392,488,395,104,90,8
65,411,473,397,104,90,7
1374,398,482,395,104,90,8
506,362,518,395,104,90,8
1250,347,533,395,104,90,8
822,347,533,395,104,90,8
1262,372,512,397,104,90,7
1065,347,533,395,104,90,8
1348,397,487,397,104,90,7
1305,407,473,395,104,90,8
89,392,488,395,104,90,8
1299,426,458,397,104,90,8
327,403,483,398,104,90,8
44,407,473,395,104,90,8
730,382,502,397,104,90,7
414,398,482,395,104,90,8
1386,396,488,397,104,90,7
950,347,533,395,104,90,8
1274,407,473,395,104,90,8
122,387,497,397,104,90,7
1360,423,457,395,104,90,8
118,362,518,395,104,90,8
219,408,472,395,104,90,8
182,362,518,395,104,90,8
1013,408,472,395,104,90,8
1467,423,457,395,104,90,8
1443,351,533,397,104,90,8
1158,423,457,395,104,90,8
208,398,482,395,104,90,8
1030,398,482,395,104,90,8
992,373,511,397,104,90,7
1192,347,533,395,104,90,8
538,407,473,395,104,90,8
1291,423,457,395,104,90,8
1392,398,482,395,104,90,8
1403,411,473,397,104,90,8
723,387,497,397,104,90,7
1020,423,457,395,104,90,8
29,413,467,395,104,90,8
125,413,467,395,104,90,8
1182,372,512,397,104,90,7
1298,347,533,395,104,90,8
100,407,473,395,104,90,8
765,398,482,395,104,90,8
1432,362,518,395,104,90,8
671,392,488,395,104,90,8
24,411,473,397,104,90,7
1251,398,482,395,104,90,8
1117,362,518,395,104,90,8
420,411,473,397,104,90,7
1436,408,472,395,104,90,8
873,408,472,395,104,90,8
1127,347,533,395,104,90,8
1461,362,518,395,104,90,8
1398,398,482,395,104,90,8
1010,407,473,395,104,90,8
722,347,533,395,104,90,8
301,392,488,395,104,90,8
1050,347,533,395,104,90,8
403,407,473,395,104,90,8
1193,399,481,395,104,90,8
1425,398,482,395,104,90,8
418,396,488,397,104,90,7
1344,423,457,395,104,90,8
1184,347,533,395,104,90,8
1037,398,482,395,104,90,8
449,411,473,397,104,90,8
934,398,482,395,104,90,8
259,351,533,397,104,90,8
314,398,482,395,104,90,8
1203,407,473,395,104,90,8
1458,362,518,395,104,90,8
390,382,502,397,104,90,7
682,362,518,395,104,90,8
507,347,533,395,104,90,8
21,362,518,395,104,90,8
216,347,533,395,104,90,8
883,398,482,395,104,90,8
623,398,482,395,104,90,8
896,387,497,397,104,90,7
963,413,467,395,104,90,8
882,392,488,395,104,90,8
777,366,518,397,104,90,7
1160,407,473,395,104,90,8
607,402,482,397,104,90,8
1466,407,473,395,104,90,8
563,413,467,395,104,90,8
1324,398,482,395,104,90,8
1411,347,533,395,104,90,8
1053,347,533,395,104,90,8
502,423,457,395,104,90,8
644,413,467,395,104,90,8
1275,347,533,395,104,90,8
411,351,533,397,104,90,7
868,347,533,395,104,90,8
962,407,473,395,104,90,8
406,347,533,395,104,90,8
446,398,482,395,104,90,8
258,408,472,395,104,90,8
593,418,466,397,104,90,8
503,362,518,395,104,90,8
1150,398,482,395,104,90,8
1387,392,488,395,104,90,8
833,398,482,395,104,90,8
590,366,518,397,104,90,8
718,362,518,395,104,90,8
303,411,473,397,104,90,7
1209,413,467,395,104,90,8
958,408,472,395,104,90,8
300,347,533,395,104,90,8
913,398,482,395,104,90,8
211,397,487,397,104,90,7
1321,347,533,395,104,90,8
164,407,473,395,104,90,8
447,392,488,395,104,90,8
1401,398,482,395,104,90,8
795,408,472,395,104,90,8
160,398,482,395,104,90,8
64,407,473,395,104,90,8
857,407,473,395,104,90,8
1441,362,518,395,104,90,8
986,398,482,395,104,90,8
714,362,518,395,104,90,8
1090,418,466,397,104,90,8
576,423,457,395,104,90,8
1106,362,518,395,104,90,8
103,423,457,395,104,90,8
835,392,488,395,104,90,8
1092,426,458,397,104,90,8
919,401,483,397,104,90,8
856,362,518,395,104,90,8
1460,408,472,395,104,90,8
1488,347,533,395,104,90,8
748,398,482,395,104,90,8
1440,413,467,395,104,90,8
977,398,482,395,104,90,8
1143,413,467,395,104,90,8
738,397,487,397,104,90,7
605,413,467,395,104,90,8
292,407,473,395,104,90,8
811,398,482,395,104,90,8
520,407,473,395,104,90,8
937,347,533,395,104,90,8
1008,408,472,395,104,90,8
1452,402,482,397,104,90,8
660,398,482,395,104,90,8
83,407,473,395,104,90,8
789,396,488,397,104,90,7
1453,398,482,395,104,90,8
726,362,518,395,104,90,8
1468,407,473,395,104,90,8
455,411,473,397,104,90,7
1434,413,467,395,104,90,8
126,418,466,397,104,90,8
1316,411,473,397,104,90,8
8,407,473,395,104,90,8
191,392,488,395,104,90,8
28,398,482,395,104,90,8
1011,392,488,395,104,90,8
585,413,467,395,104,90,8
911,427,457,397,104,90,8
656,407,473,395,104,90,8
1361,413,467,395,104,90,8
603,347,533,395,104,90,8
947,402,482,397,104,90,8
1047,373,511,397,104,90,7
940,411,473,397,104,90,7
1257,411,473,397,104,90,8
222,347,533,395,104,90,8
878,407,473,395,104,90,8
615,407,473,395,104,90,8
249,426,458,397,104,90,8
1230,382,502,397,104,90,7
123,423,457,395,104,90,8
606,413,467,395,104,90,8
1032,402,482,397,104,90,8
331,413,467,395,104,90,8
572,423,457,395,104,90,8
780,413,471,397,104,90,8
168,413,467,395,104,90,8
238,387,497,397,104,90,7
1142,423,457,395,104,90,8
1470,408,472,395,104,90,8
31,413,467,395,104,90,8
489,407,473,395,104,90,8
356,413,467,395,104,90,8
627,398,482,395,104,90,8
828,411,473,397,104,90,7
960,423,457,395,104,90,8
837,411,473,397,104,90,7
989,398,482,395,104,90,8
179,413,467,395,104,90,8
754,392,488,395,104,90,8
1201,347,533,395,104,90,8
23,407,473,395,104,90,8
1135,398,482,395,104,90,8
922,411,473,397,104,90,7
863,347,533,395,104,90,8
386,423,457,395,104,90,8
377,362,518,395,104,90,8
1057,407,473,395,104,90,8
121,413,467,395,104,90,8
409,382,502,397,104,90,7
405,418,466,397,104,90,8
84,362,518,395,104,90,8
521,423,457,395,104,90,8
681,398,482,395,104,90,8
495,413,467,395,104,90,8
688,366,518,397,104,90,8
428,407,473,395,104,90,8
162,423,457,395,104,90,8
243,362,518,395,104,90,8
783,347,533,395,104,90,8
272,362,518,395,104,90,8
434,398,482,395,104,90,8
73,398,482,395,104,90,8
1475,413,467,395,104,90,8
842,387,497,397,104,90,7
1061,398,482,395,104,90,8
1379,398,482,395,104,90,8
932,392,488,395,104,90,8
104,366,518,397,104,90,8
544,372,512,397,104,90,7
969,347,533,395,104,90,8
114,372,512,397,104,90,7
929,398,482,395,104,90,8
155,423,457,395,104,90,8
1194,402,482,397,104,90,8
763,398,482,395,104,90,8
736,423,457,395,104,90,8
1340,362,518,395,104,90,8
1349,408,472,395,104,90,8
487,413,467,395,104,90,8
952,392,488,395,104,90,8
1026,347,533,395,104,90,8
338,423,457,395,104,90,8
130,413,467,395,104,90,8
1341,407,473,395,104,90,8
1266,347,533,395,104,90,8
673,407,473,395,104,90,8
1258,398,482,395,104,90,8
1220,417,467,397,104,90,8
755,396,488,397,104,90,8
1133,398,482,395,104,90,8
19,366,518,397,104,90,7
655,347,533,395,104,90,8
1447,417,467,397,104,90,8
1380,407,473,395,104,90,8
1112,351,533,397,104,90,8
1240,403,481,397,104,90,8
72,351,533,397,104,90,7
1070,398,482,395,104,90,8
927,347,533,395,104,90,8
1243,362,518,395,104,90,8
1241,347,533,395,104,90,8
225,347,533,395,104,90,8
610,362,518,395,104,90,8
1115,407,473,395,104,90,8
228,362,518,395,104,90,8
286,407,473,395,104,90,8
146,411,473,397,104,90,8
675,398,482,395,104,90,8
86,347,533,395,104,90,8
659,403,481,397,104,90,8
196,417,467,397,104,90,8
1390,351,533,397,104,90,8
445,362,518,395,104,90,8
439,407,473,395,104,90,8
1005,398,482,395,104,90,8
1284,408,472,395,104,90,8
1426,408,472,395,104,90,8
680,423,457,395,104,90,8
380,407,473,395,104,90,8
1496,347,533,395,104,90,8
1478,396,488,397,104,90,8
430,411,473,397,104,90,7
340,398,482,395,104,90,8
1001,423,457,395,104,90,8
677,366,518,397,104,90,8
886,423,457,395,104,90,8
1152,418,466,397,104,90,8
767,411,473,397,104,90,7
226,382,502,397,104,90,7
401,387,497,397,104,90,7
1269,392,488,395,104,90,8
1155,407,473,395,104,90,8
1208,382,502,397,104,90,7
832,351,533,397,104,90,8
94,407,473,395,104,90,8
904,398,482,395,104,90,8
1161,398,482,395,104,90,8
59,398,482,395,104,90,8
1265,413,467,395,104,90,8
1080,408,472,395,104,90,8
613,407,473,395,104,90,8
747,362,518,395,104,90,8
1033,407,473,395,104,90,8
85,398,482,395,104,90,8
1038,347,533,395,104,90,8
731,362,518,395,104,90,8
395,398,482,395,104,90,8
602,362,518,395,104,90,8
779,392,488,395,104,90,8
517,408,472,395,104,90,8
1267,408,472,395,104,90,8
1431,347,533,395,104,90,8
80,347,533,395,104,90,8
332,398,482,395,104,90,8
1232,413,467,395,104,90,8
587,347,533,395,104,90,8
978,407,473,395,104,90,8
284,392,488,395,104,90,8
1473,351,533,397,104,90,8
578,413,467,395,104,90,8
761,387,497,397,104,90,7
1417,392,488,395,104,90,8
706,402,482,397,104,90,8
1332,413,467,395,104,90,8
313,411,473,397,104,90,7
1212,407,473,395,104,90,8
1060,398,482,395,104,90,8
870,347,533,395,104,90,8
816,423,457,395,104,90,8
1317,423,457,395,104,90,8
532,423,457,395,104,90,8
907,398,482,395,104,90,8
62,411,473,397,104,90,7
261,407,473,395,104,90,8
884,347,533,395,104,90,8
35,392,488,395,104,90,8
1356,413,467,395,104,90,8
201,398,482,395,104,90,8
1353,407,473,395,104,90,8
669,392,488,395,104,90,8
1487,392,488,395,104,90,8
691,423,457,395,104,90,8
1469,412,472,397,104,90,8
836,392,488,395,104,90,8
1235,366,518,397,104,90,7
1197,398,482,395,104,90,8
592,423,457,395,104,90,8
267,362,518,395,104,90,8
772,372,512,397,104,90,7
864,398,486,397,104,90,7
801,362,518,395,104,90,8
492,398,482,395,104,90,8
1040,392,488,395,104,90,8
260,413,467,395,104,90,8
116,427,457,397,104,90,8
1075,413,467,395,104,90,8
12,407,473,395,104,90,8
1229,362,518,395,104,90,8
1329,423,457,395,104,90,8
282,382,502,397,104,90,7
666,392,488,395,104,90,8
396,362,518,395,104,90,8
76,382,502,397,104,90,7
442,392,488,395,104,90,8
1359,347,533,395,104,90,8
1118,418,466,397,104,90,8
527,382,502,397,104,90,7
1171,362,518,395,104,90,8
6,411,473,397,104,90,7
91,413,467,395,104,90,8
744,408,472,395,104,90,8
363,398,482,395,104,90,8
847,407,473,395,104,90,8
384,347,533,395,104,90,8
410,413,467,395,104,90,8
931,392,488,395,104,90,8
362,347,533,395,104,90,8
167,392,488,395,104,90,8
1069,398,482,395,104,90,8
1006,362,518,395,104,90,8
232,407,473,395,104,90,8
275,362,518,395,104,90,8
68,347,533,395,104,90,8
305,408,472,395,104,90,8
270,408,472,395,104,90,8
1337,366,518,397,104,90,8
815,347,533,395,104,90,8
721,407,473,395,104,90,8
649,392,488,395,104,90,8
333,403,481,397,104,90,8
651,387,497,397,104,90,7
389,411,473,397,104,90,7
1259,398,482,395,104,90,8
1464,398,482,395,104,90,8
203,423,457,395,104,90,8
337,398,482,395,104,90,8
757,423,457,395,104,90,8
1052,398,482,395,104,90,8
851,398,482,395,104,90,8
1382,428,452,395,104,90,8
1148,407,473,395,104,90,8
540,362,518,395,104,90,8
454,396,488,397,104,90,8
551,413,467,395,104,90,8
236,396,488,397,104,90,8
1365,398,482,395,104,90,8
926,423,457,395,104,90,8
1097,407,473,395,104,90,8
128,407,473,395,104,90,8
297,407,473,395,104,90,8
839,398,482,395,104,90,8
1255,366,518,397,104,90,8
665,347,533,395,104,90,8
339,407,473,395,104,90,8
1484,398,482,395,104,90,8
1190,398,482,395,104,90,8
597,423,457,395,104,90,8
367,413,467,395,104,90,8
797,407,473,395,104,90,8
567,413,467,395,104,90,8
444,396,488,397,104,90,7
466,373,511,397,104,90,7
823,398,482,395,104,90,8
1279,398,482,395,104,90,8
1395,398,482,395,104,90,8
784,398,482,395,104,90,8
693,402,482,397,104,90,8
101,398,482,395,104,90,8
770,362,518,395,104,90,8
317,408,472,395,104,90,8
1363,362,518,395,104,90,8
1402,413,467,395,104,90,8
631,398,482,395,104,90,8
1116,411,473,397,104,90,8
1311,392,488,395,104,90,8
716,407,473,395,104,90,8
1225,392,488,395,104,90,8
663,347,533,395,104,90,8
318,398,482,395,104,90,8
78,347,533,395,104,90,8
458,402,482,397,104,90,8
212,423,457,395,104,90,8
561,372,512,397,104,90,7
325,387,497,397,104,90,7
