sid,BUFF,NOT,AND,PI,PO,LP
1064,56234,84300,65056,10731,10422,30
1065,63976,76274,64914,10731,10422,33
1066,65076,75232,64943,10731,10422,30
1067,46313,93975,64933,10731,10422,33
1068,54426,85820,64912,10731,10422,30
1069,55689,85011,65139,10731,10422,34
1070,54555,85883,65008,10731,10422,31
108,65003,75465,65023,10731,10422,30
1071,65037,75421,65018,10731,10422,31
1072,56804,83398,64890,10731,10422,32
1073,56797,83365,64870,10731,10422,32
1074,55857,84483,64959,10731,10422,31
1075,54530,85822,64965,10731,10422,31
1076,46371,94127,65038,10731,10422,32
1077,65452,74936,64983,10731,10422,33
1078,55512,84864,64977,10731,10422,29
1079,65050,75410,65019,10731,10422,30
1080,64043,76447,65034,10731,10422,30
109,55881,84413,64936,10731,10422,30
1081,56756,84440,65387,10731,10422,29
1082,64927,75441,64973,10731,10422,31
1083,65358,75690,65313,10731,10422,32
1084,56064,84322,64982,10731,10422,32
1085,56838,83438,64927,10731,10422,34
1086,65104,75382,65032,10731,10422,31
1087,56177,84403,65079,10731,10422,32
1088,65498,74968,65022,10731,10422,32
1089,55836,84490,64952,10731,10422,31
1090,54515,85855,64974,10731,10422,30
110,64018,76354,64975,10731,10422,32
1091,46234,94130,64971,10731,10422,31
1092,65224,75840,65321,10731,10422,34
1093,64949,75349,64938,10731,10422,33
1094,63795,76425,64899,10731,10422,33
1095,54510,85990,65039,10731,10422,30
1096,56194,84346,65059,10731,10422,32
1097,55766,84652,64998,10731,10422,30
1098,64264,76012,64927,10731,10422,33
1099,56767,83503,64924,10731,10422,33
1100,54546,85910,65017,10731,10422,32
101,55785,85181,65272,10731,10422,32
111,55863,84417,64929,10731,10422,34
1101,55522,84946,65023,10731,10422,33
1102,54606,85916,65050,10731,10422,31
1103,55898,84532,65004,10731,10422,32
1104,55894,84614,65043,10731,10422,34
1105,65084,75476,65069,10731,10422,33
1106,64502,76084,65082,10731,10422,34
1107,56957,83447,64991,10731,10422,34
1108,55634,84580,64896,10731,10422,32
1109,56227,84317,65061,10731,10422,29
1110,54440,86026,65022,10731,10422,34
112,56311,84923,65406,10731,10422,32
1111,46400,94084,65031,10731,10422,32
1112,65173,75619,65185,10731,10422,32
1113,55785,84565,64964,10731,10422,33
1114,57097,83075,64875,10731,10422,32
1115,55784,84628,64995,10731,10422,31
1116,65304,75242,65062,10731,10422,31
1117,56828,83344,64875,10731,10422,32
1118,55502,84886,64983,10731,10422,33
1119,55663,85025,65133,10731,10422,30
1120,47356,93068,65001,10731,10422,30
113,55562,84868,65004,10731,10422,30
1121,55708,85164,65225,10731,10422,34
1122,65073,75347,64999,10731,10422,31
1123,65451,74957,64993,10731,10422,32
1124,56132,84218,64964,10731,10422,31
1125,64975,75673,65113,10731,10422,32
1126,65056,75272,64953,10731,10422,33
1127,55848,84468,64947,10731,10422,33
1128,65439,75213,65115,10731,10422,32
1129,65338,75630,65273,10731,10422,34
1130,65329,75007,64957,10731,10422,32
114,55388,84874,64920,10731,10422,34
1131,46370,94074,65011,10731,10422,30
1132,55865,84743,65093,10731,10422,30
1133,46452,94210,65120,10731,10422,29
1134,54528,85792,64949,10731,10422,32
1135,54475,86017,65035,10731,10422,31
1136,54589,86027,65097,10731,10422,32
1137,64221,76491,65145,10731,10422,30
1138,65132,75504,65107,10731,10422,34
1139,56139,84651,65184,10731,10422,30
1140,55430,85002,65005,10731,10422,29
115,64147,76521,65123,10731,10422,32
1141,55830,84422,64915,10731,10422,32
1142,55915,84421,64957,10731,10422,33
1143,47347,93049,64987,10731,10422,30
1144,46338,94196,65056,10731,10422,33
1145,65485,75181,65122,10731,10422,33
1146,56156,84272,65003,10731,10422,31
1147,63826,76326,64865,10731,10422,33
1148,56148,84310,65018,10731,10422,30
1149,55757,84547,64941,10731,10422,30
1150,46323,94067,64984,10731,10422,31
116,63965,76327,64935,10731,10422,31
1151,55725,84615,64959,10731,10422,30
1152,54576,86040,65097,10731,10422,32
1153,56219,84237,65017,10731,10422,31
1154,64059,76337,64987,10731,10422,33
1155,65336,75254,65084,10731,10422,33
1156,47357,92921,64928,10731,10422,33
1157,55899,84503,64990,10731,10422,30
1158,64080,76416,65037,10731,10422,32
1159,55784,84436,64899,10731,10422,33
1160,56139,84273,64995,10731,10422,33
117,65071,75361,65005,10731,10422,30
1161,47284,93010,64936,10731,10422,30
1162,47380,92960,64959,10731,10422,30
1163,55876,84528,64991,10731,10422,33
1164,56169,84185,64966,10731,10422,30
1165,56251,84447,65138,10731,10422,31
1166,55905,84743,65113,10731,10422,33
1167,56791,83397,64883,10731,10422,30
1168,56022,84590,65095,10731,10422,29
1169,65171,75087,64918,10731,10422,32
1170,55902,84438,64959,10731,10422,32
118,64014,76344,64968,10731,10422,32
1171,64965,75329,64936,10731,10422,32
1172,64889,75611,65039,10731,10422,33
1173,55954,84494,65013,10731,10422,34
1174,55515,84897,64995,10731,10422,30
1175,55907,84449,64967,10731,10422,34
1176,55752,84550,64940,10731,10422,31
1177,65538,75340,65228,10731,10422,34
1178,46162,94182,64961,10731,10422,30
1179,64928,75594,65050,10731,10422,32
1180,64997,75243,64909,10731,10422,31
119,64019,76373,64985,10731,10422,32
1181,56253,84391,65111,10731,10422,29
1182,54562,86008,65074,10731,10422,32
1183,54482,85872,64966,10731,10422,32
1184,64346,75962,64943,10731,10422,30
1185,56771,83491,64920,10731,10422,34
1186,46399,94021,64999,10731,10422,34
1187,54423,85839,64920,10731,10422,31
1188,65187,75449,65107,10731,10422,34
1189,47312,92908,64899,10731,10422,32
1190,46307,93981,64933,10731,10422,33
120,57102,83176,64928,10731,10422,30
1191,65070,75452,65050,10731,10422,33
1192,55878,84580,65018,10731,10422,30
1193,55687,85235,65250,10731,10422,34
1194,55481,84907,64983,10731,10422,31
1195,55674,84650,64951,10731,10422,32
1196,54396,85962,64968,10731,10422,30
1197,54644,86110,65166,10731,10422,33
1198,55516,85044,65069,10731,10422,32
1199,56183,84265,65013,10731,10422,30
1200,55868,84550,64998,10731,10422,31
13,56739,83491,64904,10731,10422,30
121,47384,92936,64949,10731,10422,31
1201,56757,83407,64871,10731,10422,31
1202,46406,94040,65012,10731,10422,33
1203,56165,84299,65021,10731,10422,31
1204,56855,83555,64994,10731,10422,30
1205,55919,84501,64999,10731,10422,30
1206,56140,84332,65025,10731,10422,32
1207,65278,75636,65246,10731,10422,33
1208,63934,76420,64966,10731,10422,34
1209,47283,92979,64920,10731,10422,31
1210,65181,75343,65051,10731,10422,30
122,54561,85969,65054,10731,10422,29
1211,55965,84205,64874,10731,10422,33
1212,56744,83582,64952,10731,10422,30
1213,65313,75247,65069,10731,10422,32
1214,55992,84676,65123,10731,10422,32
1215,56713,83551,64921,10731,10422,34
1216,55788,84594,64980,10731,10422,29
1217,55533,85213,65162,10731,10422,29
1218,65518,75018,65057,10731,10422,34
1219,55514,85044,65068,10731,10422,32
1220,55571,85009,65079,10731,10422,31
123,55888,84350,64908,10731,10422,33
1221,55550,84866,64997,10731,10422,30
1222,47275,92943,64898,10731,10422,30
1223,55895,84449,64961,10731,10422,32
1224,65297,75671,65273,10731,10422,30
1225,56658,83640,64938,10731,10422,33
1226,65246,75208,65016,10731,10422,30
1227,56904,83434,64958,10731,10422,32
1228,55623,84979,65090,10731,10422,30
1229,56874,83436,64944,10731,10422,30
1230,63963,76355,64948,10731,10422,33
124,65457,74881,64958,10731,10422,30
1231,63860,76426,64932,10731,10422,32
1232,55535,84875,64994,10731,10422,30
1233,55842,84506,64963,10731,10422,34
1234,65511,75111,65100,10731,10422,33
1235,65361,75183,65061,10731,10422,29
1236,55434,84920,64966,10731,10422,31
1237,47289,92991,64929,10731,10422,31
1238,54417,85987,64991,10731,10422,33
1239,64203,76351,65066,10731,10422,32
1240,54438,85862,64939,10731,10422,34
125,47380,92986,64972,10731,10422,33
1241,56204,84254,65018,10731,10422,31
1242,55678,85056,65156,10731,10422,32
1243,56878,83390,64923,10731,10422,31
1244,46399,94155,65066,10731,10422,30
1245,56205,84249,65016,10731,10422,29
1246,64098,76336,65006,10731,10422,33
1247,55893,84459,64965,10731,10422,33
1248,47267,92963,64904,10731,10422,31
1249,46287,94047,64956,10731,10422,30
1250,65418,74970,64983,10731,10422,34
126,54499,85959,65018,10731,10422,32
1251,46374,94156,65054,10731,10422,31
1252,65412,75026,65008,10731,10422,30
1253,55417,84853,64924,10731,10422,34
1254,65537,75351,65233,10731,10422,31
1255,64085,76439,65051,10731,10422,31
1256,56262,84430,65135,10731,10422,32
1257,64855,75457,64945,10731,10422,33
1258,46414,94116,65054,10731,10422,32
1259,47316,93014,64954,10731,10422,33
1260,56021,84553,65076,10731,10422,30
127,56730,83496,64902,10731,10422,30
1261,55620,85002,65100,10731,10422,29
1262,54409,85971,64979,10731,10422,32
1263,55884,85238,65350,10731,10422,31
1264,56242,84316,65068,10731,10422,33
1265,54374,85962,64957,10731,10422,33
1266,64136,76428,65071,10731,10422,30
1267,56894,83472,64972,10731,10422,32
1268,55434,84918,64965,10731,10422,33
1269,55828,84428,64917,10731,10422,30
1270,46295,93969,64921,10731,10422,31
128,55768,84648,64997,10731,10422,30
1271,56176,84266,65010,10731,10422,30
1272,65352,75588,65259,10731,10422,34
1273,65484,75092,65077,10731,10422,29
1274,64254,76168,65000,10731,10422,31
1275,64025,76227,64915,10731,10422,33
1276,57115,83155,64924,10731,10422,32
1277,46328,94078,64992,10731,10422,32
1278,63980,76400,64979,10731,10422,30
1279,55603,85293,65237,10731,10422,33
1280,55481,84845,64952,10731,10422,30
129,55792,84518,64944,10731,10422,30
1281,46173,94045,64898,10731,10422,30
1282,56246,84350,65087,10731,10422,32
1283,46278,94084,64970,10731,10422,30
1284,65105,75391,65037,10731,10422,31
1285,47353,92955,64943,10731,10422,33
1286,46427,94217,65111,10731,10422,33
1287,55505,84949,65016,10731,10422,32
1288,56112,84258,64974,10731,10422,30
1289,65317,74925,64910,10731,10422,34
1290,55855,84433,64933,10731,10422,34
130,55558,84808,64972,10731,10422,33
1291,55889,84547,65007,10731,10422,31
1292,65064,75454,65048,10731,10422,31
1293,55671,84615,64932,10731,10422,32
1294,56609,84653,65420,10731,10422,34
1295,54572,85904,65027,10731,10422,30
1296,63982,76564,65062,10731,10422,30
1297,54523,86133,65117,10731,10422,30
1298,56187,84349,65057,10731,10422,32
1299,65295,75737,65305,10731,10422,30
1300,55571,85133,65141,10731,10422,29
14,55699,84545,64911,10731,10422,30
131,64903,75441,64961,10731,10422,33
1301,64423,75831,64916,10731,10422,31
1302,65067,75479,65062,10731,10422,32
1303,46372,94142,65046,10731,10422,32
1304,55596,85070,65122,10731,10422,30
1305,56278,84316,65086,10731,10422,30
1306,63835,76403,64908,10731,10422,32
1307,55918,84530,65013,10731,10422,31
1308,64970,75542,65045,10731,10422,30
1309,55748,84560,64943,10731,10422,30
1310,55516,84914,65004,10731,10422,30
132,65451,75045,65037,10731,10422,32
1311,63895,76553,65013,10731,10422,32
1312,55754,84444,64888,10731,10422,30
1313,65400,74868,64923,10731,10422,33
1314,55590,85228,65198,10731,10422,33
1315,56770,83390,64869,10731,10422,31
1316,64936,75478,64996,10731,10422,31
1317,64268,76500,65173,10731,10422,33
1318,55884,84464,64963,10731,10422,30
1319,57183,83383,65072,10731,10422,30
1320,46342,94114,65017,10731,10422,32
133,55495,84879,64976,10731,10422,32
1321,56765,83475,64909,10731,10422,30
1322,55551,84975,65052,10731,10422,33
1323,56235,84143,64978,10731,10422,31
1324,47254,92988,64910,10731,10422,32
1325,54623,86031,65116,10731,10422,30
1326,46473,94299,65175,10731,10422,29
1327,64140,76408,65063,10731,10422,33
1328,63847,76505,64965,10731,10422,31
1329,55880,84484,64971,10731,10422,31
1330,47304,92942,64912,10731,10422,34
134,57032,83514,65062,10731,10422,30
1331,56818,83530,64963,10731,10422,30
1332,55469,84787,64917,10731,10422,34
1333,55728,84640,64973,10731,10422,31
1334,55867,84433,64939,10731,10422,32
1335,46271,94197,65023,10731,10422,33
1336,54544,86098,65110,10731,10422,29
1337,64168,76376,65061,10731,10422,34
1338,55972,84486,65018,10731,10422,34
1339,65431,75155,65082,10731,10422,30
1340,55903,84553,65017,10731,10422,32
135,55939,84459,64988,10731,10422,33
1341,56112,84144,64917,10731,10422,30
1342,55672,84692,64971,10731,10422,31
1343,56235,84335,65074,10731,10422,32
1344,56876,83428,64941,10731,10422,31
1345,65123,75385,65043,10731,10422,30
1346,55854,84470,64951,10731,10422,31
1347,64064,76370,65006,10731,10422,32
1348,64050,76424,65026,10731,10422,30
1349,64118,76264,64980,10731,10422,34
1350,47227,93105,64955,10731,10422,31
136,64930,75336,64922,10731,10422,30
1351,64959,75557,65047,10731,10422,30
1352,65360,75224,65081,10731,10422,34
1353,63792,76368,64869,10731,10422,31
1354,54553,86003,65067,10731,10422,31
1355,56178,84216,64986,10731,10422,32
1356,55519,84827,64962,10731,10422,32
1357,56943,83407,64964,10731,10422,33
1358,55761,84439,64889,10731,10422,32
1359,56053,84269,64950,10731,10422,34
1360,65292,75724,65297,10731,10422,33
137,55807,84625,65005,10731,10422,32
1361,54612,85906,65048,10731,10422,31
1362,55840,84460,64939,10731,10422,30
1363,56199,84269,65023,10731,10422,33
1364,65371,75659,65304,10731,10422,33
1365,54433,85957,64984,10731,10422,31
1366,46297,94095,64985,10731,10422,33
1367,54365,85861,64902,10731,10422,31
1368,47395,92905,64939,10731,10422,32
1369,64041,76379,64999,10731,10422,31
1370,55427,84887,64946,10731,10422,32
138,64896,75374,64924,10731,10422,30
1371,64422,76028,65014,10731,10422,34
1372,56013,84667,65129,10731,10422,32
1373,56029,84621,65114,10731,10422,30
1374,46153,94095,64913,10731,10422,33
1375,54397,85969,64972,10731,10422,30
1376,64893,75251,64861,10731,10422,33
1377,56127,84215,64960,10731,10422,30
1378,65514,74960,65026,10731,10422,33
1379,46347,94043,64984,10731,10422,32
1380,56098,84284,64980,10731,10422,30
139,55977,84633,65094,10731,10422,30
1381,63899,76393,64935,10731,10422,32
1382,56716,84368,65331,10731,10422,31
1383,55881,84411,64935,10731,10422,31
1384,65102,75470,65075,10731,10422,33
1385,54406,85906,64945,10731,10422,33
1386,64251,76043,64936,10731,10422,33
1387,55731,84621,64965,10731,10422,32
1388,47397,93059,65017,10731,10422,33
1389,65250,75524,65176,10731,10422,33
1390,64934,75322,64917,10731,10422,33
140,56648,84322,65274,10731,10422,30
1391,56814,83438,64915,10731,10422,33
1392,47338,93112,65014,10731,10422,30
1393,46332,94146,65028,10731,10422,33
1394,46371,94129,65039,10731,10422,32
1395,47360,92956,64947,10731,10422,31
1396,64053,76353,64992,10731,10422,30
1397,54566,85782,64963,10731,10422,33
1398,47294,92962,64917,10731,10422,30
1399,64993,75427,64999,10731,10422,31
1400,55777,84453,64904,10731,10422,33
15,65072,75638,65144,10731,10422,31
141,55524,84872,64987,10731,10422,29
1401,47344,92986,64954,10731,10422,30
1402,54584,85932,65047,10731,10422,34
1403,64440,76038,65028,10731,10422,30
1404,46224,94062,64932,10731,10422,32
1405,55499,84945,65011,10731,10422,30
1406,47355,93033,64983,10731,10422,33
1407,56855,83441,64937,10731,10422,30
1408,46326,94076,64990,10731,10422,32
1409,54436,85996,65005,10731,10422,30
1410,65289,75755,65311,10731,10422,29
142,55407,84837,64911,10731,10422,32
1411,55921,84469,64984,10731,10422,31
1412,65203,75517,65149,10731,10422,31
1413,55360,84882,64910,10731,10422,32
1414,55924,84438,64970,10731,10422,31
1415,55990,84630,65099,10731,10422,29
1416,54542,85882,65001,10731,10422,31
1417,55703,84641,64961,10731,10422,29
1418,63828,76566,64986,10731,10422,29
1419,63956,76366,64950,10731,10422,30
1420,65042,75462,65041,10731,10422,29
143,55593,85031,65101,10731,10422,29
1421,55390,84880,64924,10731,10422,30
1422,54454,85996,65014,10731,10422,32
1423,55482,85002,65031,10731,10422,30
1424,64071,76293,64971,10731,10422,30
1425,54433,86061,65036,10731,10422,31
1426,64068,76488,65067,10731,10422,31
1427,55951,84395,64962,10731,10422,32
1428,54393,85985,64978,10731,10422,32
1429,64109,76539,65113,10731,10422,33
1430,54550,85874,65001,10731,10422,33
144,55919,85173,65335,10731,10422,31
1431,65104,75424,65053,10731,10422,31
1432,56195,84323,65048,10731,10422,33
1433,55915,84431,64962,10731,10422,33
1434,47371,93023,64986,10731,10422,33
1435,46345,94247,65085,10731,10422,31
1436,55894,84570,65021,10731,10422,30
1437,56204,84242,65012,10731,10422,32
1438,65420,75072,65035,10731,10422,30
1439,64979,75325,64941,10731,10422,31
1440,46323,94043,64972,10731,10422,30
145,55915,84501,64997,10731,10422,30
1441,64986,75244,64904,10731,10422,33
1442,64018,76416,65006,10731,10422,30
1443,65452,75258,65144,10731,10422,29
1444,64930,75360,64934,10731,10422,32
1445,56808,83366,64876,10731,10422,31
1446,64310,76120,65004,10731,10422,34
1447,55507,85023,65054,10731,10422,32
1448,55466,84918,64981,10731,10422,32
1449,64074,76412,65032,10731,10422,29
1450,55864,84634,65038,10731,10422,30
146,64063,76371,65006,10731,10422,34
1451,54344,85880,64901,10731,10422,34
1452,54334,85972,64942,10731,10422,33
1453,55499,84989,65033,10731,10422,31
1454,64828,75616,65011,10731,10422,32
1455,65081,75381,65020,10731,10422,30
1456,65049,75437,65032,10731,10422,30
1457,56782,83474,64917,10731,10422,30
1458,55871,84479,64964,10731,10422,34
1459,65545,75149,65136,10731,10422,30
1460,63994,76298,64935,10731,10422,32
147,47261,92915,64877,10731,10422,32
1461,56802,83450,64915,10731,10422,30
1462,56812,83454,64922,10731,10422,30
1463,54432,85946,64978,10731,10422,34
1464,46457,94217,65126,10731,10422,33
1465,56135,84163,64938,10731,10422,30
1466,63951,76357,64943,10731,10422,33
1467,55837,84513,64964,10731,10422,30
1468,55702,84620,64950,10731,10422,34
1469,65093,75375,65023,10731,10422,30
1470,64076,76336,64995,10731,10422,33
148,47328,92964,64935,10731,10422,32
1471,64988,75558,65062,10731,10422,30
1472,46304,94120,65001,10731,10422,33
1473,63948,76350,64938,10731,10422,31
1474,63912,76544,65017,10731,10422,30
1475,46245,93991,64907,10731,10422,30
1476,56797,83489,64932,10731,10422,31
1477,55856,84478,64956,10731,10422,31
1478,65129,75563,65135,10731,10422,32
1479,55689,84933,65100,10731,10422,31
1480,47400,92942,64960,10731,10422,32
149,47288,92898,64882,10731,10422,31
1481,65347,74823,64874,10731,10422,32
1482,55916,84472,64983,10731,10422,31
1483,65296,75200,65037,10731,10422,31
1484,46440,94202,65110,10731,10422,30
1485,54489,85995,65031,10731,10422,32
1486,65185,75549,65156,10731,10422,32
1487,55653,84663,64947,10731,10422,30
1488,56776,83414,64884,10731,10422,31
1489,55931,84523,65016,10731,10422,30
1490,55870,84500,64974,10731,10422,30
150,65033,75499,65055,10731,10422,33
1491,56039,84509,65063,10731,10422,33
1492,56851,83391,64910,10731,10422,32
1493,47357,92975,64955,10731,10422,33
1494,46243,94071,64946,10731,10422,32
1495,65230,75688,65248,10731,10422,31
1496,65436,75016,65015,10731,10422,31
1497,47340,92998,64958,10731,10422,31
1498,55736,85078,65196,10731,10422,33
1499,55696,84512,64893,10731,10422,33
16,64976,75294,64924,10731,10422,32
151,64018,76334,64965,10731,10422,32
152,54437,86001,65008,10731,10422,31
153,65020,75460,65029,10731,10422,30
154,64006,76202,64893,10731,10422,31
155,56803,83389,64885,10731,10422,34
156,65175,75573,65163,10731,10422,33
157,55926,84480,64992,10731,10422,31
158,54457,86125,65080,10731,10422,32
159,47449,93031,65029,10731,10422,29
160,46321,94235,65067,10731,10422,32
17,56213,84297,65044,10731,10422,29
161,47280,93000,64929,10731,10422,32
162,64185,76499,65131,10731,10422,32
163,56086,84630,65147,10731,10422,31
164,56225,84327,65065,10731,10422,30
165,56657,83479,64857,10731,10422,33
166,65440,75030,65024,10731,10422,29
167,55732,84612,64961,10731,10422,31
168,54468,85906,64976,10731,10422,34
169,63827,76457,64931,10731,10422,33
170,64010,76406,64997,10731,10422,31
18,56052,84604,65117,10731,10422,30
171,65136,75498,65106,10731,10422,32
172,65323,75537,65219,10731,10422,32
173,55766,84398,64871,10731,10422,31
174,65197,75521,65148,10731,10422,30
175,64084,76290,64976,10731,10422,34
176,63938,76302,64909,10731,10422,31
177,65175,75485,65119,10731,10422,31
178,56025,84685,65144,10731,10422,30
179,54499,85847,64962,10731,10422,32
180,64114,76270,64981,10731,10422,33
19,65053,75467,65049,10731,10422,31
181,65243,75267,65044,10731,10422,30
182,56859,83337,64887,10731,10422,30
183,56840,83444,64931,10731,10422,32
184,63934,76378,64945,10731,10422,32
185,46287,94035,64950,10731,10422,32
186,54611,86063,65126,10731,10422,34
187,56020,84468,65033,10731,10422,32
188,47234,92920,64866,10731,10422,32
189,55506,85022,65053,10731,10422,30
190,65039,75265,64941,10731,10422,30
20,56215,84393,65093,10731,10422,32
191,55850,84372,64900,10731,10422,32
192,55856,84496,64965,10731,10422,30
193,55903,84501,64991,10731,10422,32
194,56056,84460,65047,10731,10422,32
195,65440,74916,64967,10731,10422,30
196,54504,85974,65028,10731,10422,31
197,47264,93018,64930,10731,10422,31
198,55734,84456,64884,10731,10422,33
199,46341,93983,64951,10731,10422,30
200,46438,94142,65079,10731,10422,33
21,56118,84354,65025,10731,10422,32
201,47322,93108,65004,10731,10422,30
202,56737,83463,64889,10731,10422,32
203,55777,84509,64932,10731,10422,33
204,55476,84838,64946,10731,10422,31
205,55818,84452,64924,10731,10422,31
206,56010,84410,64999,10731,10422,32
207,47374,92982,64967,10731,10422,31
208,55844,85176,65299,10731,10422,32
209,65376,75116,65035,10731,10422,30
210,65202,75580,65180,10731,10422,33
22,64187,76537,65151,10731,10422,32
211,64934,75280,64896,10731,10422,33
212,55922,84512,65006,10731,10422,31
213,54423,85927,64964,10731,10422,30
214,56184,84224,64993,10731,10422,31
215,65156,75502,65118,10731,10422,30
216,55904,84502,64992,10731,10422,31
217,55837,84557,64986,10731,10422,33
218,55911,84369,64929,10731,10422,30
219,55796,84484,64929,10731,10422,33
220,55910,84388,64938,10731,10422,31
23,55755,84555,64944,10731,10422,31
221,64970,75384,64966,10731,10422,34
222,65478,75082,65069,10731,10422,30
223,65014,75342,64967,10731,10422,32
224,47390,93022,64995,10731,10422,31
225,65374,75146,65049,10731,10422,33
226,64175,76359,65056,10731,10422,34
227,65032,75360,64985,10731,10422,32
228,64127,76253,64979,10731,10422,33
229,46349,94073,65000,10731,10422,31
230,65393,75161,65066,10731,10422,28
24,65390,74988,64978,10731,10422,31
231,54359,85953,64945,10731,10422,32
232,64983,75509,65035,10731,10422,31
233,47249,92943,64885,10731,10422,31
234,56868,83400,64923,10731,10422,29
235,46441,94127,65073,10731,10422,31
236,64880,75562,65010,10731,10422,30
237,54429,85927,64967,10731,10422,32
238,55498,84898,64987,10731,10422,34
239,65448,75100,65063,10731,10422,30
240,56914,83400,64946,10731,10422,32
25,65359,75557,65247,10731,10422,34
241,46256,94026,64930,10731,10422,32
242,65029,75431,65019,10731,10422,33
243,55843,84519,64970,10731,10422,30
244,56157,84421,65078,10731,10422,31
245,63823,76433,64917,10731,10422,32
246,55622,85154,65177,10731,10422,31
247,65026,75712,65158,10731,10422,34
248,64341,75979,64949,10731,10422,32
249,65343,75849,65385,10731,10422,32
250,55713,84545,64918,10731,10422,33
26,54410,85908,64948,10731,10422,32
251,54441,85963,64991,10731,10422,32
252,64920,75556,65027,10731,10422,31
253,55926,84452,64978,10731,10422,33
254,55674,84624,64938,10731,10422,32
255,64072,76344,64997,10731,10422,33
256,46324,93984,64943,10731,10422,30
257,65163,75347,65044,10731,10422,31
258,64982,75420,64990,10731,10422,33
259,65111,75603,65146,10731,10422,32
260,47425,93085,65044,10731,10422,30
27,56887,83399,64932,10731,10422,31
261,56776,83578,64966,10731,10422,29
262,56159,84439,65088,10731,10422,32
263,55828,84518,64962,10731,10422,31
264,46368,94208,65077,10731,10422,32
265,54532,85992,65051,10731,10422,32
266,65437,74909,64962,10731,10422,32
267,65174,75466,65109,10731,10422,32
268,55692,85148,65209,10731,10422,33
269,55925,84457,64980,10731,10422,32
270,56870,83530,64989,10731,10422,31
28,46305,94023,64953,10731,10422,30
271,63806,76436,64910,10731,10422,31
272,64101,76305,64992,10731,10422,32
273,65493,74929,65000,10731,10422,32
274,64980,75410,64984,10731,10422,30
275,56817,83463,64929,10731,10422,33
276,55862,84508,64974,10731,10422,31
277,54535,85833,64973,10731,10422,31
278,54458,85962,64999,10731,10422,30
279,54460,85986,65012,10731,10422,32
280,55764,84542,64942,10731,10422,31
29,46325,94043,64973,10731,10422,30
281,65439,75073,65045,10731,10422,30
282,65026,75324,64964,10731,10422,31
283,55744,84550,64936,10731,10422,31
284,56923,83327,64914,10731,10422,32
285,54509,85865,64976,10731,10422,32
286,56157,84271,65003,10731,10422,30
287,65415,75039,65016,10731,10422,34
288,55539,84861,64989,10731,10422,33
289,46272,93936,64893,10731,10422,33
290,55948,84366,64946,10731,10422,30
