sid,BUFF,NOT,AND,PI,PO,LP
619,33346,53629,41397,4561,4181,62
620,32547,54094,41230,4561,4181,60
621,33171,53670,41330,4561,4181,60
622,32909,52890,40809,4561,4181,63
624,32477,53720,41008,4561,4181,62
627,34819,51934,41286,4561,4181,57
628,34819,52530,41584,4561,4181,61
629,33408,52887,41057,4561,4181,61
630,33101,53242,41081,4561,4181,64
631,33321,52950,41045,4561,4181,61
632,33990,51965,40887,4561,4181,63
633,32897,53354,41035,4561,4181,62
634,34862,51379,41030,4561,4181,58
635,33683,52754,41128,4561,4181,61
636,33438,52933,41095,4561,4181,63
637,34292,51897,41004,4561,4181,56
639,33795,53458,41536,4561,4181,52
641,34237,51946,41001,4561,4181,63
645,34769,51552,41070,4561,4181,62
648,34968,51533,41160,4561,4181,63
649,33616,52483,40959,4561,4181,65
650,33219,53272,41155,4561,4181,58
651,35008,51293,41060,4561,4181,63
653,33824,52415,41029,4561,4181,62
654,34076,52849,41372,4561,4181,66
657,33679,52920,41209,4561,4181,54
660,34169,52098,41043,4561,4181,65
661,34481,52118,41209,4561,4181,56
663,34105,52238,41081,4561,4181,63
666,34021,52918,41379,4561,4181,49
667,34984,51663,41233,4561,4181,65
670,34462,51759,41020,4561,4181,63
672,34348,51783,40975,4561,4181,54
673,33166,53623,41304,4561,4181,64
674,33595,53798,41606,4561,4181,49
676,33898,52813,41265,4561,4181,49
677,32750,53643,41106,4561,4181,63
678,33974,52595,41194,4561,4181,54
682,33933,52560,41156,4561,4181,60
685,33973,52390,41091,4561,4181,58
687,34220,52369,41204,4561,4181,56
688,34381,52180,41190,4561,4181,58
689,33649,52668,41068,4561,4181,62
690,33518,52519,40928,4561,4181,57
693,32922,53201,40971,4561,4181,62
701,33685,52344,40924,4561,4181,65
702,33755,53602,41588,4561,4181,51
705,33097,52976,40946,4561,4181,58
706,32465,54084,41184,4561,4181,56
707,34998,51435,41126,4561,4181,59
709,34473,52044,41168,4561,4181,65
710,34688,51801,41154,4561,4181,56
711,33580,53363,41381,4561,4181,50
712,34083,52368,41135,4561,4181,58
713,34792,51531,41071,4561,4181,56
714,34403,52236,41229,4561,4181,54
717,33475,53240,41267,4561,4181,58
718,33749,52792,41180,4561,4181,51
719,34933,51500,41126,4561,4181,58
720,34238,52391,41224,4561,4181,49
724,33587,52804,41105,4561,4181,59
725,33590,52805,41107,4561,4181,57
726,34471,52564,41427,4561,4181,49
727,33911,52190,40960,4561,4181,63
728,33833,52408,41030,4561,4181,61
729,33800,52643,41131,4561,4181,59
730,33487,52882,41094,4561,4181,60
731,33988,52517,41162,4561,4181,58
732,33429,52784,41016,4561,4181,63
733,33706,52839,41182,4561,4181,62
734,33210,53007,41018,4561,4181,62
735,33346,53021,41093,4561,4181,60
737,35271,51094,41092,4561,4181,58
738,32650,53477,40973,4561,4181,58
739,34649,51796,41132,4561,4181,62
740,34375,52366,41280,4561,4181,59
741,33763,52764,41173,4561,4181,62
742,34363,52152,41167,4561,4181,50
744,33456,53159,41217,4561,4181,62
745,34234,52589,41321,4561,4181,49
747,34420,52349,41294,4561,4181,60
748,32693,54298,41405,4561,4181,61
749,34575,51704,41049,4561,4181,62
751,33918,52839,41288,4561,4181,62
752,33228,53805,41426,4561,4181,49
753,33465,52876,41080,4561,4181,63
754,33768,52327,40957,4561,4181,64
755,33450,52741,41005,4561,4181,63
757,34927,52464,41605,4561,4181,55
759,34150,52405,41187,4561,4181,65
760,34495,52198,41256,4561,4181,61
762,34220,52957,41498,4561,4181,52
763,32356,54157,41166,4561,4181,61
764,34343,52472,41317,4561,4181,58
766,34771,51764,41177,4561,4181,56
767,34069,52348,41118,4561,4181,63
771,33946,53385,41575,4561,4181,58
772,33807,52608,41117,4561,4181,56
773,34333,52106,41129,4561,4181,64
777,34720,51749,41144,4561,4181,59
779,34570,52229,41309,4561,4181,62
780,32771,53790,41190,4561,4181,60
782,35044,51243,41053,4561,4181,60
783,33418,53441,41339,4561,4181,50
785,33610,52659,41044,4561,4181,63
786,34593,51936,41174,4561,4181,58
787,34150,52463,41216,4561,4181,63
788,32954,53645,41209,4561,4181,57
789,33343,52780,40971,4561,4181,58
790,34793,52080,41346,4561,4181,51
791,33654,52777,41125,4561,4181,56
792,32824,53683,41163,4561,4181,64
795,32990,53205,41007,4561,4181,65
796,33548,52503,40935,4561,4181,64
798,34672,51329,40910,4561,4181,60
799,33566,52491,40938,4561,4181,63
802,34143,52110,41036,4561,4181,62
804,34614,51837,41135,4561,4181,62
806,33571,53282,41336,4561,4181,51
807,33741,52396,40978,4561,4181,60
808,35907,50428,41077,4561,4181,59
809,32623,54354,41398,4561,4181,55
811,34235,52290,41172,4561,4181,60
812,35631,51162,41306,4561,4181,61
813,34582,51517,40959,4561,4181,61
814,34886,52267,41486,4561,4181,54
816,33603,53314,41368,4561,4181,59
817,33796,52197,40906,4561,4181,63
818,34697,52528,41522,4561,4181,54
819,35374,50947,41070,4561,4181,63
821,34077,52588,41242,4561,4181,55
822,35279,51722,41410,4561,4181,62
824,34080,52413,41156,4561,4181,61
825,34510,51629,40979,4561,4181,61
826,33245,53066,41065,4561,4181,66
827,33388,53487,41347,4561,4181,62
828,34585,51568,40986,4561,4181,56
829,33409,52764,40996,4561,4181,63
833,33383,53274,41238,4561,4181,54
834,35403,51330,41276,4561,4181,49
835,33221,53158,41099,4561,4181,63
836,34829,51426,41037,4561,4181,60
837,33255,52906,40990,4561,4181,63
838,34256,52455,41265,4561,4181,54
839,33913,52264,40998,4561,4181,64
840,34514,52243,41288,4561,4181,61
842,35416,50817,41026,4561,4181,64
844,32853,53426,41049,4561,4181,61
845,34338,51997,41077,4561,4181,56
846,34055,52272,41073,4561,4181,62
848,35331,50996,41073,4561,4181,63
851,34128,52085,41016,4561,4181,63
852,33421,53380,41310,4561,4181,54
854,33142,53485,41223,4561,4181,61
856,34064,53003,41443,4561,4181,63
858,34787,52398,41502,4561,4181,61
859,33371,52906,41048,4561,4181,62
860,32830,53829,41239,4561,4181,56
863,33096,53087,41001,4561,4181,63
865,35023,51086,40964,4561,4181,62
866,33857,52912,41294,4561,4181,54
867,35825,50568,41106,4561,4181,63
868,35333,51630,41391,4561,4181,62
869,33441,52882,41071,4561,4181,61
870,33556,52615,40995,4561,4181,65
871,33229,53532,41290,4561,4181,61
872,32524,53713,41028,4561,4181,61
873,32891,53184,40947,4561,4181,64
874,33812,52801,41216,4561,4181,62
875,33026,53571,41208,4561,4181,61
876,33956,52371,41073,4561,4181,62
878,33153,53578,41275,4561,4181,62
879,34637,51758,41107,4561,4181,63
881,35079,51106,41002,4561,4181,56
882,33714,53037,41285,4561,4181,50
884,33314,53177,41155,4561,4181,62
885,32981,54008,41404,4561,4181,49
886,34341,52188,41174,4561,4181,59
887,33305,53032,41078,4561,4181,62
888,33474,52893,41093,4561,4181,63
890,33732,52951,41251,4561,4181,55
891,34701,51484,41002,4561,4181,63
892,34376,52347,41271,4561,4181,63
893,34151,52350,41160,4561,4181,58
894,34767,51666,41126,4561,4181,58
896,35228,50757,40902,4561,4181,63
898,35386,51393,41299,4561,4181,64
899,34912,51561,41146,4561,4181,58
900,34240,52245,41152,4561,4181,59
902,33040,53045,40952,4561,4181,56
906,33511,53052,41191,4561,4181,63
907,33172,53455,41223,4561,4181,65
908,33870,52393,41041,4561,4181,62
909,34409,51858,41043,4561,4181,60
910,33855,52802,41238,4561,4181,54
911,32701,53874,41197,4561,4181,61
912,33697,52696,41106,4561,4181,63
913,33621,52300,40870,4561,4181,64
914,32248,54375,41221,4561,4181,61
918,34476,51947,41121,4561,4181,61
919,33140,54105,41532,4561,4181,57
920,32495,54726,41520,4561,4181,56
921,33454,53521,41397,4561,4181,61
922,33814,52301,40967,4561,4181,63
923,34917,51528,41132,4561,4181,61
924,33691,53178,41344,4561,4181,58
925,34761,51684,41132,4561,4181,62
926,33077,53464,41180,4561,4181,64
927,34490,52293,41301,4561,4181,52
929,32993,53974,41393,4561,4181,60
930,34516,52085,41210,4561,4181,50
934,34395,51966,41090,4561,4181,51
936,33534,53331,41342,4561,4181,49
937,35131,51224,41087,4561,4181,60
940,34973,51786,41289,4561,4181,63
941,33771,53438,41514,4561,4181,56
942,33590,52441,40925,4561,4181,60
944,34556,52177,41276,4561,4181,61
945,33673,52478,40985,4561,4181,60
948,34638,51705,41081,4561,4181,63
949,33143,54114,41538,4561,4181,49
950,34170,52447,41218,4561,4181,63
951,34373,52758,41475,4561,4181,61
953,33340,53517,41338,4561,4181,62
955,34030,52835,41342,4561,4181,49
956,34760,51561,41070,4561,4181,62
957,33382,53353,41277,4561,4181,54
958,32472,53971,41131,4561,4181,64
961,34296,52449,41282,4561,4181,59
962,34517,51724,41030,4561,4181,63
963,34870,51809,41249,4561,4181,63
965,32612,54687,41559,4561,4181,57
966,33847,52984,41325,4561,4181,51
967,32322,54223,41182,4561,4181,54
969,34618,51573,41005,4561,4181,63
970,33207,52902,40964,4561,4181,60
971,32776,54241,41418,4561,4181,63
972,33209,53378,41203,4561,4181,56
976,34003,52830,41326,4561,4181,62
977,34289,52564,41336,4561,4181,51
978,33976,52663,41229,4561,4181,55
979,33988,52627,41217,4561,4181,63
980,34262,51827,40954,4561,4181,60
981,32558,54473,41425,4561,4181,61
983,33900,52673,41196,4561,4181,56
984,34482,52103,41202,4561,4181,63
985,34725,51470,41007,4561,4181,62
986,33354,53347,41260,4561,4181,55
987,33967,52616,41201,4561,4181,60
988,33986,52439,41122,4561,4181,55
989,33945,52980,41372,4561,4181,50
990,35776,50791,41193,4561,4181,60
992,33586,52681,41043,4561,4181,58
993,32471,54030,41160,4561,4181,58
995,34335,51808,40981,4561,4181,62
999,33724,52937,41240,4561,4181,58
1002,33400,52789,41004,4561,4181,62
1003,34474,51779,41036,4561,4181,63
1004,34726,51727,41136,4561,4181,65
1005,32543,54586,41474,4561,4181,49
1009,32945,53732,41248,4561,4181,55
1010,33982,52249,41025,4561,4181,60
1011,35014,51857,41345,4561,4181,62
1012,33886,52865,41285,4561,4181,49
1013,33364,52931,41057,4561,4181,54
1016,34747,51866,41216,4561,4181,62
1017,33544,52663,41013,4561,4181,56
1020,34398,52681,41449,4561,4181,61
1021,33822,52449,41045,4561,4181,61
1022,35716,50627,41081,4561,4181,60
1023,33537,52778,41067,4561,4181,62
1024,33197,53372,41194,4561,4181,60
1025,32970,53497,41143,4561,4181,61
1026,35018,51331,41084,4561,4181,63
1027,33302,52683,40902,4561,4181,60
1028,33391,52690,40950,4561,4181,62
1029,33357,52886,41031,4561,4181,65
1030,34117,52470,41203,4561,4181,55
1035,32767,54044,41315,4561,4181,64
1037,34283,51936,41019,4561,4181,61
1038,34035,52502,41178,4561,4181,56
1039,34658,51513,40995,4561,4181,63
1040,33286,53225,41165,4561,4181,55
1042,34097,52118,41017,4561,4181,62
1043,34512,52017,41174,4561,4181,61
1044,34125,52210,41077,4561,4181,56
1047,33962,52183,40982,4561,4181,62
1050,32363,53912,41047,4561,4181,64
1051,33812,52691,41161,4561,4181,61
1057,33143,53620,41291,4561,4181,62
1058,35397,50928,41072,4561,4181,55
1062,34995,52202,41508,4561,4181,61
1064,33692,52761,41136,4561,4181,58
1065,32831,53318,40984,4561,4181,66
1067,33554,52887,41130,4561,4181,62
1068,35839,50274,40966,4561,4181,61
1069,34465,52500,41392,4561,4181,64
1070,33930,52577,41163,4561,4181,61
1071,34880,51541,41120,4561,4181,56
1072,33960,52311,41045,4561,4181,61
1073,34024,52073,40958,4561,4181,64
1074,33435,52996,41125,4561,4181,59
1075,35099,51464,41191,4561,4181,61
1076,33362,53507,41344,4561,4181,61
1077,33830,52273,40961,4561,4181,62
1078,34382,51837,41019,4561,4181,55
1079,35598,50637,41027,4561,4181,61
1080,32298,54065,41091,4561,4181,59
1082,35291,50868,40989,4561,4181,58
1083,35636,51621,41538,4561,4181,54
1084,33230,53593,41321,4561,4181,61
1085,33834,52549,41101,4561,4181,65
1088,34356,52239,41207,4561,4181,62
1089,34272,51787,40939,4561,4181,59
1090,35119,51124,41031,4561,4181,60
1091,33146,53365,41165,4561,4181,61
1092,34479,52860,41579,4561,4181,63
1093,32509,54026,41177,4561,4181,64
1094,34117,52248,41092,4561,4181,61
1095,34873,51496,41094,4561,4181,60
1098,33788,52335,40971,4561,4181,63
1100,35136,51031,40993,4561,4181,63
1104,34017,52802,41319,4561,4181,65
1105,32981,53424,41112,4561,4181,62
1106,35514,50981,41157,4561,4181,60
1107,32642,54231,41346,4561,4181,62
1108,34082,52365,41133,4561,4181,62
