sid,BUFF,NOT,AND,PI,PO,LP
512,771,979,809,164,132,12
99,676,1078,811,164,132,12
1224,746,1010,812,164,132,12
923,762,976,803,164,132,11
127,769,979,808,164,132,12
976,770,1000,819,164,132,11
33,752,996,808,164,132,12
388,768,988,812,164,132,12
145,790,972,815,164,132,11
48,662,1094,812,164,132,12
1104,773,989,815,164,132,11
591,764,1000,816,164,132,11
294,658,1084,805,164,132,12
1119,657,1091,808,164,132,12
98,657,1089,807,164,132,12
22,739,1013,810,164,132,12
668,752,994,807,164,132,11
170,746,998,806,164,132,12
679,765,987,810,164,132,12
139,744,1012,812,164,132,12
1273,744,1002,807,164,132,12
692,752,986,803,164,132,12
66,697,1059,812,164,132,12
885,648,1112,814,164,132,11
148,674,1084,813,164,132,11
803,784,978,815,164,132,12
1120,631,1077,788,164,132,12
360,755,989,806,164,132,11
341,755,993,808,164,132,12
1245,764,982,807,164,132,12
1214,751,1003,811,164,132,11
74,750,1002,810,164,132,12
1177,780,996,822,164,132,11
841,683,1081,816,164,132,11
1081,783,977,814,164,132,12
399,746,996,805,164,132,12
1456,756,986,805,164,132,12
39,759,977,802,164,132,11
1448,655,1089,806,164,132,12
302,788,976,816,164,132,11
45,691,1077,818,164,132,11
1014,755,989,806,164,132,11
639,681,1085,817,164,132,11
358,777,983,814,164,132,11
1173,764,994,813,164,132,11
107,777,989,817,164,132,11
334,782,982,816,164,132,11
533,762,986,808,164,132,11
541,788,982,819,164,132,11
383,782,976,813,164,132,12
485,739,1007,807,164,132,12
690,655,1089,806,164,132,12
276,784,978,815,164,132,11
560,735,1009,806,164,132,12
556,652,1090,805,164,132,12
157,776,990,817,164,132,11
944,762,982,806,164,132,11
1222,703,1055,813,164,132,12
47,775,995,819,164,132,11
790,775,997,820,164,132,11
743,757,993,809,164,132,11
1280,667,1077,806,164,132,12
330,714,1058,820,164,132,11
319,756,996,810,164,132,11
524,746,996,805,164,132,12
476,771,989,814,164,132,11
1130,748,996,806,164,132,12
614,778,988,817,164,132,11
180,773,993,817,164,132,11
664,692,1072,816,164,132,11
1492,782,980,815,164,132,11
781,674,1072,807,164,132,11
579,763,983,807,164,132,11
807,745,999,806,164,132,12
129,746,1004,809,164,132,12
369,778,980,813,164,132,11
1141,777,981,813,164,132,12
948,636,1128,816,164,132,11
705,654,1088,805,164,132,12
1393,677,1071,808,164,132,11
415,764,996,814,164,132,11
106,665,1085,809,164,132,12
974,775,979,811,164,132,11
826,675,1071,807,164,132,11
1024,779,985,816,164,132,11
575,766,990,812,164,132,11
204,679,1071,809,164,132,11
1046,779,989,818,164,132,11
1105,783,981,816,164,132,11
1168,750,1000,809,164,132,12
480,667,1075,805,164,132,11
1252,750,1000,809,164,132,12
1422,676,1064,804,164,132,11
611,750,996,807,164,132,12
594,639,1119,813,164,132,11
425,760,984,806,164,132,11
1498,710,1066,822,164,132,11
1367,659,1085,806,164,132,12
137,770,986,812,164,132,11
291,780,988,818,164,132,11
463,695,1061,812,164,132,12
829,778,988,817,164,132,11
488,764,986,809,164,132,11
549,658,1086,806,164,132,12
1153,779,985,816,164,132,11
1263,714,1058,820,164,132,11
268,677,1079,812,164,132,11
1450,755,989,806,164,132,12
475,747,1003,809,164,132,10
1211,775,991,817,164,132,11
928,758,990,808,164,132,11
1036,693,1073,817,164,132,11
354,669,1095,816,164,132,12
732,774,982,812,164,132,11
1098,748,992,804,164,132,12
1159,752,996,808,164,132,11
855,685,1083,818,164,132,11
468,777,989,817,164,132,11
910,766,984,809,164,132,12
1025,774,992,817,164,132,11
1009,738,1002,804,164,132,12
746,784,986,819,164,132,11
486,681,1085,817,164,132,11
197,673,1067,804,164,132,12
800,762,1004,817,164,132,12
1,757,995,810,164,132,12
1261,664,1082,807,164,132,12
316,640,1124,816,164,132,11
601,785,985,819,164,132,11
622,747,993,804,164,132,12
862,777,989,817,164,132,11
529,769,993,815,164,132,11
397,684,1076,814,164,132,11
899,679,1067,807,164,132,11
252,748,998,807,164,132,12
138,746,1002,808,164,132,12
217,766,994,814,164,132,11
1336,658,1090,808,164,132,12
298,781,985,817,164,132,11
1384,779,991,819,164,132,11
262,782,990,820,164,132,11
1246,772,996,818,164,132,11
433,741,1003,806,164,132,12
96,780,978,813,164,132,12
1286,694,1082,822,164,132,11
450,776,990,817,164,132,11
626,685,1085,819,164,132,11
426,777,995,820,164,132,11
1347,737,1013,809,164,132,12
1352,746,1002,808,164,132,12
785,757,979,802,164,132,11
1296,744,1002,807,164,132,12
1205,774,980,811,164,132,11
470,772,988,814,164,132,11
1218,779,989,818,164,132,11
1234,758,986,806,164,132,11
547,776,998,821,164,132,11
136,768,980,808,164,132,12
600,755,991,807,164,132,12
998,782,976,813,164,132,11
1089,755,993,808,164,132,12
1247,769,1001,819,164,132,11
596,773,981,811,164,132,11
764,764,994,813,164,132,12
713,749,995,806,164,132,12
1185,776,988,816,164,132,11
25,776,998,821,164,132,11
759,746,1002,808,164,132,12
1238,655,1085,804,164,132,12
918,756,992,808,164,132,11
959,755,987,805,164,132,11
0,772,988,814,164,132,11
1101,656,1094,809,164,132,12
1093,761,1005,817,164,132,11
1064,766,988,811,164,132,12
1002,751,993,806,164,132,12
1137,735,1009,806,164,132,12
357,770,986,812,164,132,11
1088,778,992,819,164,132,11
183,765,995,814,164,132,12
329,666,1080,807,164,132,12
1181,761,991,810,164,132,12
27,761,985,807,164,132,11
310,785,987,820,164,132,11
545,697,1079,822,164,132,11
109,784,976,814,164,132,11
117,759,981,804,164,132,11
213,658,1082,804,164,132,12
1420,750,992,805,164,132,12
371,786,980,817,164,132,11
158,658,1088,807,164,132,12
996,773,987,814,164,132,12
810,782,984,817,164,132,11
766,762,988,809,164,132,11
346,661,1085,807,164,132,12
1314,671,1079,809,164,132,11
1444,766,974,804,164,132,11
1494,649,1113,815,164,132,11
1481,755,975,799,164,132,11
159,663,1087,809,164,132,12
1144,681,1079,814,164,132,11
1358,754,1012,817,164,132,11
15,754,1000,811,164,132,12
1055,743,997,804,164,132,12
534,756,990,807,164,132,11
814,744,1012,812,164,132,12
984,757,987,806,164,132,10
459,661,1089,809,164,132,12
1485,659,1087,807,164,132,12
1004,776,996,820,164,132,11
1003,675,1081,812,164,132,12
413,682,1072,811,164,132,12
710,771,991,815,164,132,11
281,748,998,807,164,132,12
1169,749,993,805,164,132,12
609,743,1001,806,164,132,12
185,643,1123,817,164,132,11
1187,674,1074,808,164,132,11
501,656,1092,808,164,132,12
372,755,1009,816,164,132,11
686,658,1082,804,164,132,12
448,773,1005,823,164,132,11
1307,759,989,808,164,132,12
618,659,1085,806,164,132,12
1345,754,996,809,164,132,12
1071,743,997,804,164,132,11
308,763,997,814,164,132,12
796,777,987,816,164,132,11
752,679,1085,816,164,132,11
725,733,1009,805,164,132,12
345,752,990,805,164,132,11
1239,772,994,817,164,132,11
490,680,1074,811,164,132,11
629,673,1077,809,164,132,12
1322,670,1074,806,164,132,11
1221,679,1089,818,164,132,11
1140,666,1088,811,164,132,12
192,748,1000,808,164,132,12
1477,776,984,814,164,132,11
1073,764,990,811,164,132,12
1397,671,1067,803,164,132,11
818,774,1002,822,164,132,11
898,777,993,819,164,132,11
1067,672,1072,806,164,132,11
343,773,997,819,164,132,11
54,747,999,807,164,132,12
421,696,1082,823,164,132,11
398,782,974,812,164,132,11
632,655,1089,806,164,132,12
804,776,978,811,164,132,12
10,677,1083,814,164,132,11
1499,778,982,814,164,132,12
387,653,1107,814,164,132,11
1034,760,982,805,164,132,11
218,766,994,814,164,132,11
150,783,991,821,164,132,11
1409,657,1085,805,164,132,12
422,781,981,815,164,132,11
163,774,990,816,164,132,11
1111,684,1080,816,164,132,11
971,783,991,821,164,132,11
280,761,983,806,164,132,11
9,759,989,808,164,132,11
808,785,987,820,164,132,11
988,758,990,808,164,132,11
843,772,994,817,164,132,11
900,661,1083,806,164,132,12
1383,766,988,811,164,132,11
1091,684,1084,818,164,132,12
382,638,1130,818,164,132,11
522,666,1078,806,164,132,11
558,722,1042,816,164,132,11
566,770,984,811,164,132,12
1471,751,995,807,164,132,12
1412,785,989,821,164,132,11
151,775,991,817,164,132,11
1054,744,1002,807,164,132,12
1162,640,1074,791,164,132,12
580,693,1075,818,164,132,11
237,654,1090,806,164,132,12
1295,681,1069,809,164,132,12
364,740,1004,806,164,132,12
548,759,989,808,164,132,12
1474,745,993,803,164,132,11
373,756,992,808,164,132,12
877,660,1084,806,164,132,12
1416,647,1057,786,164,132,12
1174,658,1084,805,164,132,12
1399,764,984,808,164,132,11
1271,783,977,814,164,132,12
1079,758,986,806,164,132,12
678,750,998,808,164,132,12
987,670,1086,812,164,132,12
188,676,1072,808,164,132,11
1016,671,1071,805,164,132,11
481,774,986,814,164,132,11
478,761,995,812,164,132,12
242,783,987,819,164,132,11
712,761,989,809,164,132,11
636,741,1005,807,164,132,12
456,760,1010,819,164,132,11
1457,762,984,807,164,132,12
942,755,997,810,164,132,12
1077,778,990,818,164,132,11
199,637,1125,815,164,132,11
981,762,988,809,164,132,12
1051,688,1074,815,164,132,11
349,759,983,805,164,132,11
309,662,1082,806,164,132,12
555,712,1064,822,164,132,11
110,756,990,807,164,132,11
1394,651,1117,818,164,132,12
452,660,1082,805,164,132,12
1049,756,996,810,164,132,11
1281,662,1072,801,164,132,12
435,759,989,808,164,132,12
290,769,987,812,164,132,11
1249,646,1118,816,164,132,11
178,764,998,815,164,132,11
750,785,975,814,164,132,11
296,649,1113,815,164,132,11
70,738,1004,805,164,132,12
938,762,1000,815,164,132,12
876,661,1081,805,164,132,12
924,675,1083,813,164,132,11
589,750,998,808,164,132,12
266,769,979,808,164,132,11
703,644,1068,790,164,132,12
1315,773,983,812,164,132,11
860,685,1073,813,164,132,12
504,648,1060,788,164,132,12
92,738,1006,806,164,132,11
892,762,990,810,164,132,11
505,750,984,801,164,132,11
1306,748,990,803,164,132,12
571,741,1001,805,164,132,12
1437,774,1000,821,164,132,11
1408,681,1083,816,164,132,11
1233,761,985,807,164,132,11
695,685,1081,817,164,132,11
850,671,1079,809,164,132,12
513,683,1065,808,164,132,11
917,781,987,818,164,132,11
1031,773,997,819,164,132,11
1418,749,995,806,164,132,12
1157,759,993,810,164,132,12
195,764,1000,816,164,132,11
464,774,1004,823,164,132,11
233,698,1064,815,164,132,11
840,759,983,805,164,132,11
1362,760,1002,815,164,132,12
1248,678,1080,813,164,132,12
71,765,977,805,164,132,11
134,755,997,810,164,132,11
451,755,989,806,164,132,11
16,764,986,809,164,132,11
245,748,996,806,164,132,12
542,776,998,821,164,132,11
1213,746,1002,808,164,132,12
1423,650,1096,807,164,132,12
120,778,978,812,164,132,11
588,752,992,806,164,132,12
844,760,984,806,164,132,11
215,783,987,819,164,132,11
1355,776,996,820,164,132,11
553,746,996,805,164,132,12
967,688,1074,815,164,132,12
394,664,1076,804,164,132,12
1147,758,978,802,164,132,11
1066,743,1003,807,164,132,12
322,777,981,813,164,132,12
1100,657,1087,806,164,132,12
806,771,997,818,164,132,11
306,773,991,816,164,132,11
628,755,1003,813,164,132,11
206,752,992,806,164,132,11
174,783,981,816,164,132,11
1310,673,1071,806,164,132,11
378,661,1081,805,164,132,12
142,654,1088,805,164,132,12
733,774,992,817,164,132,11
429,780,974,811,164,132,12
707,662,1082,806,164,132,12
311,774,1002,822,164,132,11
921,714,1058,820,164,132,11
1048,758,978,802,164,132,11
537,765,997,815,164,132,11
1480,701,1065,817,164,132,11
140,782,976,813,164,132,12
1215,783,979,815,164,132,11
427,768,984,810,164,132,12
696,665,1081,807,164,132,12
115,737,1009,807,164,132,12
14,781,979,814,164,132,12
1045,777,981,813,164,132,11
1414,768,996,816,164,132,12
546,769,995,816,164,132,12
1495,752,996,808,164,132,11
1373,729,987,792,164,132,12
141,657,1093,809,164,132,12
1430,698,1068,817,164,132,11
82,662,1082,806,164,132,12
1424,737,1009,807,164,132,12
131,784,982,817,164,132,11
1328,744,1006,809,164,132,12
186,656,1090,807,164,132,12
323,666,1080,807,164,132,12
834,645,1113,813,164,132,11
880,785,985,819,164,132,11
1068,664,1080,806,164,132,12
57,762,994,812,164,132,11
562,773,985,813,164,132,12
1223,781,993,821,164,132,11
687,748,996,806,164,132,12
477,773,991,816,164,132,12
143,663,1081,806,164,132,12
375,759,1017,822,164,132,11
55,777,989,817,164,132,11
1095,660,1080,804,164,132,12
1136,654,1092,807,164,132,12
75,706,1054,814,164,132,11
753,746,996,805,164,132,12
908,751,997,808,164,132,12
1313,773,997,819,164,132,11
30,760,1016,822,164,132,11
749,773,995,818,164,132,11
762,750,994,806,164,132,12
1035,769,1005,821,164,132,11
5,779,985,816,164,132,12
17,767,989,812,164,132,12
598,755,1001,812,164,132,12
40,745,995,804,164,132,11
474,755,1003,813,164,132,11
1338,770,996,817,164,132,11
51,692,1070,815,164,132,11
407,751,997,808,164,132,12
469,671,1081,810,164,132,12
285,679,1091,819,164,132,11
554,766,982,808,164,132,11
964,776,996,820,164,132,11
946,748,1020,818,164,132,11
1022,669,1085,811,164,132,12
484,675,1075,809,164,132,12
244,774,986,814,164,132,11
1326,684,1082,817,164,132,11
169,742,1000,805,164,132,12
1435,681,1085,817,164,132,11
915,751,995,807,164,132,12
739,742,1002,806,164,132,12
42,763,991,811,164,132,12
879,750,996,807,164,132,12
1172,775,993,818,164,132,11
65,750,996,807,164,132,12
1374,680,1060,804,164,132,11
506,751,993,806,164,132,12
1250,760,990,809,164,132,11
822,784,988,820,164,132,11
1262,658,1084,805,164,132,12
1065,758,986,806,164,132,11
1348,738,1006,806,164,132,12
1305,786,984,819,164,132,12
89,785,981,817,164,132,11
1299,728,1028,812,164,132,12
327,674,1090,816,164,132,12
44,782,976,813,164,132,12
730,737,1007,806,164,132,12
414,679,1083,815,164,132,12
1386,750,992,805,164,132,12
950,776,994,819,164,132,11
1274,767,997,816,164,132,11
122,657,1083,804,164,132,12
1360,777,997,821,164,132,11
118,778,990,818,164,132,11
219,779,989,818,164,132,11
182,771,987,813,164,132,12
1013,737,1011,808,164,132,12
1467,763,1003,817,164,132,12
1443,749,997,807,164,132,12
1158,774,994,818,164,132,11
208,712,1062,821,164,132,11
1030,644,1114,813,164,132,11
992,650,1092,805,164,132,12
1192,753,997,809,164,132,12
538,771,981,810,164,132,12
1291,776,984,814,164,132,11
1392,676,1076,810,164,132,12
1403,745,995,804,164,132,12
723,656,1090,807,164,132,12
1020,753,1001,811,164,132,11
29,678,1078,812,164,132,12
125,680,1080,814,164,132,12
1182,676,1090,817,164,132,11
1298,777,991,818,164,132,12
100,762,986,808,164,132,11
765,669,1073,805,164,132,11
1432,770,1000,819,164,132,11
671,774,984,813,164,132,11
24,754,996,809,164,132,12
1251,681,1089,819,164,132,11
1117,768,990,813,164,132,11
420,748,1004,810,164,132,12
1436,742,1006,808,164,132,12
873,766,1002,818,164,132,11
1127,765,1001,817,164,132,11
1461,770,984,811,164,132,12
1398,679,1087,817,164,132,12
1010,768,982,809,164,132,11
722,785,981,817,164,132,11
301,765,1005,819,164,132,11
1050,777,991,818,164,132,11
403,758,982,804,164,132,11
1193,695,1083,823,164,132,11
1425,670,1068,803,164,132,11
418,751,987,803,164,132,12
1344,762,1000,815,164,132,12
1184,755,985,804,164,132,12
1037,671,1075,807,164,132,11
449,775,991,817,164,132,11
934,694,1064,813,164,132,11
259,752,994,807,164,132,12
314,668,1070,803,164,132,11
1203,772,992,816,164,132,12
1458,773,993,817,164,132,11
390,734,1008,805,164,132,12
682,776,986,815,164,132,12
507,776,988,816,164,132,11
21,777,991,818,164,132,11
216,768,982,809,164,132,11
883,681,1079,814,164,132,12
623,642,1118,814,164,132,11
896,661,1077,803,164,132,12
963,678,1088,817,164,132,12
882,778,998,822,164,132,11
777,745,1001,807,164,132,12
1160,781,991,820,164,132,11
607,659,1085,806,164,132,12
1466,776,994,819,164,132,11
563,696,1068,816,164,132,11
1324,637,1125,815,164,132,10
1411,769,997,817,164,132,11
1053,756,992,808,164,132,11
502,761,1013,821,164,132,11
644,678,1070,808,164,132,11
1275,782,984,817,164,132,11
411,753,993,807,164,132,12
868,761,987,808,164,132,11
962,769,977,807,164,132,11
406,787,977,816,164,132,11
446,679,1089,818,164,132,11
258,754,982,802,164,132,11
593,661,1081,805,164,132,12
503,783,987,819,164,132,11
1150,676,1090,817,164,132,11
1387,780,988,818,164,132,11
833,641,1117,813,164,132,11
590,748,998,807,164,132,12
718,767,989,812,164,132,11
303,744,998,805,164,132,12
1209,648,1106,811,164,132,12
958,756,986,805,164,132,11
300,753,993,807,164,132,12
913,686,1078,816,164,132,11
211,735,1007,805,164,132,12
1321,784,972,812,164,132,11
164,712,996,788,164,132,12
447,777,991,818,164,132,11
1401,686,1078,816,164,132,12
795,775,991,817,164,132,11
160,683,1083,817,164,132,11
64,760,994,811,164,132,12
857,782,986,818,164,132,11
1441,754,994,808,164,132,11
986,675,1065,804,164,132,11
714,757,999,812,164,132,11
1090,662,1082,806,164,132,12
576,760,1008,818,164,132,11
1106,779,987,817,164,132,11
103,769,1003,820,164,132,11
835,773,985,813,164,132,11
1092,742,1012,811,164,132,12
919,679,1071,809,164,132,12
856,780,992,820,164,132,11
1460,766,998,816,164,132,11
1488,770,990,814,164,132,12
748,674,1086,814,164,132,11
1440,659,1087,807,164,132,12
977,679,1073,810,164,132,11
1143,668,1078,807,164,132,12
738,733,1011,806,164,132,12
605,675,1071,807,164,132,11
292,765,981,807,164,132,12
811,682,1080,815,164,132,12
520,730,1004,801,164,132,11
937,761,993,811,164,132,12
1008,734,1032,817,164,132,12
1452,659,1081,804,164,132,12
660,675,1075,809,164,132,11
83,780,980,814,164,132,11
789,753,993,807,164,132,12
1453,673,1067,804,164,132,11
726,770,990,814,164,132,11
1468,770,990,814,164,132,12
455,747,997,806,164,132,12
1434,686,1070,812,164,132,12
126,658,1084,805,164,132,12
1316,743,993,802,164,132,12
8,772,994,817,164,132,11
191,768,984,810,164,132,11
28,639,1119,813,164,132,11
1011,763,983,807,164,132,11
585,669,1081,809,164,132,11
911,738,1006,806,164,132,11
656,766,990,812,164,132,12
1361,674,1074,808,164,132,11
603,772,994,817,164,132,11
947,660,1086,807,164,132,12
1047,658,1094,810,164,132,12
940,779,995,821,164,132,11
1257,746,998,806,164,132,12
222,760,984,806,164,132,11
878,787,985,820,164,132,11
615,770,988,813,164,132,11
249,745,1011,812,164,132,12
1230,739,1003,805,164,132,12
123,764,1000,816,164,132,11
606,684,1078,815,164,132,11
1032,665,1091,812,164,132,12
331,693,1077,819,164,132,11
572,771,995,817,164,132,11
780,738,1004,805,164,132,12
168,695,1075,819,164,132,11
238,659,1087,807,164,132,12
1142,764,994,813,164,132,12
1470,772,994,817,164,132,11
31,682,1080,815,164,132,11
489,783,981,816,164,132,11
356,649,1111,814,164,132,11
627,684,1088,820,164,132,11
828,742,1004,807,164,132,12
960,776,992,818,164,132,11
837,744,998,805,164,132,12
989,697,1079,822,164,132,11
179,688,1076,816,164,132,11
754,777,991,818,164,132,11
1201,785,981,817,164,132,11
23,787,977,816,164,132,12
1135,653,1049,785,164,132,12
922,753,991,806,164,132,12
863,770,998,818,164,132,11
386,751,991,805,164,132,11
377,779,983,815,164,132,11
1057,783,981,816,164,132,11
121,688,1076,816,164,132,11
409,771,997,818,164,132,11
405,657,1085,805,164,132,12
84,759,991,809,164,132,11
521,733,1013,807,164,132,12
681,680,1088,818,164,132,11
495,678,1090,818,164,132,11
688,740,1006,807,164,132,12
428,786,980,817,164,132,11
162,773,995,818,164,132,11
243,762,980,805,164,132,11
783,759,991,809,164,132,11
272,775,991,817,164,132,11
434,679,1069,808,164,132,11
73,687,1081,818,164,132,11
1475,667,1081,808,164,132,12
842,687,1083,819,164,132,11
1061,677,1069,807,164,132,12
1379,674,1076,809,164,132,11
932,785,971,812,164,132,12
104,771,995,817,164,132,11
544,666,1078,806,164,132,12
969,759,975,801,164,132,11
114,658,1084,805,164,132,12
929,686,1078,816,164,132,11
155,760,1000,814,164,132,12
1194,658,1084,805,164,132,12
763,683,1083,817,164,132,11
736,759,1017,822,164,132,11
1340,777,997,821,164,132,11
1349,774,992,817,164,132,11
487,676,1062,803,164,132,11
952,770,980,809,164,132,12
1026,781,977,813,164,132,11
338,775,1001,822,164,132,11
130,678,1090,818,164,132,11
1341,779,975,811,164,132,11
1266,759,985,806,164,132,12
673,782,990,820,164,132,11
1258,652,1110,815,164,132,10
1220,656,1090,807,164,132,12
755,751,993,806,164,132,12
1133,658,1096,811,164,132,12
19,750,992,805,164,132,12
655,779,991,819,164,132,11
1447,658,1090,808,164,132,12
1380,787,975,815,164,132,11
1112,781,991,820,164,132,11
1240,659,1083,805,164,132,12
72,750,998,808,164,132,12
1070,673,1075,808,164,132,11
927,767,979,807,164,132,11
1243,770,992,815,164,132,11
1241,773,987,814,164,132,11
225,779,989,818,164,132,11
610,770,990,814,164,132,11
1115,778,984,815,164,132,11
228,760,982,805,164,132,11
286,755,991,807,164,132,12
146,746,1002,808,164,132,12
675,649,1099,808,164,132,12
86,766,1000,817,164,132,12
659,660,1080,804,164,132,12
196,657,1085,805,164,132,12
1390,747,991,803,164,132,12
445,772,988,814,164,132,11
439,767,979,807,164,132,11
1005,643,1119,815,164,132,11
1284,735,1015,809,164,132,12
1426,755,997,810,164,132,11
680,772,1000,820,164,132,11
380,771,975,807,164,132,11
1496,757,981,803,164,132,11
1478,777,993,819,164,132,11
430,742,998,804,164,132,12
340,680,1080,814,164,132,11
1001,761,995,812,164,132,12
677,747,993,804,164,132,12
886,753,1001,811,164,132,12
1152,656,1088,806,164,132,12
767,778,992,819,164,132,11
226,771,997,818,164,132,11
401,659,1089,808,164,132,12
1269,773,991,816,164,132,12
1155,776,990,817,164,132,11
1208,734,1008,805,164,132,12
832,753,995,808,164,132,12
94,779,991,819,164,132,11
904,696,1080,822,164,132,11
1161,678,1078,812,164,132,12
59,625,1125,809,164,132,12
1265,674,1060,801,164,132,11
1080,775,985,814,164,132,11
613,777,993,819,164,132,11
747,775,987,815,164,132,11
1033,781,991,820,164,132,11
85,646,1114,814,164,132,11
1038,765,997,815,164,132,12
731,778,982,814,164,132,11
395,678,1086,816,164,132,11
602,768,994,815,164,132,12
779,756,986,805,164,132,11
517,737,1007,806,164,132,12
1267,756,996,810,164,132,11
1431,783,983,817,164,132,11
80,765,993,813,164,132,11
332,643,1119,815,164,132,11
1232,660,1084,806,164,132,12
587,784,972,812,164,132,11
978,781,973,811,164,132,12
284,765,997,815,164,132,11
1473,748,992,804,164,132,12
578,687,1079,817,164,132,11
761,658,1084,805,164,132,12
1417,754,994,808,164,132,12
706,656,1086,805,164,132,12
1332,691,1071,815,164,132,11
313,751,999,809,164,132,12
1212,757,991,808,164,132,12
1060,679,1089,818,164,132,11
870,771,995,817,164,132,11
816,746,1010,812,164,132,12
1317,775,997,820,164,132,11
532,763,1017,824,164,132,11
907,649,1117,817,164,132,12
62,743,1009,810,164,132,12
261,768,984,810,164,132,12
884,790,972,815,164,132,11
35,781,981,815,164,132,11
1356,685,1081,817,164,132,11
201,687,1077,816,164,132,12
1353,757,979,802,164,132,11
669,759,989,808,164,132,11
1487,764,1000,816,164,132,12
691,750,986,802,164,132,11
1469,741,1007,808,164,132,12
836,708,998,787,164,132,12
1235,750,1000,809,164,132,12
1197,695,1075,819,164,132,11
592,771,997,818,164,132,11
267,783,985,818,164,132,11
772,656,1086,805,164,132,12
864,732,1016,808,164,132,12
801,770,1004,821,164,132,11
492,670,1070,804,164,132,11
1040,762,980,805,164,132,11
260,693,1083,822,164,132,11
116,736,1008,806,164,132,12
1075,688,1072,814,164,132,11
12,775,995,819,164,132,11
1229,755,991,807,164,132,12
1329,764,1002,817,164,132,12
282,741,1003,806,164,132,12
666,773,987,814,164,132,11
396,766,988,811,164,132,12
76,739,1009,808,164,132,12
442,780,984,816,164,132,10
1359,769,983,810,164,132,11
1118,656,1090,807,164,132,12
527,734,1010,806,164,132,12
1171,788,980,818,164,132,11
6,749,1001,809,164,132,12
91,680,1072,810,164,132,11
744,746,998,806,164,132,11
363,682,1078,814,164,132,11
847,762,1002,816,164,132,11
384,757,989,807,164,132,12
410,645,1119,816,164,132,10
931,780,986,817,164,132,12
362,766,1000,817,164,132,11
167,777,979,812,164,132,12
1069,693,1077,819,164,132,11
1006,768,1000,818,164,132,12
232,777,995,820,164,132,11
275,773,991,816,164,132,11
68,764,988,810,164,132,11
305,772,994,817,164,132,11
270,781,977,813,164,132,11
1337,758,992,809,164,132,11
815,756,986,805,164,132,12
721,756,980,802,164,132,11
649,772,986,813,164,132,11
333,658,1086,806,164,132,12
651,658,1084,805,164,132,12
389,747,999,807,164,132,12
1259,644,1122,817,164,132,11
1464,682,1088,819,164,132,11
203,761,997,813,164,132,11
337,682,1084,817,164,132,11
757,772,1006,823,164,132,11
1052,677,1077,811,164,132,11
851,685,1067,810,164,132,12
1382,781,977,813,164,132,12
1148,782,982,816,164,132,12
540,762,978,804,164,132,11
454,774,996,819,164,132,11
551,640,1112,810,164,132,11
236,743,999,805,164,132,12
1365,678,1088,817,164,132,11
926,763,999,815,164,132,11
1097,754,996,809,164,132,12
128,748,994,805,164,132,12
297,765,975,804,164,132,11
839,679,1075,811,164,132,12
1255,744,1002,807,164,132,12
665,760,986,807,164,132,11
