sid,BUFF,NOT,AND,PI,PO,LP
230,10952,13063,10939,2339,2137,11
231,8969,15020,10926,2339,2137,10
232,10262,13723,10924,2339,2137,10
233,8153,16042,11029,2339,2137,11
234,10113,14094,11035,2339,2137,11
235,8690,15477,11015,2339,2137,11
236,10949,13014,10913,2339,2137,11
237,9811,14174,10924,2339,2137,11
238,9611,14474,10974,2339,2137,11
239,10946,13073,10941,2339,2137,11
240,9861,14342,11033,2339,2137,11
241,8273,15990,11063,2339,2137,11
242,10251,13748,10931,2339,2137,11
243,10401,13604,10934,2339,2137,11
244,10856,13361,11040,2339,2137,11
245,10056,14011,10965,2339,2137,11
246,8975,15036,10937,2339,2137,11
247,11085,13132,11040,2339,2137,11
248,10258,13725,10923,2339,2137,11
249,10511,13514,10944,2339,2137,10
250,10659,13508,11015,2339,2137,11
251,8949,15066,10939,2339,2137,11
252,10976,13027,10933,2339,2137,11
253,10226,13975,11032,2339,2137,11
254,11192,12799,10927,2339,2137,11
255,10203,13826,10946,2339,2137,11
256,9351,14824,11019,2339,2137,11
257,10958,13043,10932,2339,2137,11
258,9679,14504,11023,2339,2137,11
259,11087,12932,10941,2339,2137,11
260,9388,14831,11041,2339,2137,11
261,9833,14352,11024,2339,2137,11
262,9705,14564,11066,2339,2137,11
263,10527,13674,11032,2339,2137,11
264,8279,15986,11064,2339,2137,11
265,9674,14321,10929,2339,2137,11
266,11096,12899,10929,2339,2137,11
267,10142,13887,10946,2339,2137,10
268,8969,15034,10933,2339,2137,11
269,11136,13057,11028,2339,2137,11
270,9012,14981,10928,2339,2137,11
271,11046,12925,10917,2339,2137,11
272,10078,13943,10942,2339,2137,11
273,10257,13740,10930,2339,2137,10
274,10244,13755,10931,2339,2137,10
275,10403,13598,10932,2339,2137,11
276,9847,14368,11039,2339,2137,11
277,8922,15081,10933,2339,2137,11
278,8981,14996,10920,2339,2137,11
279,9111,14874,10924,2339,2137,11
280,11243,12938,11022,2339,2137,11
281,10946,13075,10942,2339,2137,11
282,9821,14172,10928,2339,2137,11
283,11317,12958,11069,2339,2137,11
284,11325,12928,11058,2339,2137,11
285,9653,14364,10940,2339,2137,11
286,10066,14159,11044,2339,2137,11
287,10142,13861,10933,2339,2137,11
288,9749,14316,10964,2339,2137,11
289,8834,15301,10999,2339,2137,11
290,10106,14099,11034,2339,2137,11
291,10106,13903,10936,2339,2137,11
292,9945,14302,11055,2339,2137,11
293,10913,13158,10967,2339,2137,11
294,9669,14326,10929,2339,2137,11
295,9567,14640,11035,2339,2137,11
296,8783,15472,11059,2339,2137,11
297,10117,13874,10927,2339,2137,11
298,11267,12986,11058,2339,2137,11
299,9013,15200,11038,2339,2137,11
300,11051,13176,11045,2339,2137,11
301,11309,12876,11024,2339,2137,11
302,10534,13521,10959,2339,2137,11
303,10268,13719,10925,2339,2137,11
304,10802,13451,11058,2339,2137,11
305,9628,14371,10931,2339,2137,11
306,10128,13861,10926,2339,2137,11
307,10356,13827,11023,2339,2137,11
308,10251,13962,11038,2339,2137,11
309,8880,15105,10924,2339,2137,11
310,10120,14133,11058,2339,2137,11
311,10523,13512,10949,2339,2137,11
312,10515,13530,10954,2339,2137,11
313,10135,13854,10926,2339,2137,10
314,9055,14958,10938,2339,2137,11
315,10543,13468,10937,2339,2137,11
316,8476,15561,10950,2339,2137,11
317,9777,14252,10946,2339,2137,11
318,8736,15473,11036,2339,2137,11
319,9757,14254,10937,2339,2137,11
320,9644,14367,10937,2339,2137,11
321,10128,13857,10924,2339,2137,11
322,9765,14444,11036,2339,2137,11
323,8661,15580,11052,2339,2137,11
324,9638,14441,10971,2339,2137,11
325,9800,14277,10970,2339,2137,11
326,9646,14369,10939,2339,2137,11
327,8994,15087,10972,2339,2137,11
328,10805,13364,11016,2339,2137,11
329,9783,14242,10944,2339,2137,11
330,8800,15227,10945,2339,2137,11
331,9664,14369,10948,2339,2137,11
332,8512,15759,11067,2339,2137,11
333,9068,14947,10939,2339,2137,11
334,9987,14198,11024,2339,2137,11
335,11080,12917,10930,2339,2137,10
336,10307,13686,10928,2339,2137,11
337,8428,15679,10985,2339,2137,11
338,10520,13511,10947,2339,2137,11
339,10365,13672,10950,2339,2137,11
340,8975,15042,10940,2339,2137,11
341,11085,12912,10930,2339,2137,10
342,8896,15113,10936,2339,2137,11
343,11129,12900,10946,2339,2137,11
344,9642,14345,10925,2339,2137,11
345,10922,13241,11013,2339,2137,11
346,9810,14181,10927,2339,2137,11
347,10135,13854,10926,2339,2137,11
348,8969,15016,10924,2339,2137,11
349,10339,13694,10948,2339,2137,11
350,10355,13834,11026,2339,2137,11
351,9386,14829,11039,2339,2137,11
352,10264,13717,10922,2339,2137,11
353,8945,15060,10934,2339,2137,11
354,8719,15464,11023,2339,2137,11
355,10514,13471,10924,2339,2137,10
356,9352,14911,11063,2339,2137,11
357,11283,12930,11038,2339,2137,11
358,10670,13489,11011,2339,2137,11
359,9634,14357,10927,2339,2137,11
360,11111,12898,10936,2339,2137,11
361,9517,14646,11013,2339,2137,11
362,11098,13095,11028,2339,2137,11
363,8903,15284,11025,2339,2137,11
364,10191,13880,10967,2339,2137,11
365,9631,14442,10968,2339,2137,11
366,8250,15723,10918,2339,2137,11
367,9497,14668,11014,2339,2137,11
368,11260,12925,11024,2339,2137,11
369,11300,12909,11036,2339,2137,11
370,11069,12902,10917,2339,2137,11
371,10209,13992,11032,2339,2137,11
372,10352,13853,11034,2339,2137,11
373,10937,13080,10940,2339,2137,11
374,11082,13103,11024,2339,2137,11
375,10516,13495,10937,2339,2137,11
376,10047,13964,10937,2339,2137,11
377,9833,14366,11031,2339,2137,11
378,9108,14903,10937,2339,2137,11
379,10212,13807,10941,2339,2137,11
380,10218,13777,10929,2339,2137,11
381,10136,14043,11021,2339,2137,11
382,8301,15966,11065,2339,2137,11
383,10843,13334,11020,2339,2137,11
384,11059,12940,10931,2339,2137,11
385,10244,13781,10944,2339,2137,11
386,10488,13545,10948,2339,2137,11
387,9449,14756,11034,2339,2137,11
388,10969,13014,10923,2339,2137,11
389,10258,13725,10923,2339,2137,10
390,9787,14224,10937,2339,2137,11
391,8863,15320,11023,2339,2137,11
392,10962,13051,10938,2339,2137,11
393,11269,12926,11029,2339,2137,11
394,9096,14913,10936,2339,2137,11
395,8433,15580,10938,2339,2137,11
396,9975,14228,11033,2339,2137,11
397,8534,15719,11058,2339,2137,11
398,9756,14489,11054,2339,2137,11
399,10927,13054,10922,2339,2137,11
400,10213,13966,11021,2339,2137,11
401,9779,14232,10937,2339,2137,11
402,8800,15227,10945,2339,2137,11
403,10087,13890,10920,2339,2137,11
404,8951,15070,10942,2339,2137,11
405,9785,14190,10919,2339,2137,11
406,10883,13110,10928,2339,2137,11
407,10847,13220,10965,2339,2137,11
408,10355,13834,11026,2339,2137,11
409,9837,14166,10933,2339,2137,11
410,9366,14813,11021,2339,2137,11
411,11089,12936,10944,2339,2137,11
412,9051,14962,10938,2339,2137,11
413,8516,15663,11021,2339,2137,11
414,8677,15514,11027,2339,2137,11
415,9835,14352,11025,2339,2137,11
416,8185,16016,11032,2339,2137,11
417,9792,14193,10924,2339,2137,11
418,10890,13125,10939,2339,2137,11
419,10012,14195,11035,2339,2137,11
420,10084,13927,10937,2339,2137,11
421,8800,15259,10961,2339,2137,11
422,9951,14310,11062,2339,2137,11
423,10131,14030,11012,2339,2137,11
424,9995,14244,11051,2339,2137,11
425,10924,13081,10934,2339,2137,11
426,11224,13039,11063,2339,2137,11
427,10006,14203,11036,2339,2137,11
428,10128,13845,10918,2339,2137,10
429,10069,14128,11030,2339,2137,11
430,10105,13882,10925,2339,2137,11
431,8525,15656,11022,2339,2137,11
432,10962,13181,11003,2339,2137,11
433,10049,13958,10935,2339,2137,11
434,8871,15282,11008,2339,2137,11
435,11093,13078,11017,2339,2137,11
436,8568,15637,11034,2339,2137,11
437,11250,12957,11035,2339,2137,11
438,9580,14607,11025,2339,2137,11
439,10535,13472,10935,2339,2137,11
440,10052,14013,10964,2339,2137,11
441,10519,13518,10950,2339,2137,11
442,11380,12795,11019,2339,2137,11
443,10923,13050,10918,2339,2137,11
444,10926,13059,10924,2339,2137,11
445,10178,14013,11027,2339,2137,11
446,8542,15673,11039,2339,2137,11
447,10933,13076,10936,2339,2137,10
448,9416,14805,11042,2339,2137,11
449,10285,13702,10925,2339,2137,11
450,9796,14391,11025,2339,2137,11
451,10421,13568,10926,2339,2137,11
452,9813,14182,10929,2339,2137,11
453,10857,13214,10967,2339,2137,11
454,10956,13045,10932,2339,2137,11
455,10222,13795,10940,2339,2137,11
456,10401,13860,11062,2339,2137,11
457,10954,13007,10912,2339,2137,11
458,8973,15012,10924,2339,2137,11
459,9104,14889,10928,2339,2137,11
460,9998,14217,11039,2339,2137,11
461,9634,14395,10946,2339,2137,11
462,10798,13371,11016,2339,2137,11
463,8992,15015,10935,2339,2137,11
464,9992,14271,11063,2339,2137,11
465,8988,15013,10932,2339,2137,11
466,9119,14870,10926,2339,2137,11
467,8983,15040,10943,2339,2137,11
468,11117,12918,10949,2339,2137,11
469,9503,14672,11019,2339,2137,11
470,10517,13544,10962,2339,2137,11
471,10546,13461,10935,2339,2137,11
472,10353,13840,11028,2339,2137,11
473,9766,14247,10938,2339,2137,11
474,10510,13515,10944,2339,2137,11
475,9820,14183,10933,2339,2137,11
476,11321,12854,11019,2339,2137,11
477,10017,14192,11036,2339,2137,11
478,10193,14026,11041,2339,2137,11
479,9320,14909,11046,2339,2137,11
480,9102,14897,10931,2339,2137,11
481,10170,14049,11041,2339,2137,11
482,10713,13496,11036,2339,2137,11
483,9603,14598,11032,2339,2137,11
484,9695,14302,10930,2339,2137,11
485,10389,13620,10936,2339,2137,10
486,8241,15996,11050,2339,2137,11
487,9458,14729,11025,2339,2137,11
488,10799,13414,11038,2339,2137,11
489,9762,14445,11035,2339,2137,11
490,9826,14187,10938,2339,2137,11
491,9673,14324,10930,2339,2137,11
492,9065,14960,10944,2339,2137,11
493,9674,14325,10931,2339,2137,11
494,8991,15044,10949,2339,2137,10
495,9442,14747,11026,2339,2137,11
496,8991,15008,10931,2339,2137,11
497,8524,15663,11025,2339,2137,11
498,9010,15207,11040,2339,2137,11
499,9800,14231,10947,2339,2137,11
500,10216,13799,10939,2339,2137,11
501,8303,15904,11035,2339,2137,11
502,10522,13525,10955,2339,2137,11
503,10119,14074,11028,2339,2137,11
504,9770,14239,10936,2339,2137,11
505,10368,13637,10934,2339,2137,10
506,10047,13950,10930,2339,2137,11
507,10658,13491,11006,2339,2137,11
508,9850,14343,11028,2339,2137,11
509,9628,14371,10931,2339,2137,11
510,10386,13643,10946,2339,2137,11
511,10534,13679,11038,2339,2137,11
512,10114,14143,11060,2339,2137,11
513,9652,14373,10944,2339,2137,11
514,10118,14079,11030,2339,2137,11
515,11067,12918,10924,2339,2137,11
516,8990,15009,10931,2339,2137,11
517,9775,14238,10938,2339,2137,11
518,10930,13059,10926,2339,2137,11
519,9783,14242,10944,2339,2137,11
520,10099,13912,10937,2339,2137,11
521,10145,14042,11025,2339,2137,11
522,9698,14305,10933,2339,2137,11
523,8727,15468,11029,2339,2137,11
524,10181,14016,11030,2339,2137,11
525,9862,14349,11037,2339,2137,11
526,9674,14367,10952,2339,2137,11
527,9732,14349,10972,2339,2137,11
528,10947,13034,10922,2339,2137,11
529,10165,14038,11033,2339,2137,11
530,10731,13470,11032,2339,2137,11
531,10971,13046,10940,2339,2137,11
532,10247,13796,10953,2339,2137,11
533,11095,12900,10929,2339,2137,11
534,10418,13633,10957,2339,2137,11
535,9750,14451,11032,2339,2137,11
536,11052,12935,10925,2339,2137,11
537,11270,12923,11028,2339,2137,11
538,9724,14539,11063,2339,2137,11
539,10053,14012,10964,2339,2137,11
540,10107,13892,10931,2339,2137,10
541,10352,13667,10941,2339,2137,11
542,9824,14395,11041,2339,2137,11
543,8725,15466,11027,2339,2137,11
544,9124,14871,10929,2339,2137,11
545,8807,15248,10959,2339,2137,11
546,10692,13575,11065,2339,2137,11
547,10528,13493,10942,2339,2137,11
548,9984,14169,11008,2339,2137,11
549,9816,14255,10967,2339,2137,11
550,9119,14882,10932,2339,2137,11
551,9434,14781,11039,2339,2137,11
552,9740,14269,10936,2339,2137,11
553,10231,13786,10940,2339,2137,11
554,11067,13128,11029,2339,2137,11
555,8973,15052,10944,2339,2137,11
556,8991,15002,10928,2339,2137,10
557,8286,15891,11020,2339,2137,11
558,10296,13721,10940,2339,2137,11
559,11047,12932,10921,2339,2137,11
560,9784,14239,10943,2339,2137,11
561,9115,14886,10932,2339,2137,11
562,10128,14089,11040,2339,2137,11
563,9358,14807,11014,2339,2137,11
564,11273,12922,11029,2339,2137,11
565,8557,15654,11037,2339,2137,11
566,11072,13121,11028,2339,2137,11
567,9758,14251,10936,2339,2137,11
568,10524,13511,10949,2339,2137,10
569,8983,14998,10922,2339,2137,10
570,9610,14465,10969,2339,2137,11
571,10500,13487,10925,2339,2137,11
572,10261,13934,11029,2339,2137,11
573,11390,12805,11029,2339,2137,11
574,10173,14008,11022,2339,2137,11
575,11137,12876,10938,2339,2137,11
576,10315,13732,10955,2339,2137,11
577,8865,15290,11009,2339,2137,11
578,9385,14808,11028,2339,2137,11
579,11319,12884,11033,2339,2137,11
580,8531,15662,11028,2339,2137,11
581,9693,14320,10938,2339,2137,11
582,11054,12945,10931,2339,2137,11
583,10075,13996,10967,2339,2137,11
584,11092,12887,10921,2339,2137,10
585,9418,14755,11018,2339,2137,11
586,11088,13109,11030,2339,2137,11
587,11101,13102,11033,2339,2137,11
588,10933,13056,10926,2339,2137,10
589,11342,12853,11029,2339,2137,11
590,10201,13830,10947,2339,2137,11
591,10235,14042,11070,2339,2137,11
592,10015,14188,11033,2339,2137,11
593,9668,14329,10930,2339,2137,11
594,9439,14756,11029,2339,2137,11
595,8409,15666,10969,2339,2137,11
596,9975,14274,11056,2339,2137,11
597,10400,13639,10951,2339,2137,11
598,9390,14809,11031,2339,2137,11
599,10268,13715,10923,2339,2137,11
600,9859,14326,11024,2339,2137,11
601,10152,14067,11041,2339,2137,11
602,10157,14056,11038,2339,2137,11
603,11151,12920,10967,2339,2137,11
604,10162,13891,10958,2339,2137,11
605,9617,14394,10937,2339,2137,11
606,9672,14353,10944,2339,2137,11
607,9052,14999,10957,2339,2137,11
608,8318,15879,11030,2339,2137,11
609,10182,13901,10973,2339,2137,11
610,10192,13991,11023,2339,2137,11
611,10933,13050,10923,2339,2137,11
612,8984,15041,10944,2339,2137,11
613,10266,13737,10933,2339,2137,11
614,11063,12930,10928,2339,2137,10
615,9961,14292,11058,2339,2137,11
616,10516,13483,10931,2339,2137,11
617,8490,15711,11032,2339,2137,11
618,9636,14447,10973,2339,2137,11
619,8407,15682,10976,2339,2137,11
620,9407,14800,11035,2339,2137,11
621,9764,14451,11039,2339,2137,11
622,10936,13043,10921,2339,2137,10
623,8342,15883,11044,2339,2137,11
624,9672,14305,10920,2339,2137,10
625,11080,12905,10924,2339,2137,10
626,8419,15578,10930,2339,2137,11
627,8474,15709,11023,2339,2137,11
628,10511,13492,10933,2339,2137,11
629,8538,15643,11022,2339,2137,11
630,9548,14663,11037,2339,2137,11
631,8271,15912,11023,2339,2137,11
632,9671,14340,10937,2339,2137,11
633,10935,13094,10946,2339,2137,11
634,9413,14762,11019,2339,2137,11
635,9654,14327,10922,2339,2137,11
636,10030,14045,10969,2339,2137,11
637,10273,13718,10927,2339,2137,11
638,10271,13728,10931,2339,2137,11
639,8447,15596,10953,2339,2137,11
640,8718,15455,11018,2339,2137,11
641,10964,13197,11012,2339,2137,11
642,9863,14346,11036,2339,2137,11
643,9397,14808,11034,2339,2137,11
644,9799,14192,10927,2339,2137,11
645,9768,14267,10949,2339,2137,11
646,10813,13360,11018,2339,2137,11
647,9778,14223,10932,2339,2137,11
648,9790,14281,10967,2339,2137,11
649,11040,12973,10938,2339,2137,11
650,9818,14169,10925,2339,2137,11
651,9747,14320,10965,2339,2137,11
652,9831,14358,11026,2339,2137,11
653,10075,13924,10931,2339,2137,11
654,11095,12928,10943,2339,2137,11
655,11141,12876,10940,2339,2137,11
656,10023,14164,11025,2339,2137,11
657,11232,12795,10945,2339,2137,11
658,11131,12886,10940,2339,2137,11
659,8983,14998,10922,2339,2137,10
660,8863,15318,11022,2339,2137,11
661,10987,13036,10943,2339,2137,11
662,10525,13504,10946,2339,2137,11
663,10690,13493,11023,2339,2137,11
664,9538,14651,11026,2339,2137,11
665,11063,12942,10934,2339,2137,11
666,11252,12777,10946,2339,2137,11
667,10964,13057,10942,2339,2137,11
668,11041,12968,10936,2339,2137,11
669,11312,12883,11029,2339,2137,11
670,10510,13479,10926,2339,2137,11
671,10668,13535,11033,2339,2137,11
672,11111,12844,10909,2339,2137,11
673,9797,14428,11044,2339,2137,11
674,9765,14470,11049,2339,2137,11
675,8686,15545,11047,2339,2137,11
676,11206,12797,10933,2339,2137,11
677,10087,13932,10941,2339,2137,11
678,11083,12926,10936,2339,2137,11
679,10657,13566,11043,2339,2137,11
680,10009,14198,11035,2339,2137,11
681,8525,15674,11031,2339,2137,11
682,9848,14357,11034,2339,2137,11
683,11061,12914,10919,2339,2137,10
684,10278,13711,10926,2339,2137,11
685,10129,13830,10911,2339,2137,11
686,9062,14957,10941,2339,2137,11
687,10919,13062,10922,2339,2137,11
688,10226,13823,10956,2339,2137,11
689,10933,13090,10943,2339,2137,11
690,9631,14440,10967,2339,2137,11
691,10363,13644,10935,2339,2137,11
692,9906,14307,11038,2339,2137,11
693,8928,15235,11013,2339,2137,11
694,8437,15574,10937,2339,2137,11
695,9359,14818,11020,2339,2137,11
696,9147,14866,10938,2339,2137,10
697,9782,14231,10938,2339,2137,11
698,9798,14451,11056,2339,2137,11
699,9709,14318,10945,2339,2137,11
700,10933,13056,10926,2339,2137,11
701,10934,13073,10935,2339,2137,11
702,9781,14460,11052,2339,2137,11
703,8959,15058,10940,2339,2137,11
704,9109,14892,10932,2339,2137,11
705,8927,15150,10970,2339,2137,11
706,8921,15064,10924,2339,2137,11
707,9811,14232,10953,2339,2137,11
708,10150,14047,11030,2339,2137,11
709,9670,14337,10935,2339,2137,11
710,10158,14045,11033,2339,2137,11
711,8723,15514,11050,2339,2137,11
712,10407,13612,10941,2339,2137,11
713,11068,12933,10932,2339,2137,11
714,10484,13527,10937,2339,2137,11
715,11072,12915,10925,2339,2137,11
716,10527,13478,10934,2339,2137,11
717,10387,13628,10939,2339,2137,11
718,10099,14104,11033,2339,2137,11
719,10261,13740,10932,2339,2137,11
720,10316,13879,11029,2339,2137,11
721,10058,13953,10937,2339,2137,11
722,10795,13486,11072,2339,2137,11
723,9617,14450,10965,2339,2137,11
724,9868,14341,11036,2339,2137,11
725,10522,13529,10957,2339,2137,11
726,10533,13496,10946,2339,2137,11
727,10075,13940,10939,2339,2137,11
728,10044,14199,11053,2339,2137,11
729,10157,13844,10932,2339,2137,11
730,9833,14162,10929,2339,2137,10
731,10140,14065,11034,2339,2137,11
732,11086,13125,11037,2339,2137,11
733,10931,13062,10928,2339,2137,11
734,10725,13478,11033,2339,2137,11
735,9037,14964,10932,2339,2137,11
736,10496,13525,10942,2339,2137,11
737,11069,12912,10922,2339,2137,11
738,10381,13626,10935,2339,2137,11
739,10255,13730,10924,2339,2137,11
