sid,BUFF,NOT,AND,PI,PO,LP
814,5268,3996,4600,303,64,29
984,5200,4062,4599,303,64,29
459,5114,4158,4604,303,64,29
1485,5116,4154,4603,303,64,29
1004,5288,3966,4595,303,64,29
1003,5248,4002,4593,303,64,29
413,5100,4156,4596,303,64,29
710,5194,4060,4595,303,64,29
281,5290,3962,4594,303,64,29
1169,5175,4069,4590,303,64,29
609,5220,4058,4607,303,64,30
185,5079,4149,4582,303,64,30
1187,5262,3996,4597,303,64,29
501,5100,4158,4597,303,64,29
372,5257,3997,4595,303,64,29
686,5112,4152,4600,303,64,29
448,5090,4158,4592,303,64,29
1307,5281,3963,4590,303,64,29
618,5268,3998,4601,303,64,29
1345,5196,4062,4597,303,64,29
1071,5202,4058,4598,303,64,29
308,5254,3996,4593,303,64,29
796,5190,4062,4594,303,64,29
752,5094,4156,4593,303,64,29
725,5252,3998,4593,303,64,29
345,5312,3962,4605,303,64,30
1239,5096,4158,4595,303,64,29
490,5258,3994,4594,303,64,29
629,5106,4152,4597,303,64,29
1322,5096,4158,4595,303,64,29
1221,5260,3998,4597,303,64,29
1140,5254,3998,4594,303,64,29
192,5196,4056,4594,303,64,29
1477,5094,4158,4594,303,64,29
1073,5206,4060,4601,303,64,29
1397,5268,3994,4599,303,64,30
818,5282,3996,4607,303,64,29
898,5302,3966,4602,303,64,29
1067,5102,4154,4596,303,64,29
343,5284,3960,4590,303,64,29
54,5290,3962,4594,303,64,29
421,5127,4155,4609,303,64,29
398,5190,4060,4593,303,64,29
632,5260,3998,4597,303,64,29
804,5287,3963,4593,303,64,29
10,5096,4156,4594,303,64,29
1499,5309,3963,4604,303,64,29
387,5240,3992,4584,303,64,29
1034,5290,3964,4595,303,64,29
218,5190,4060,4593,303,64,29
150,5274,3966,4588,303,64,29
1409,5074,4156,4583,303,64,29
422,5205,4063,4602,303,64,29
163,5260,3996,4596,303,64,29
1111,5097,4159,4596,303,64,29
971,5192,4062,4595,303,64,29
280,5278,3966,4590,303,64,29
9,5282,3964,4591,303,64,29
808,5295,3963,4597,303,64,29
988,5197,4067,4600,303,64,29
843,5106,4154,4598,303,64,30
900,5104,4158,4599,303,64,29
1383,5200,4058,4597,303,64,29
1091,5093,4153,4591,303,64,29
382,5089,4151,4588,303,64,30
522,5252,3998,4593,303,64,29
558,5261,4001,4599,303,64,29
566,5314,3962,4606,303,64,29
1471,5200,4058,4597,303,64,29
1412,5202,4062,4600,303,64,29
151,5214,4062,4606,303,64,29
1054,5188,4062,4593,303,64,29
1162,5260,3998,4597,303,64,29
580,5085,4155,4588,303,64,29
237,5254,3998,4594,303,64,29
1295,5270,3998,4602,303,64,29
364,5206,4062,4602,303,64,30
548,5202,4060,4599,303,64,29
1474,5304,3960,4600,303,64,29
373,5284,3964,4592,303,64,29
877,5120,4154,4605,303,64,29
1416,5132,4154,4611,303,64,30
1174,5251,3993,4590,303,64,29
1399,5290,3964,4595,303,64,29
1271,5186,4060,4591,303,64,29
1079,5294,3960,4595,303,64,29
678,5300,3962,4599,303,64,29
987,5104,4156,4598,303,64,29
188,5248,3994,4589,303,64,29
1016,5256,3998,4595,303,64,29
481,5196,4060,4596,303,64,30
478,5245,4001,4591,303,64,29
242,5188,4062,4593,303,64,29
712,5188,4060,4592,303,64,29
636,5214,4062,4606,303,64,30
456,5252,3994,4591,303,64,29
1457,5279,3971,4593,303,64,29
942,5286,3966,4594,303,64,29
1077,5194,4060,4595,303,64,29
199,5090,4152,4589,303,64,29
981,5204,4062,4601,303,64,29
1051,5244,3996,4588,303,64,29
349,5192,4062,4595,303,64,29
309,5079,4167,4591,303,64,29
555,5103,4155,4597,303,64,29
110,5316,3962,4607,303,64,30
1394,5090,4158,4592,303,64,30
452,5286,3994,4608,303,64,29
1049,5114,4154,4602,303,64,29
1281,5092,4152,4590,303,64,29
435,5283,3959,4589,303,64,29
290,5176,4060,4586,303,64,29
1249,5098,4152,4593,303,64,29
178,5277,3993,4603,303,64,29
750,5190,4060,4593,303,64,29
296,5102,4152,4595,303,64,29
70,5130,4154,4610,303,64,30
938,5082,4156,4587,303,64,29
876,5272,3998,4603,303,64,29
924,5123,4153,4606,303,64,29
589,5292,3966,4597,303,64,29
266,5288,3962,4593,303,64,29
703,5110,4154,4600,303,64,29
1315,5090,4152,4589,303,64,29
860,5110,4154,4600,303,64,29
504,5260,3994,4595,303,64,29
92,5108,4156,4600,303,64,29
892,5292,3962,4595,303,64,29
505,5260,3996,4596,303,64,29
1306,5272,3964,4586,303,64,29
571,5280,3994,4605,303,64,29
1437,5188,4060,4592,303,64,29
1408,5096,4158,4595,303,64,29
1233,5308,3966,4605,303,64,30
695,5256,3994,4593,303,64,29
850,5251,4003,4595,303,64,29
513,5276,3998,4605,303,64,29
917,5294,3964,4597,303,64,29
1031,5194,4062,4596,303,64,29
1418,5293,3961,4595,303,64,29
1157,5280,3966,4591,303,64,29
195,5174,4060,4585,303,64,29
464,5255,3999,4595,303,64,29
233,5091,4165,4596,303,64,29
840,5206,4062,4602,303,64,29
1362,5087,4153,4588,303,64,29
1248,5093,4159,4594,303,64,29
71,5280,3962,4589,303,64,29
134,5272,3996,4602,303,64,29
451,5254,3996,4593,303,64,29
16,5292,3964,4596,303,64,29
245,5188,4060,4592,303,64,29
542,5212,4062,4605,303,64,30
1213,5302,3966,4602,303,64,29
1423,5262,3998,4598,303,64,29
120,5292,3966,4597,303,64,29
588,5294,3960,4595,303,64,29
844,5196,4062,4597,303,64,29
215,5206,4062,4602,303,64,29
1355,5180,4060,4588,303,64,29
553,5204,4058,4599,303,64,29
967,5090,4150,4588,303,64,29
394,5096,4152,4592,303,64,29
1147,5288,3966,4595,303,64,29
1066,5286,3964,4593,303,64,29
322,5206,4062,4602,303,64,29
1100,5280,3994,4605,303,64,29
806,5278,3966,4590,303,64,30
306,5198,4058,4596,303,64,29
628,5270,3996,4601,303,64,29
206,5252,3998,4593,303,64,29
174,5300,3966,4601,303,64,29
1310,5103,4153,4596,303,64,29
378,5104,4158,4599,303,64,29
142,5100,4158,4597,303,64,29
733,5282,3964,4591,303,64,29
429,5172,4068,4588,303,64,29
707,5249,4005,4595,303,64,29
311,5275,3995,4603,303,64,29
921,5111,4155,4601,303,64,29
1048,5214,4062,4606,303,64,30
537,5280,3966,4591,303,64,29
1480,5256,3998,4595,303,64,29
140,5207,4059,4601,303,64,29
1215,5216,4062,4607,303,64,30
427,5193,4059,4594,303,64,29
696,5098,4158,4596,303,64,29
115,5106,4158,4600,303,64,29
14,5176,4060,4586,303,64,29
1045,5182,4060,4589,303,64,29
1414,5188,4060,4592,303,64,29
546,5280,3960,4588,303,64,29
1495,5300,3996,4616,303,64,30
1373,5274,3996,4603,303,64,29
141,5085,4167,4594,303,64,29
1430,5096,4152,4592,303,64,29
82,5266,3998,4600,303,64,29
1424,5252,3998,4593,303,64,29
131,5286,3966,4594,303,64,29
1328,5176,4054,4583,303,64,29
186,5284,3998,4609,303,64,29
323,5096,4152,4592,303,64,29
834,5264,3996,4598,303,64,29
880,5310,3966,4606,303,64,29
1068,5268,3998,4601,303,64,29
57,5196,4062,4597,303,64,29
562,5216,4058,4605,303,64,29
1223,5272,3998,4603,303,64,29
687,5298,3966,4600,303,64,29
477,5178,4062,4588,303,64,29
143,5098,4158,4596,303,64,29
375,5284,3996,4608,303,64,29
55,5196,4062,4597,303,64,29
1095,5268,3992,4598,303,64,29
1136,5274,3996,4603,303,64,29
75,5252,3996,4592,303,64,29
753,5298,3960,4597,303,64,29
908,5264,3998,4599,303,64,29
1313,5285,3963,4592,303,64,29
30,5260,3996,4596,303,64,29
749,5192,4058,4593,303,64,29
762,5190,4062,4594,303,64,29
1035,5247,3999,4591,303,64,29
5,5295,3967,4599,303,64,29
17,5195,4057,4594,303,64,29
598,5083,4165,4592,303,64,29
40,5294,3966,4598,303,64,29
474,5265,3995,4598,303,64,29
1338,5272,3998,4603,303,64,29
51,5100,4156,4596,303,64,29
407,5268,3962,4583,303,64,29
469,5260,3998,4597,303,64,29
285,5254,3998,4594,303,64,29
554,5280,3966,4591,303,64,29
964,5210,4058,4602,303,64,29
946,5110,4158,4602,303,64,29
1022,5248,3996,4590,303,64,29
484,5262,3998,4598,303,64,29
244,5285,3973,4597,303,64,29
1326,5113,4155,4602,303,64,29
169,5188,4060,4592,303,64,29
1435,5088,4158,4591,303,64,30
915,5316,3966,4609,303,64,30
739,5206,4060,4601,303,64,29
42,5292,3966,4597,303,64,29
879,5191,4061,4594,303,64,29
1172,5314,3962,4606,303,64,29
65,5204,4060,4600,303,64,29
1374,5086,4152,4587,303,64,29
506,5186,4062,4592,303,64,29
1250,5279,3963,4589,303,64,29
822,5288,3966,4595,303,64,30
1262,5102,4152,4595,303,64,29
1065,5282,3966,4592,303,64,29
1348,5252,3996,4592,303,64,29
1305,5190,4058,4592,303,64,29
89,5288,3966,4595,303,64,29
1299,5286,3996,4609,303,64,29
327,5122,4156,4607,303,64,29
44,5198,4060,4597,303,64,29
730,5094,4158,4594,303,64,29
414,5100,4152,4594,303,64,29
1386,5287,3963,4593,303,64,29
950,5298,3964,4599,303,64,29
1274,5200,4056,4596,303,64,29
122,5268,3994,4599,303,64,29
1360,5267,3995,4599,303,64,29
118,5183,4069,4594,303,64,29
219,5096,4152,4592,303,64,29
182,5192,4062,4595,303,64,29
1013,5094,4158,4594,303,64,29
1467,5263,3995,4597,303,64,29
1443,5288,3966,4595,303,64,29
1158,5262,3998,4598,303,64,29
208,5104,4156,4598,303,64,29
1030,5094,4158,4594,303,64,29
992,5101,4163,4600,303,64,29
1192,5302,3966,4602,303,64,29
538,5196,4060,4596,303,64,29
1291,5261,4003,4600,303,64,29
1392,5098,4156,4595,303,64,29
1403,5192,4062,4595,303,64,29
723,5255,4003,4597,303,64,29
1020,5267,3993,4598,303,64,29
29,5258,3998,4596,303,64,29
125,5274,3998,4604,303,64,29
1182,5096,4158,4595,303,64,29
1298,5282,3966,4592,303,64,29
100,5210,4062,4604,303,64,30
765,5118,4158,4606,303,64,29
1432,5190,4062,4594,303,64,29
671,5298,3962,4598,303,64,29
24,5188,4062,4593,303,64,29
1251,5110,4158,4602,303,64,29
1117,5212,4056,4602,303,64,30
420,5200,4062,4599,303,64,29
1436,5100,4154,4595,303,64,29
873,5100,4158,4597,303,64,29
1127,5292,3960,4594,303,64,29
1461,5187,4067,4595,303,64,29
1398,5078,4156,4585,303,64,29
1010,5196,4062,4597,303,64,29
722,5280,3966,4591,303,64,29
301,5278,3962,4588,303,64,29
1050,5306,3962,4602,303,64,29
403,5196,4062,4597,303,64,29
1193,5121,4155,4606,303,64,29
1425,5094,4158,4594,303,64,29
418,5300,3966,4601,303,64,29
1344,5264,3998,4599,303,64,29
1184,5288,3964,4594,303,64,29
1037,5096,4158,4595,303,64,29
449,5200,4062,4599,303,64,29
934,5100,4152,4594,303,64,29
259,5288,3966,4595,303,64,29
314,5088,4156,4590,303,64,29
1203,5212,4058,4603,303,64,29
1458,5200,4060,4598,303,64,29
390,5094,4156,4593,303,64,29
682,5218,4058,4606,303,64,29
507,5290,3966,4596,303,64,29
21,5198,4062,4598,303,64,29
216,5298,3964,4599,303,64,29
883,5082,4152,4585,303,64,29
623,5102,4158,4598,303,64,30
896,5242,3996,4587,303,64,29
963,5290,3998,4612,303,64,30
882,5278,3960,4587,303,64,29
777,5188,4058,4591,303,64,29
1160,5198,4058,4596,303,64,29
607,5091,4157,4592,303,64,29
1466,5206,4062,4602,303,64,29
563,5252,3996,4592,303,64,29
1324,5092,4152,4590,303,64,29
1411,5296,3966,4599,303,64,29
1053,5284,3966,4593,303,64,29
502,5276,3996,4604,303,64,29
644,5258,3998,4596,303,64,29
1275,5293,3963,4596,303,64,29
411,5312,3966,4607,303,64,29
868,5288,3966,4595,303,64,29
962,5210,4062,4604,303,64,29
406,5277,3967,4590,303,64,29
446,5094,4160,4595,303,64,29
258,5124,4154,4607,303,64,30
593,5248,3998,4591,303,64,29
503,5194,4060,4595,303,64,29
1150,5086,4156,4589,303,64,29
1387,5280,3960,4588,303,64,29
833,5098,4156,4595,303,64,29
590,5216,4058,4605,303,64,29
718,5184,4054,4587,303,64,29
303,5186,4062,4592,303,64,29
1209,5257,3997,4595,303,64,29
958,5122,4154,4606,303,64,30
300,5284,3966,4593,303,64,29
913,5086,4158,4590,303,64,29
211,5248,3996,4590,303,64,29
1321,5282,3964,4591,303,64,29
164,5200,4056,4596,303,64,29
447,5300,3966,4601,303,64,29
1401,5096,4154,4593,303,64,29
795,5112,4158,4603,303,64,29
160,5089,4159,4592,303,64,29
64,5196,4054,4593,303,64,29
857,5178,4060,4587,303,64,29
1441,5194,4060,4595,303,64,29
986,5088,4156,4590,303,64,29
714,5196,4056,4594,303,64,29
1090,5258,3994,4594,303,64,29
576,5266,3994,4598,303,64,29
1106,5212,4056,4602,303,64,29
103,5278,3996,4605,303,64,29
835,5288,3960,4592,303,64,29
1092,5300,3996,4616,303,64,30
919,5116,4156,4604,303,64,29
856,5202,4062,4600,303,64,29
1460,5077,4159,4586,303,64,29
1488,5292,3960,4594,303,64,29
748,5096,4158,4595,303,64,29
1440,5242,3996,4587,303,64,29
977,5110,4152,4599,303,64,30
1143,5252,3998,4593,303,64,29
738,5253,3991,4590,303,64,29
605,5256,3998,4595,303,64,29
292,5177,4069,4591,303,64,29
811,5094,4154,4592,303,64,29
520,5192,4062,4595,303,64,29
937,5277,3963,4588,303,64,29
1008,5083,4167,4593,303,64,29
1452,5104,4158,4599,303,64,29
660,5100,4152,4594,303,64,29
83,5191,4057,4592,303,64,29
789,5284,3962,4591,303,64,29
1453,5092,4156,4592,303,64,29
726,5198,4060,4597,303,64,29
1468,5226,4058,4610,303,64,30
455,5196,4058,4595,303,64,29
1434,5290,3994,4610,303,64,30
126,5260,3996,4596,303,64,29
1316,5202,4060,4599,303,64,29
8,5197,4057,4595,303,64,29
191,5264,3964,4582,303,64,29
28,5102,4156,4597,303,64,29
1011,5288,3966,4595,303,64,29
585,5262,3998,4598,303,64,29
911,5276,3996,4604,303,64,29
656,5189,4059,4592,303,64,29
1361,5258,3998,4596,303,64,29
603,5278,3964,4589,303,64,29
947,5112,4158,4603,303,64,29
1047,5094,4152,4591,303,64,29
940,5176,4062,4587,303,64,29
1257,5186,4058,4590,303,64,29
222,5292,3966,4597,303,64,29
878,5199,4055,4595,303,64,29
615,5188,4060,4592,303,64,29
249,5276,3996,4604,303,64,29
1230,5118,4158,4606,303,64,30
123,5284,3994,4607,303,64,30
606,5254,3998,4594,303,64,29
1032,5111,4155,4601,303,64,29
331,5258,3998,4596,303,64,29
572,5248,3996,4590,303,64,29
780,5108,4158,4601,303,64,29
168,5254,3996,4593,303,64,29
238,5274,3998,4604,303,64,29
1142,5270,3994,4600,303,64,29
1470,5102,4152,4595,303,64,29
31,5262,3992,4595,303,64,29
489,5184,4060,4590,303,64,29
356,5284,3994,4607,303,64,30
627,5112,4154,4601,303,64,29
828,5190,4062,4594,303,64,29
960,5270,3992,4599,303,64,29
837,5188,4056,4590,303,64,29
989,5086,4158,4590,303,64,29
179,5252,3994,4591,303,64,29
754,5300,3964,4600,303,64,29
1201,5280,3958,4587,303,64,29
23,5186,4056,4589,303,64,29
1135,5116,4152,4602,303,64,29
922,5196,4060,4596,303,64,29
863,5288,3966,4595,303,64,29
386,5270,3998,4602,303,64,29
377,5185,4061,4591,303,64,29
1057,5182,4060,4589,303,64,29
121,5268,3992,4598,303,64,29
409,5108,4158,4601,303,64,29
405,5266,3992,4597,303,64,29
84,5206,4060,4601,303,64,29
521,5255,4001,4596,303,64,29
681,5112,4158,4603,303,64,29
495,5256,4006,4599,303,64,30
688,5210,4060,4603,303,64,29
428,5181,4059,4588,303,64,29
162,5290,3998,4612,303,64,30
243,5192,4060,4594,303,64,29
783,5304,3964,4602,303,64,29
272,5204,4056,4598,303,64,29
434,5098,4156,4595,303,64,30
73,5109,4153,4599,303,64,29
1475,5258,3998,4596,303,64,29
842,5252,3998,4593,303,64,29
1061,5082,4154,4586,303,64,29
1379,5098,4158,4596,303,64,29
932,5276,3960,4586,303,64,29
104,5206,4062,4602,303,64,29
544,5102,4158,4598,303,64,29
969,5296,3964,4598,303,64,29
114,5116,4158,4605,303,64,30
929,5090,4158,4592,303,64,29
155,5274,3998,4604,303,64,29
1194,5105,4163,4602,303,64,29
763,5104,4154,4597,303,64,29
736,5258,3996,4595,303,64,29
1340,5178,4062,4588,303,64,29
1349,5126,4158,4610,303,64,30
487,5276,3998,4605,303,64,30
952,5302,3966,4602,303,64,29
1026,5266,3964,4583,303,64,29
338,5267,3995,4599,303,64,29
130,5242,3992,4585,303,64,29
1341,5202,4060,4599,303,64,29
1266,5298,3964,4599,303,64,29
673,5194,4062,4596,303,64,29
1258,5094,4154,4592,303,64,29
1220,5254,3998,4594,303,64,29
755,5276,3962,4587,303,64,29
1133,5094,4158,4594,303,64,29
19,5210,4062,4604,303,64,29
655,5283,3963,4591,303,64,29
1447,5250,3998,4592,303,64,29
1380,5190,4062,4594,303,64,29
1112,5292,3966,4597,303,64,29
1240,5104,4152,4596,303,64,29
72,5298,3962,4598,303,64,29
1070,5104,4158,4599,303,64,29
927,5277,3963,4588,303,64,29
1243,5210,4058,4602,303,64,29
1241,5290,3964,4595,303,64,29
225,5284,3966,4593,303,64,29
610,5187,4069,4596,303,64,30
1115,5184,4058,4589,303,64,29
228,5202,4062,4600,303,64,30
286,5186,4060,4591,303,64,29
146,5218,4062,4608,303,64,30
675,5086,4154,4588,303,64,29
86,5291,3967,4597,303,64,29
659,5106,4152,4597,303,64,29
196,5258,3998,4596,303,64,29
1390,5283,3963,4591,303,64,29
445,5190,4060,4593,303,64,30
439,5194,4060,4595,303,64,30
1005,5104,4156,4598,303,64,29
1284,5112,4158,4603,303,64,29
