sid,BUFF,NOT,AND,PI,PO,LP
209,28723,35255,30687,3087,2604,36
215,29289,36023,31354,3087,2604,32
213,29910,34372,30839,3087,2604,35
217,29738,35210,31172,3087,2604,35
216,29159,35851,31203,3087,2604,32
219,28538,35810,30872,3087,2604,35
218,28869,35553,30909,3087,2604,36
221,29904,35670,31485,3087,2604,36
220,30552,35074,31511,3087,2604,34
223,28826,35818,31020,3087,2604,40
222,29017,35573,30993,3087,2604,34
226,29742,36116,31627,3087,2604,37
224,32033,33549,31489,3087,2604,34
228,30359,35503,31629,3087,2604,40
227,28618,36000,31007,3087,2604,34
230,28104,36576,31038,3087,2604,34
229,31155,33915,31233,3087,2604,35
232,29798,34960,31077,3087,2604,32
231,30730,34422,31274,3087,2604,36
235,31227,34659,31641,3087,2604,37
233,30186,34074,30828,3087,2604,37
239,29123,35353,30936,3087,2604,36
237,30381,33859,30818,3087,2604,37
244,29533,35799,31364,3087,2604,35
243,30045,35171,31306,3087,2604,33
245,29080,35102,30789,3087,2604,38
246,28149,37855,31700,3087,2604,38
247,27994,36854,31122,3087,2604,40
248,28989,35345,30865,3087,2604,34
255,29147,35317,30930,3087,2604,38
256,29755,33723,30437,3087,2604,36
258,27671,36531,30799,3087,2604,38
260,31577,33621,31297,3087,2604,35
261,29881,35487,31382,3087,2604,36
262,30493,35001,31445,3087,2604,34
263,29772,35224,31196,3087,2604,36
264,31630,33640,31333,3087,2604,34
266,29350,34882,30814,3087,2604,38
267,30079,35637,31556,3087,2604,32
268,29235,35899,31265,3087,2604,37
269,29367,35701,31232,3087,2604,35
270,28399,36631,31213,3087,2604,33
271,29184,35722,31151,3087,2604,34
273,29230,35248,30937,3087,2604,32
274,29156,35096,30824,3087,2604,37
276,30137,34985,31259,3087,2604,35
278,30103,34233,30866,3087,2604,34
279,30461,34335,31096,3087,2604,36
281,28479,35815,30845,3087,2604,36
282,29059,36295,31375,3087,2604,35
283,29988,35564,31474,3087,2604,37
286,28922,35258,30788,3087,2604,33
291,29443,35003,30921,3087,2604,35
292,29785,35457,31319,3087,2604,35
293,28604,35876,30938,3087,2604,37
295,30440,33486,30661,3087,2604,35
297,30158,34510,31032,3087,2604,37
298,30389,35475,31630,3087,2604,32
299,28245,35981,30811,3087,2604,35
300,29889,35397,31341,3087,2604,34
302,30332,34718,31223,3087,2604,34
305,28582,36108,31043,3087,2604,36
306,29955,35297,31324,3087,2604,33
308,29765,35455,31308,3087,2604,34
310,30005,34725,31063,3087,2604,35
315,30246,35110,31376,3087,2604,32
316,30690,34448,31267,3087,2604,32
317,29608,36020,31512,3087,2604,36
318,28966,34396,30379,3087,2604,38
319,29819,35777,31496,3087,2604,34
321,28891,35153,30720,3087,2604,37
323,30317,34169,30941,3087,2604,34
324,31377,33177,30975,3087,2604,38
328,29257,35613,31133,3087,2604,36
329,31247,34469,31556,3087,2604,38
330,30757,36405,32279,3087,2604,36
331,32497,33765,31829,3087,2604,35
332,29626,34120,30571,3087,2604,34
334,30411,34153,30980,3087,2604,34
335,27925,35801,30561,3087,2604,36
336,29980,35362,31369,3087,2604,35
337,31468,34238,31551,3087,2604,36
338,29858,36400,31827,3087,2604,36
339,28748,35228,30686,3087,2604,35
340,30796,37108,32650,3087,2604,37
341,28602,35924,30961,3087,2604,37
342,29981,34545,30961,3087,2604,38
343,29006,35550,30976,3087,2604,34
345,27862,36588,30923,3087,2604,40
346,32032,33222,31325,3087,2604,36
347,29363,35695,31227,3087,2604,37
348,29576,34700,30836,3087,2604,34
349,29860,35640,31448,3087,2604,35
350,29053,35177,30813,3087,2604,35
351,31723,33409,31264,3087,2604,33
352,30026,35900,31661,3087,2604,38
354,29422,34372,30595,3087,2604,36
355,28189,35931,30758,3087,2604,36
356,32003,33241,31320,3087,2604,39
357,28099,36129,30812,3087,2604,35
359,28204,36176,30888,3087,2604,34
360,29475,35697,31284,3087,2604,35
361,28557,36233,31093,3087,2604,33
362,30382,35576,31677,3087,2604,37
363,30750,34468,31307,3087,2604,34
366,31202,33724,31161,3087,2604,36
367,31554,33100,31025,3087,2604,37
369,28398,35856,30825,3087,2604,36
371,30375,34885,31328,3087,2604,33
372,29003,35991,31195,3087,2604,35
375,30986,37058,32720,3087,2604,36
376,29512,34694,30801,3087,2604,38
379,29763,34745,30952,3087,2604,33
380,28730,35024,30575,3087,2604,38
381,29786,35084,31133,3087,2604,39
384,29712,35686,31397,3087,2604,34
386,28278,35890,30782,3087,2604,36
387,31898,33538,31416,3087,2604,32
388,29142,36374,31456,3087,2604,33
390,28404,36258,31029,3087,2604,37
393,30471,35075,31471,3087,2604,37
394,29890,33916,30601,3087,2604,36
397,31927,33625,31474,3087,2604,35
398,29470,35116,30991,3087,2604,35
399,28454,35478,30664,3087,2604,34
401,30843,34013,31126,3087,2604,37
402,30324,36460,32090,3087,2604,36
405,29760,33882,30519,3087,2604,36
407,28257,35677,30665,3087,2604,34
408,28232,35926,30777,3087,2604,34
409,28983,36851,31615,3087,2604,34
411,28121,36577,31047,3087,2604,36
412,29792,34378,30783,3087,2604,34
413,30477,34545,31209,3087,2604,35
416,31706,33922,31512,3087,2604,35
418,28457,35871,30862,3087,2604,37
419,29680,35206,31141,3087,2604,36
420,30444,34816,31328,3087,2604,36
421,31097,35471,31982,3087,2604,36
422,29854,35104,31177,3087,2604,36
423,29005,35487,30944,3087,2604,36
424,28174,35506,30538,3087,2604,35
425,28663,36543,31301,3087,2604,39
427,30911,34815,31561,3087,2604,33
428,30568,34408,31186,3087,2604,33
429,29707,35079,31091,3087,2604,37
430,29156,35288,30920,3087,2604,36
432,29334,36604,31667,3087,2604,36
433,29274,35018,30844,3087,2604,36
434,31481,34375,31626,3087,2604,33
435,30078,35358,31416,3087,2604,33
439,30070,34866,31166,3087,2604,34
442,29780,35178,31177,3087,2604,34
444,28340,36230,30983,3087,2604,36
445,29793,34947,31068,3087,2604,34
447,29501,35721,31309,3087,2604,33
450,31349,34465,31605,3087,2604,34
451,30084,34920,31200,3087,2604,34
452,29864,34252,30756,3087,2604,37
453,28558,36266,31110,3087,2604,36
454,29710,35732,31419,3087,2604,35
458,30316,34032,30872,3087,2604,36
459,30368,34960,31362,3087,2604,37
461,32091,33137,31312,3087,2604,36
462,29898,35166,31230,3087,2604,37
464,30051,35971,31709,3087,2604,34
465,29490,38640,32763,3087,2604,36
467,28916,36086,31199,3087,2604,37
468,29604,35450,31225,3087,2604,33
469,31284,33696,31188,3087,2604,36
472,30919,34427,31371,3087,2604,32
473,31434,33076,30953,3087,2604,37
475,28987,36253,31318,3087,2604,34
477,30210,34972,31289,3087,2604,37
481,30209,35091,31348,3087,2604,32
482,29497,35721,31307,3087,2604,37
483,30474,34234,31052,3087,2604,40
484,31769,33775,31470,3087,2604,34
485,28362,36622,31190,3087,2604,36
486,31524,33336,31128,3087,2604,36
487,31879,33719,31497,3087,2604,37
488,28628,35962,30993,3087,2604,37
489,30540,34664,31300,3087,2604,33
490,31682,33798,31438,3087,2604,32
493,31604,34148,31574,3087,2604,35
495,31807,33795,31499,3087,2604,36
497,30888,34320,31302,3087,2604,35
498,26993,36551,30470,3087,2604,37
499,31293,33915,31302,3087,2604,34
500,30220,35060,31338,3087,2604,33
501,32387,33593,31688,3087,2604,34
503,30350,35380,31563,3087,2604,32
504,31964,33876,31618,3087,2604,33
505,28318,35632,30673,3087,2604,37
506,30565,34623,31292,3087,2604,33
507,29934,35778,31554,3087,2604,34
509,31140,33414,30975,3087,2604,34
510,28016,36128,30770,3087,2604,37
511,28037,37155,31294,3087,2604,38
514,29822,34908,31063,3087,2604,34
516,30056,34116,30784,3087,2604,35
518,29667,35947,31505,3087,2604,33
519,30586,33406,30694,3087,2604,36
521,29894,35030,31160,3087,2604,37
522,30619,33815,30915,3087,2604,36
523,31694,34096,31593,3087,2604,36
524,29543,35425,31182,3087,2604,35
525,29941,35357,31347,3087,2604,34
529,30135,35199,31365,3087,2604,32
530,29248,35778,31211,3087,2604,34
531,29337,35847,31290,3087,2604,38
534,28922,35086,30702,3087,2604,34
535,31443,34995,31917,3087,2604,35
536,28086,35414,30448,3087,2604,38
540,28866,35288,30775,3087,2604,37
541,28561,35495,30726,3087,2604,35
542,30371,35313,31540,3087,2604,37
545,31272,35198,31933,3087,2604,36
547,30071,36491,31979,3087,2604,36
548,29167,35797,31180,3087,2604,36
550,29489,35477,31181,3087,2604,36
551,30238,33412,30523,3087,2604,38
552,32063,33211,31335,3087,2604,32
556,31147,34373,31458,3087,2604,34
558,29502,36212,31555,3087,2604,35
559,29760,35302,31229,3087,2604,34
562,28421,35479,30648,3087,2604,37
563,31743,33077,31108,3087,2604,34
564,30055,35577,31514,3087,2604,35
565,32042,33726,31582,3087,2604,33
566,27873,36217,30743,3087,2604,34
567,31625,33747,31384,3087,2604,34
569,29408,34346,30575,3087,2604,37
572,30020,35736,31576,3087,2604,33
573,29605,35401,31201,3087,2604,35
575,30330,35430,31578,3087,2604,37
576,28899,36717,31506,3087,2604,33
577,31408,33654,31229,3087,2604,33
578,32302,33218,31458,3087,2604,33
579,28671,35863,30965,3087,2604,37
581,32546,33062,31502,3087,2604,35
583,29625,35011,31016,3087,2604,36
584,29214,35862,31236,3087,2604,36
585,31836,33412,31322,3087,2604,34
586,29911,35457,31382,3087,2604,32
588,28417,35735,30774,3087,2604,36
590,28867,36223,31243,3087,2604,38
591,30374,34996,31383,3087,2604,36
593,31979,33179,31277,3087,2604,36
594,31912,33456,31382,3087,2604,35
597,28414,35408,30609,3087,2604,34
598,27109,36749,30627,3087,2604,38
599,29159,35699,31127,3087,2604,36
600,28640,35236,30636,3087,2604,36
601,28898,35858,31076,3087,2604,37
603,28765,36113,31137,3087,2604,35
607,30894,34264,31277,3087,2604,36
608,31552,34012,31480,3087,2604,32
609,29420,36214,31515,3087,2604,40
610,29807,35223,31213,3087,2604,38
611,29210,35794,31200,3087,2604,38
613,28898,35386,30840,3087,2604,32
616,28163,36099,30829,3087,2604,38
617,31709,33471,31288,3087,2604,35
619,30604,34866,31433,3087,2604,35
620,28128,36384,30954,3087,2604,35
621,31407,34405,31604,3087,2604,34
622,27829,35893,30559,3087,2604,38
624,27457,36441,30647,3087,2604,37
627,32282,33668,31673,3087,2604,34
628,29965,36621,31991,3087,2604,38
629,29319,34469,30592,3087,2604,37
630,29189,36227,31406,3087,2604,35
631,31493,33303,31096,3087,2604,38
632,31166,33452,31007,3087,2604,36
633,28871,35755,31011,3087,2604,34
634,32014,33190,31300,3087,2604,35
635,30574,33774,30872,3087,2604,34
636,29557,35251,31102,3087,2604,41
637,28686,36336,31209,3087,2604,39
639,29293,35291,30990,3087,2604,34
641,28160,36118,30837,3087,2604,39
645,31267,34065,31364,3087,2604,34
648,31164,33374,30967,3087,2604,36
649,28760,36204,31180,3087,2604,38
650,27280,36602,30639,3087,2604,37
651,30770,33604,30885,3087,2604,36
653,29170,35136,30851,3087,2604,40
654,30114,35808,31659,3087,2604,36
657,29252,35910,31279,3087,2604,33
660,30169,34213,30889,3087,2604,35
661,29479,35003,30939,3087,2604,33
663,29130,36264,31395,3087,2604,41
666,29221,36003,31310,3087,2604,32
667,30589,34817,31401,3087,2604,32
670,27988,35910,30647,3087,2604,36
672,29918,35648,31481,3087,2604,35
673,30509,34847,31376,3087,2604,34
674,30644,34774,31407,3087,2604,32
676,29296,35442,31067,3087,2604,31
677,28918,35524,30919,3087,2604,37
678,29706,35864,31483,3087,2604,34
682,29852,35262,31255,3087,2604,38
685,29922,35574,31446,3087,2604,36
687,28682,36044,31061,3087,2604,36
688,28843,35571,30905,3087,2604,37
689,28387,36103,30943,3087,2604,40
690,30588,33168,30576,3087,2604,36
693,29598,34742,30868,3087,2604,40
701,28275,35587,30629,3087,2604,36
702,30697,35017,31555,3087,2604,35
705,30346,33736,30739,3087,2604,37
706,30265,34641,31151,3087,2604,36
707,30883,33397,30838,3087,2604,36
709,31105,34441,31471,3087,2604,35
710,28710,35122,30614,3087,2604,37
711,31643,33977,31508,3087,2604,32
712,28003,35421,30410,3087,2604,35
713,28933,35645,30987,3087,2604,34
714,30678,35282,31678,3087,2604,34
717,28023,36497,30958,3087,2604,33
718,28446,35184,30513,3087,2604,34
719,28927,35067,30695,3087,2604,35
720,29871,35565,31416,3087,2604,32
724,29918,35130,31222,3087,2604,37
725,28594,35448,30719,3087,2604,36
726,30055,35363,31407,3087,2604,34
727,28518,35134,30524,3087,2604,35
728,29790,34804,30995,3087,2604,35
729,29072,35660,31064,3087,2604,34
730,28334,36286,31008,3087,2604,36
731,30143,34977,31258,3087,2604,37
732,28659,35261,30658,3087,2604,36
733,29773,35947,31558,3087,2604,36
734,29284,35786,31233,3087,2604,33
735,31289,34065,31375,3087,2604,34
737,29790,36102,31644,3087,2604,36
738,29121,35369,30943,3087,2604,34
739,28789,35847,31016,3087,2604,37
740,30286,35066,31374,3087,2604,34
741,29730,35890,31508,3087,2604,34
742,29980,33812,30594,3087,2604,32
744,29023,36561,31490,3087,2604,37
745,29719,35709,31412,3087,2604,35
747,29126,35398,30960,3087,2604,37
748,31317,34575,31644,3087,2604,35
749,29845,34925,31083,3087,2604,33
751,29508,36340,31622,3087,2604,40
752,31250,34020,31333,3087,2604,32
753,28139,36251,30893,3087,2604,37
754,28078,35950,30712,3087,2604,34
755,28772,35546,30857,3087,2604,35
757,28845,38235,32238,3087,2604,35
759,29746,36048,31595,3087,2604,40
760,30390,34712,31249,3087,2604,36
762,30414,35358,31584,3087,2604,38
763,31562,33570,31264,3087,2604,34
764,27554,36692,30821,3087,2604,37
766,30174,35422,31496,3087,2604,32
767,30362,35578,31668,3087,2604,34
771,30432,36056,31942,3087,2604,36
772,31130,34252,31389,3087,2604,38
773,31627,33667,31345,3087,2604,33
777,30440,34854,31345,3087,2604,37
779,30393,35713,31751,3087,2604,38
780,29346,36202,31472,3087,2604,37
782,27969,36085,30725,3087,2604,35
783,30251,35533,31590,3087,2604,33
785,28372,35520,30644,3087,2604,37
786,31644,33932,31486,3087,2604,32
787,29835,35397,31314,3087,2604,36
788,32049,33503,31474,3087,2604,37
789,28227,36147,30885,3087,2604,36
790,30484,35082,31481,3087,2604,34
791,29966,34638,31000,3087,2604,37
792,30464,34896,31378,3087,2604,34
795,28320,36084,30900,3087,2604,34
796,27971,35533,30450,3087,2604,33
798,28267,35627,30645,3087,2604,34
799,28321,35401,30559,3087,2604,36
802,27477,36099,30486,3087,2604,36
804,26987,36395,30389,3087,2604,36
806,29979,35297,31336,3087,2604,33
807,28563,35649,30804,3087,2604,37
808,30185,35225,31403,3087,2604,34
809,31977,33669,31521,3087,2604,34
811,31465,33931,31396,3087,2604,37
812,30326,35500,31611,3087,2604,37
813,29096,35088,30790,3087,2604,35
814,31232,35482,32055,3087,2604,36
816,30294,36688,32189,3087,2604,35
817,29101,35233,30865,3087,2604,36
818,27788,37388,31286,3087,2604,36
819,29309,34901,30803,3087,2604,37
821,29926,34654,30988,3087,2604,37
822,30898,35646,31970,3087,2604,36
824,29178,34862,30718,3087,2604,36
825,29169,35531,31048,3087,2604,33
826,30906,34576,31439,3087,2604,35
827,29235,35935,31283,3087,2604,37
828,29458,35010,30932,3087,2604,36
829,27951,35879,30613,3087,2604,37
833,30983,34221,31300,3087,2604,36
834,31898,33474,31384,3087,2604,34
835,28326,36088,30905,3087,2604,37
836,29038,35150,30792,3087,2604,34
837,28542,35088,30513,3087,2604,37
838,30623,35313,31666,3087,2604,34
839,29222,34318,30468,3087,2604,37
840,30502,36054,31976,3087,2604,37
842,31450,33470,31158,3087,2604,33
844,30070,35080,31273,3087,2604,40
845,29744,35818,31479,3087,2604,33
846,30486,34118,31000,3087,2604,40
848,29335,34987,30859,3087,2604,38
851,30580,34742,31359,3087,2604,36
852,30151,36197,31872,3087,2604,35
854,28824,36578,31399,3087,2604,35
856,30098,36412,31953,3087,2604,34
858,30006,36378,31890,3087,2604,37
859,28583,35543,30761,3087,2604,32
860,31320,33844,31280,3087,2604,35
863,28824,35908,31064,3087,2604,33
865,28539,35439,30687,3087,2604,35
866,29851,35299,31273,3087,2604,36
867,28969,35361,30863,3087,2604,40
868,30454,35350,31600,3087,2604,37
869,28334,36032,30881,3087,2604,34
870,29465,35789,31325,3087,2604,36
871,31257,34399,31526,3087,2604,35
872,29399,36199,31497,3087,2604,40
873,27898,36198,30746,3087,2604,35
874,31660,34186,31621,3087,2604,38
875,29854,35324,31287,3087,2604,36
876,30282,33984,30831,3087,2604,37
878,31587,34419,31701,3087,2604,33
879,29341,35089,30913,3087,2604,36
881,31475,33451,31161,3087,2604,36
882,29581,35395,31186,3087,2604,32
884,29516,35314,31113,3087,2604,37
885,31520,33856,31386,3087,2604,32
886,30024,35694,31557,3087,2604,34
887,32251,33137,31392,3087,2604,33
888,31210,33398,31002,3087,2604,40
890,31372,34140,31454,3087,2604,38
891,30424,33290,30555,3087,2604,38
892,29465,36083,31472,3087,2604,35
893,31077,33835,31154,3087,2604,34
894,29785,35429,31305,3087,2604,33
896,30426,33652,30737,3087,2604,37
898,29464,35832,31346,3087,2604,36
899,30921,33747,31032,3087,2604,33
900,29696,34632,30862,3087,2604,34
902,28946,35548,30945,3087,2604,37
906,28525,35939,30930,3087,2604,37
907,31203,34557,31578,3087,2604,40
908,29823,35029,31124,3087,2604,37
909,30806,34196,31199,3087,2604,38
910,31377,34415,31594,3087,2604,34
911,28174,35930,30750,3087,2604,37
912,29705,35667,31384,3087,2604,39
913,30014,34236,30823,3087,2604,33
914,32258,33532,31593,3087,2604,33
918,30375,35651,31711,3087,2604,40
919,28829,38023,32124,3087,2604,37
920,30546,36454,32198,3087,2604,36
921,29019,37507,31961,3087,2604,36
922,28990,34824,30605,3087,2604,37
923,30292,35186,31437,3087,2604,38
924,29246,35000,30821,3087,2604,35
925,28950,35920,31133,3087,2604,37
926,30294,35106,31398,3087,2604,35
927,29492,35670,31279,3087,2604,35
929,32025,33825,31623,3087,2604,35
930,29930,35238,31282,3087,2604,32
934,29720,34122,30619,3087,2604,35
936,29366,36300,31531,3087,2604,32
937,29911,35401,31354,3087,2604,34
940,30406,34968,31385,3087,2604,32
941,29359,35875,31315,3087,2604,37
942,27890,36166,30726,3087,2604,33
944,30002,35674,31536,3087,2604,39
945,29301,35449,31073,3087,2604,34
948,30731,33409,30768,3087,2604,35
949,29241,36029,31333,3087,2604,32
950,28240,35842,30739,3087,2604,37
951,31574,34118,31544,3087,2604,35
953,31564,34358,31659,3087,2604,34
955,31612,33646,31327,3087,2604,32
956,31606,34266,31634,3087,2604,38
957,30033,36499,31964,3087,2604,34
958,29251,36385,31516,3087,2604,37
961,31341,34089,31413,3087,2604,33
962,29830,35180,31203,3087,2604,37
963,30656,34086,31069,3087,2604,40
965,31285,35217,31949,3087,2604,36
966,29426,35782,31302,3087,2604,32
967,31148,33800,31172,3087,2604,35
969,28269,35661,30663,3087,2604,37
970,29500,34686,30791,3087,2604,34
971,31213,35499,32054,3087,2604,34
972,28856,35950,31101,3087,2604,36
976,30678,35080,31577,3087,2604,35
977,31141,34457,31497,3087,2604,33
978,30906,34474,31388,3087,2604,37
979,30873,33803,31036,3087,2604,36
980,28585,35635,30808,3087,2604,36
981,31176,35046,31809,3087,2604,36
983,29761,34205,30681,3087,2604,34
984,30786,35334,31758,3087,2604,34
985,30799,33211,30703,3087,2604,36
986,31195,33991,31291,3087,2604,34
987,30232,34386,31007,3087,2604,35
988,27924,35698,30509,3087,2604,38
989,31231,34241,31434,3087,2604,33
990,32884,33394,31837,3087,2604,39
992,30040,34194,30815,3087,2604,37
993,30979,33505,30940,3087,2604,35
995,28357,35727,30740,3087,2604,36
999,30063,35217,31338,3087,2604,35
1002,29061,35319,30888,3087,2604,37
1003,30169,33625,30595,3087,2604,37
1004,30507,35001,31452,3087,2604,34
1005,31880,33826,31551,3087,2604,32
1009,28317,36447,31080,3087,2604,36
1010,29106,35138,30820,3087,2604,35
1011,30473,34889,31379,3087,2604,34
1012,31495,34019,31455,3087,2604,38
1013,29453,36113,31481,3087,2604,34
1016,32229,33195,31410,3087,2604,38
1017,28522,35708,30813,3087,2604,36
1020,30328,37832,32778,3087,2604,39
1021,29806,34360,30781,3087,2604,36
1022,31864,33146,31203,3087,2604,34
1023,32174,32668,31119,3087,2604,36
1024,29582,35772,31375,3087,2604,38
1025,27526,36720,30821,3087,2604,35
1026,29165,35431,30996,3087,2604,37
1027,29409,35325,31065,3087,2604,36
1028,27859,36279,30767,3087,2604,35
1029,30852,33356,30802,3087,2604,34
1030,29434,34386,30608,3087,2604,35
1035,28964,35960,31160,3087,2604,35
1037,31189,33409,30997,3087,2604,36
1038,29365,35371,31066,3087,2604,37
1039,28835,36187,31209,3087,2604,38
1040,29597,35387,31190,3087,2604,34
1042,28433,35801,30815,3087,2604,38
1043,32347,32681,31212,3087,2604,34
1044,28919,35149,30732,3087,2604,36
1047,30052,34092,30770,3087,2604,36
1050,28361,36219,30988,3087,2604,35
1051,31583,33163,31071,3087,2604,34
1057,30194,34716,31153,3087,2604,34
1058,31429,34003,31414,3087,2604,36
1062,32513,36219,33064,3087,2604,36
1064,29946,35222,31282,3087,2604,36
1065,29299,36149,31422,3087,2604,35
1067,31686,33998,31540,3087,2604,35
1068,30296,33738,30715,3087,2604,34
1069,31732,34846,31987,3087,2604,36
1070,30239,34631,31133,3087,2604,34
1071,28909,36299,31302,3087,2604,37
1072,28688,35780,30932,3087,2604,35
1073,27984,35774,30577,3087,2604,37
1074,29093,35729,31109,3087,2604,35
1075,32057,33843,31648,3087,2604,35
1076,30858,34710,31482,3087,2604,37
1077,29138,35172,30853,3087,2604,32
1078,31451,34043,31445,3087,2604,37
1079,30651,35249,31648,3087,2604,36
1080,27768,36658,30911,3087,2604,36
1082,28513,35311,30610,3087,2604,36
1083,32467,36143,33003,3087,2604,36
1084,30617,34185,31099,3087,2604,35
1085,29952,35566,31457,3087,2604,37
1088,29520,34956,30936,3087,2604,33
1089,29805,35619,31410,3087,2604,33
1090,31379,34105,31440,3087,2604,37
1091,30512,34430,31169,3087,2604,36
1092,28855,38401,32326,3087,2604,40
1093,29532,35912,31420,3087,2604,35
1094,30138,35526,31530,3087,2604,40
1095,29977,33793,30583,3087,2604,36
1098,29441,35731,31284,3087,2604,38
1100,29695,33939,30515,3087,2604,37
1104,30875,35085,31678,3087,2604,36
1105,28772,35704,30936,3087,2604,35
1106,28671,35255,30661,3087,2604,35
1107,28257,36493,31073,3087,2604,40
1108,28977,35527,30950,3087,2604,35
